,"SPDR S&P 500 ETF Trust - GJR-GARCH Volatility"
2000-08-17,0.13089950160332925
2000-08-18,0.12786426834733777
2000-08-21,0.12307863340157787
2000-08-22,0.11915275959876045
2000-08-23,0.11502650216363183
2000-08-24,0.11122174607512687
2000-08-25,0.10774732609211238
2000-08-28,0.1045500197991373
2000-08-29,0.10160160018424907
2000-08-30,0.11863255623984506
2000-08-31,0.11484184481276849
2000-09-01,0.11103575424159554
2000-09-05,0.12062569427779472
2000-09-06,0.13997448467488638
2000-09-07,0.13434246268399283
2000-09-08,0.1372118851994972
2000-09-11,0.13204503050096206
2000-09-12,0.1363760298586229
2000-09-13,0.13090710568949265
2000-09-14,0.12588105385640844
2000-09-15,0.19304511182622575
2000-09-18,0.19410959790798601
2000-09-19,0.18470595334206205
2000-09-20,0.1829222096958158
2000-09-21,0.20304705661496303
2000-09-22,0.19331878956790516
2000-09-25,0.19015241991623458
2000-09-26,0.20100919680452436
2000-09-27,0.19108879088005137
2000-09-28,0.18198231452534064
2000-09-29,0.18503480537455652
2000-10-02,0.17614352784022466
2000-10-03,0.17960004565700977
2000-10-04,0.17115634957546857
2000-10-05,0.1632166535620676
2000-10-06,0.21572749477060174
2000-10-09,0.2111790500973049
2000-10-10,0.23042360816548293
2000-10-11,0.22599640970599513
2000-10-12,0.2748924866197692
2000-10-13,0.2611339656191818
2000-10-16,0.24737261449077177
2000-10-17,0.29052491941312025
2000-10-18,0.2760870384498338
2000-10-19,0.2624891997778195
2000-10-20,0.24864131756407662
2000-10-23,0.23566106594004876
2000-10-24,0.2280891694053008
2000-10-25,0.270283111570072
2000-10-26,0.25594221457196153
2000-10-27,0.24279555103007963
2000-10-30,0.2302384902660717
2000-10-31,0.2186855056925356
2000-11-01,0.2088645503669783
2000-11-02,0.19840442333778752
2000-11-03,0.1886246272362122
2000-11-06,0.17954861402973848
2000-11-07,0.17102946062009317
2000-11-08,0.22340046642744504
2000-11-09,0.213564527953497
2000-11-10,0.2631718123203927
2000-11-13,0.2548606631082953
2000-11-14,0.24206245805576712
2000-11-15,0.22948719179945534
2000-11-16,0.24281091161642632
2000-11-17,0.23306518658950331
2000-11-20,0.241809922873318
2000-11-21,0.22926537811017172
2000-11-22,0.2727867782719683
2000-11-24,0.2586210687473084
2000-11-27,0.24506502565645716
2000-11-28,0.2606739687809276
2000-11-29,0.24725487497721857
2000-11-30,0.24172367033453715
2000-12-01,0.22918314597718567
2000-12-04,0.21748452358731185
2000-12-05,0.20753143087253073
2000-12-06,0.22565427272710792
2000-12-07,0.23386770875860566
2000-12-08,0.22180664282207602
2000-12-11,0.21168130951975897
2000-12-12,0.20314991705634536
2000-12-13,0.21468820833944283
2000-12-14,0.22176460222497188
2000-12-15,0.2614445662085942
2000-12-18,0.24779689828567264
2000-12-19,0.2734444228723636
2000-12-20,0.3272545486314896
2000-12-21,0.30945418077641157
2000-12-22,0.2933336305301525
2000-12-26,0.27765349268467704
2000-12-27,0.26289349706677795
2000-12-28,0.24901289605159008
2000-12-29,0.2694883685801671
2001-01-02,0.2839144969880897
2001-01-03,0.27045638095633834
2001-01-04,0.2665066070475552
2001-01-05,0.3387412428388371
2001-01-08,0.3202531180176081
2001-01-09,0.30337796030694125
2001-01-10,0.2872201692082226
2001-01-11,0.27182882628595517
2001-01-12,0.25770864013455197
2001-01-16,0.24417841673661497
2001-01-17,0.23147988335922415
2001-01-18,0.2196598852772167
2001-01-19,0.21208128630315312
2001-01-22,0.20145594853466103
2001-01-23,0.19154388009017673
2001-01-24,0.18222683556490793
2001-01-25,0.17437574257906402
2001-01-26,0.1663827911774532
2001-01-29,0.158793409183127
2001-01-30,0.1518016197542042
2001-01-31,0.15025398217684616
2001-02-01,0.14382489853985644
2001-02-02,0.20834134971243706
2001-02-05,0.19796962494281795
2001-02-06,0.1892833209767834
2001-02-07,0.1835393134998603
2001-02-08,0.192104765167343
2001-02-09,0.19422744193341993
2001-02-12,0.18487123627000496
2001-02-13,0.18466031084128498
2001-02-14,0.17609437810446987
2001-02-15,0.16792003096712435
2001-02-16,0.2206888905223822
2001-02-20,0.2346692046264273
2001-02-21,0.2675210197348986
2001-02-22,0.2533469999822378
2001-02-23,0.24445103067894802
2001-02-26,0.23212156814910587
2001-02-27,0.22908476946318368
2001-02-28,0.2560436080045741
2001-03-01,0.24260595458479584
2001-03-02,0.23631155198170065
2001-03-05,0.22416868023878803
2001-03-06,0.2128338196809896
2001-03-07,0.20216676581475998
2001-03-08,0.192141426038218
2001-03-09,0.27423785515497306
2001-03-12,0.3951326683533013
2001-03-13,0.3733751743220216
2001-03-14,0.3779939666185163
2001-03-15,0.3571090774539342
2001-03-16,0.3644446130758418
2001-03-19,0.34462083163964424
2001-03-20,0.3747478432226128
2001-03-21,0.372783066139008
2001-03-22,0.3590068300185945
2001-03-23,0.3398131133432022
2001-03-26,0.3213270968966047
2001-03-27,0.3041385026595613
2001-03-28,0.3452383576603272
2001-03-29,0.32632864845122006
2001-03-30,0.3086262769110887
2001-04-02,0.3267905769755303
2001-04-03,0.38582611731193106
2001-04-04,0.364483263813306
2001-04-05,0.3452568609021405
2001-04-06,0.34260902615080063
2001-04-09,0.3239282698376294
2001-04-10,0.3065228533078733
2001-04-11,0.28994970046544283
2001-04-12,0.27464036411277937
2001-04-16,0.26981335548856733
2001-04-17,0.25565809903071723
2001-04-18,0.24354583880657868
2001-04-19,0.23102836189524437
2001-04-20,0.22790635708553633
2001-04-23,0.24964191715334988
2001-04-24,0.23943668140032345
2001-04-25,0.2271757443038319
2001-04-26,0.21555459911586206
2001-04-27,0.20494081877459158
2001-04-30,0.19478590400745124
2001-05-01,0.18525489467217862
2001-05-02,0.17678051815740328
2001-05-03,0.18958050849177507
2001-05-04,0.1807174501812152
2001-05-07,0.18197199784582244
2001-05-08,0.17331393365797224
2001-05-09,0.1676783170239969
2001-05-10,0.1599733002722642
2001-05-11,0.15992099299341533
2001-05-14,0.15274871010912006
2001-05-15,0.14610792175648793
2001-05-16,0.14073308566218537
2001-05-17,0.13493413860102269
2001-05-18,0.12959582076594908
2001-05-21,0.12498932658431279
2001-05-22,0.12069230795705252
2001-05-23,0.1647295929698122
2001-05-24,0.1572285260377391
2001-05-25,0.17063375515999168
2001-05-29,0.17157126682518845
2001-05-30,0.1897118594078926
2001-05-31,0.18053747754967667
2001-06-01,0.1719922161029388
2001-06-04,0.16400955825804786
2001-06-05,0.15672246475856613
2001-06-06,0.16016371499187948
2001-06-07,0.15298670177502358
2001-06-08,0.1594876973311735
2001-06-11,0.15983091190379914
2001-06-12,0.1531218691108491
2001-06-13,0.15774143095585255
2001-06-14,0.21584275943380637
2001-06-15,0.2049311045205193
2001-06-18,0.19751109639713918
2001-06-19,0.18781112746586665
2001-06-20,0.1787642984491031
2001-06-21,0.17045030595455088
2001-06-22,0.1711440551114762
2001-06-25,0.17488982131616468
2001-06-26,0.166951150939429
2001-06-27,0.1593324599697124
2001-06-28,0.15223783813493938
2001-06-29,0.14562225214574867
2001-07-02,0.13969639079088622
2001-07-03,0.1339807711576553
2001-07-05,0.185835304503746
2001-07-06,0.23113594181779692
2001-07-09,0.21927183676888376
2001-07-10,0.22385971857393192
2001-07-11,0.2124318196504469
2001-07-12,0.20231516898146812
2001-07-13,0.19236065502071886
2001-07-16,0.20207363113479207
2001-07-17,0.19214896721033917
2001-07-18,0.18863224220689315
2001-07-19,0.17958790827892618
2001-07-20,0.17585881268790599
2001-07-23,0.2154935646370907
2001-07-24,0.21502236255794419
2001-07-25,0.20428585854140763
2001-07-26,0.1942397024297556
2001-07-27,0.18475062976888607
2001-07-30,0.17587572089404496
2001-07-31,0.16762022073723684
2001-08-01,0.15995935858836144
2001-08-02,0.1528020955353689
2001-08-03,0.15082283792582607
2001-08-06,0.17121214209278499
2001-08-07,0.16327268969426575
2001-08-08,0.20137099493223942
2001-08-09,0.191406018714146
2001-08-10,0.18210150246497145
2001-08-13,0.1734041314386713
2001-08-14,0.16532093878272044
2001-08-15,0.16843989907382395
2001-08-16,0.16068679970675873
2001-08-17,0.1887795380860966
2001-08-20,0.1797356759243974
2001-08-21,0.2074540672052491
2001-08-22,0.1971969807071092
2001-08-23,0.18909004521655814
2001-08-24,0.18042165612808236
2001-08-27,0.1765905399504741
2001-08-28,0.1959086001175038
2001-08-29,0.1960283193826851
2001-08-30,0.2284823161647308
2001-08-31,0.21681056247332603
2001-09-04,0.21042916147720594
2001-09-05,0.1998711494938677
2001-09-06,0.26017480585175806
2001-09-07,0.27735454782642377
2001-09-10,0.2626894356459734
2001-09-17,0.44204148447854985
2001-09-18,0.41766822718516666
2001-09-19,0.4181361945586629
2001-09-20,0.45197163273816204
2001-09-21,0.43299500412822317
2001-09-24,0.40945532063950524
2001-09-25,0.38675344704346204
2001-09-26,0.3661423149541719
2001-09-27,0.3460127119052131
2001-09-28,0.327332467683852
2001-10-01,0.30969545621464967
2001-10-02,0.2930413943455771
2001-10-03,0.277503243224291
2001-10-04,0.26271015587525354
2001-10-05,0.2491925111234284
2001-10-08,0.24033816176379483
2001-10-09,0.2307676285790535
2001-10-10,0.21936731935272402
2001-10-11,0.20846746796562765
2001-10-12,0.20044783261487265
2001-10-15,0.19094030690244532
2001-10-16,0.18169898183534217
2001-10-17,0.22665934527391543
2001-10-18,0.21554138813694226
2001-10-19,0.20469579282437636
2001-10-22,0.19492001744305276
2001-10-23,0.18861587632010196
2001-10-24,0.18040461524029813
2001-10-25,0.17221141425585007
2001-10-26,0.16490221466068913
2001-10-29,0.23874800690267553
2001-10-30,0.24084793708894414
2001-10-31,0.22950992135417586
2001-11-01,0.21834247319291775
2001-11-02,0.20731438734443877
2001-11-05,0.19713396967544686
2001-11-06,0.18770630570122038
2001-11-07,0.17886773884633309
2001-11-08,0.1704003274644741
2001-11-09,0.16249828922176382
2001-11-12,0.1606935431185709
2001-11-13,0.1541440871392737
2001-11-14,0.14737461694606707
2001-11-15,0.14109320281289245
2001-11-16,0.13862946050533415
2001-11-19,0.13322099429144044
2001-11-20,0.14021038991458515
2001-11-21,0.14185752810478547
2001-11-23,0.13628992141754284
2001-11-26,0.13082375426504161
2001-11-27,0.12916304812135707
2001-11-28,0.17576915770407503
2001-11-29,0.16772670270413115
2001-11-30,0.16728538011434235
2001-12-03,0.16471421796554178
2001-12-04,0.15758199465675005
2001-12-05,0.1510306551664264
2001-12-06,0.14452354576331153
2001-12-07,0.14570969425539265
2001-12-10,0.18972049335799232
2001-12-11,0.18103071894018427
2001-12-12,0.17240687573295907
2001-12-13,0.21178628284192536
2001-12-14,0.20122903369046924
2001-12-17,0.19138087051740565
2001-12-18,0.18210523880437926
2001-12-19,0.17346769958698363
2001-12-20,0.178531903031363
2001-12-21,0.17012022102031257
2001-12-24,0.162763722002171
2001-12-26,0.15542848117381833
2001-12-27,0.14861885183246437
2001-12-28,0.14228603979308724
2001-12-31,0.16940852044687715
2002-01-02,0.1617232970230325
2002-01-03,0.1545939174741361
2002-01-04,0.14785459871103096
2002-01-07,0.14952080898657552
2002-01-08,0.14394517581357147
2002-01-09,0.1487380225766095
2002-01-10,0.14238208848025793
2002-01-11,0.15210343428075515
2002-01-14,0.15163072815231085
2002-01-15,0.14513474897487508
2002-01-16,0.19672909393376464
2002-01-17,0.18712294568010626
2002-01-18,0.18080583618899032
2002-01-22,0.1785101644164836
2002-01-23,0.17012725707540224
2002-01-24,0.16225486618280513
2002-01-25,0.15492501463611358
2002-01-28,0.14810952420421855
2002-01-29,0.2595975700964861
2002-01-30,0.24609066378064814
2002-01-31,0.2333758367955003
2002-02-01,0.22364314073988495
2002-02-04,0.2727756000818255
2002-02-05,0.2617080052271998
2002-02-06,0.24962379694251907
2002-02-07,0.24040468131881296
2002-02-08,0.22825985718036365
2002-02-11,0.21669540558119824
2002-02-12,0.20683673561531568
2002-02-13,0.19662575823121448
2002-02-14,0.18739740553166687
2002-02-15,0.19214286872012712
2002-02-19,0.2254679773271584
2002-02-20,0.21421188202338357
2002-02-21,0.2483516909545816
2002-02-22,0.23550767376032572
2002-02-25,0.2235917529785032
2002-02-26,0.21264618783321745
2002-02-27,0.20195393930300046
2002-02-28,0.1943599958839267
2002-03-01,0.1854531865458235
2002-03-04,0.17689893724949282
2002-03-05,0.16995430797717367
2002-03-06,0.16226340807464879
2002-03-07,0.15560836031524786
2002-03-08,0.1487590891340761
2002-03-11,0.14237964601725908
2002-03-12,0.13651770346735256
2002-03-13,0.14672072614324125
2002-03-14,0.14079348834374408
2002-03-15,0.13512673517849827
2002-03-18,0.129740032680742
2002-03-19,0.12483573094270727
2002-03-20,0.17661494047786558
2002-03-21,0.16828805305190264
2002-03-22,0.16121342375869327
2002-03-25,0.17594369553922642
2002-03-26,0.1677046153211056
2002-03-27,0.1599954311847685
2002-03-28,0.15284186062725094
2002-04-01,0.14616388787932538
2002-04-02,0.1449169903082451
2002-04-03,0.14686675675591124
2002-04-04,0.14344084439238355
2002-04-05,0.1374398352734752
2002-04-08,0.13188784371578754
2002-04-09,0.13547756463710145
2002-04-10,0.1302713707611922
2002-04-11,0.2123689977374287
2002-04-12,0.2017377654282906
2002-04-15,0.19871162120017036
2002-04-16,0.18952992375875635
2002-04-17,0.18090769137878024
2002-04-18,0.1748255450441954
2002-04-19,0.16663674384720797
2002-04-22,0.19584961373462037
2002-04-23,0.18856409732502102
2002-04-24,0.19212712978650362
2002-04-25,0.1827613690034084
2002-04-26,0.2176050532501486
2002-04-29,0.20929886956216465
2002-04-30,0.19889991855201952
2002-05-01,0.18925303062302598
2002-05-02,0.18197227481130196
2002-05-03,0.18855641277877555
2002-05-06,0.2244482514968651
2002-05-07,0.21432314107440661
2002-05-08,0.20489125896435895
2002-05-09,0.21014083277649778
2002-05-10,0.23797999915959323
2002-05-13,0.22603387268283484
2002-05-14,0.21492430481450908
2002-05-15,0.20579651017449252
2002-05-16,0.19556208221431884
2002-05-17,0.1859961289919766
2002-05-20,0.19193185978362215
2002-05-21,0.19291093592640102
2002-05-22,0.183498530784309
2002-05-23,0.17484327381972692
2002-05-24,0.1883471390810065
2002-05-28,0.18302997787247857
2002-05-29,0.18146235973336178
2002-05-30,0.1738551431508427
2002-05-31,0.1657209666879843
2002-06-03,0.24218927721928565
2002-06-04,0.22960257315631286
2002-06-05,0.21789194753363422
2002-06-06,0.24982662788421894
2002-06-07,0.23688452123344828
2002-06-10,0.22464116986874869
2002-06-11,0.24358851697073078
2002-06-12,0.2309418472256598
2002-06-13,0.22960657917402977
2002-06-14,0.2180431700374951
2002-06-17,0.20770402884874428
2002-06-18,0.19738723362973606
2002-06-19,0.24710618122580422
2002-06-20,0.2500621994624538
2002-06-21,0.2599875604716502
2002-06-24,0.2463034640438498
2002-06-25,0.27995539644736267
2002-06-26,0.26501263064239033
2002-06-27,0.25124647340808587
2002-06-28,0.24027031277292665
2002-07-01,0.2643355821678194
2002-07-02,0.28985386455936724
2002-07-03,0.27432486216163493
2002-07-05,0.2609664323241593
2002-07-08,0.26160216054153684
2002-07-09,0.302581070789301
2002-07-10,0.3816891641113225
2002-07-11,0.36062196771688776
2002-07-12,0.34897219889269115
2002-07-15,0.3298462987514033
2002-07-16,0.33886348578741854
2002-07-17,0.32033132410053194
2002-07-18,0.3769198233046387
2002-07-19,0.4317065628410112
2002-07-22,0.4561475682276515
2002-07-23,0.470257076501779
2002-07-24,0.44549571311068753
2002-07-25,0.42458756552682986
2002-07-26,0.4011158949730115
2002-07-29,0.3801148505386234
2002-07-30,0.3592021609066404
2002-07-31,0.3394467958310993
2002-08-01,0.36795979236867715
2002-08-02,0.3804254849507325
2002-08-05,0.43278910429908013
2002-08-06,0.4092112212537677
2002-08-07,0.3866289104554909
2002-08-08,0.36581517792459084
2002-08-09,0.34566794644571835
2002-08-12,0.330541105461938
2002-08-13,0.33664977172129495
2002-08-14,0.3191043409294208
2002-08-15,0.30189891818289116
2002-08-16,0.28633132835929775
2002-08-19,0.2714112849532974
2002-08-20,0.2670292770465441
2002-08-21,0.25305519081812966
2002-08-22,0.2398630259127071
2002-08-23,0.2713521343199644
2002-08-26,0.2569786201223752
2002-08-27,0.2559936546088594
2002-08-28,0.2854737956450644
2002-08-29,0.2701892070383271
2002-08-30,0.2572306645794782
2002-09-03,0.35981609302531203
2002-09-04,0.34014518076844774
2002-09-05,0.326717503663333
2002-09-06,0.30904458319148714
2002-09-09,0.29235611845829396
2002-09-10,0.27674835934473035
2002-09-11,0.26542020495810037
2002-09-12,0.28149199988632007
2002-09-13,0.26645724384974034
2002-09-16,0.2523523536644745
2002-09-17,0.28656511930100637
2002-09-18,0.27973738684702126
2002-09-19,0.3193546204456732
2002-09-20,0.3020005695358868
2002-09-23,0.2911095195970067
2002-09-24,0.2969335077083757
2002-09-25,0.28139726864346076
2002-09-26,0.26657316669162334
2002-09-27,0.3489699242055109
2002-09-30,0.339272810581691
2002-10-01,0.3221653836153102
2002-10-02,0.3684250300943192
2002-10-03,0.3549230051715442
2002-10-04,0.35832987595231297
2002-10-07,0.36729738414532714
2002-10-08,0.3472006733864438
2002-10-09,0.3817794389434821
2002-10-10,0.3612646686295243
2002-10-11,0.3425193162436244
2002-10-14,0.32378431710013383
2002-10-15,0.3076845338979521
2002-10-16,0.3356004249103388
2002-10-17,0.31752138888585124
2002-10-18,0.30029089496686373
2002-10-21,0.2843165130624671
2002-10-22,0.2735885655505361
2002-10-23,0.2590835919158139
2002-10-24,0.282691469273482
2002-10-25,0.267913820472181
2002-10-28,0.25760261955189817
2002-10-29,0.2566863253077577
2002-10-30,0.24326609874785263
2002-10-31,0.24090322787376678
2002-11-01,0.2287476924473775
2002-11-04,0.217094385924648
2002-11-05,0.20616329159188354
2002-11-06,0.1960549280176349
2002-11-07,0.25162847613098166
2002-11-08,0.25271887464136905
2002-11-11,0.26204033353665235
2002-11-12,0.24825816965409214
2002-11-13,0.23528505604904024
2002-11-14,0.22346035621559368
2002-11-15,0.2121109304114241
2002-11-18,0.21288082017880336
2002-11-19,0.20235919549158127
2002-11-20,0.19285201269367144
2002-11-21,0.18383105069601272
2002-11-22,0.18167047861444083
2002-11-25,0.1730025687670562
2002-11-26,0.2105607313817085
2002-11-27,0.20080160656727825
2002-11-29,0.19209781258515155
2002-12-02,0.1827366170202349
2002-12-03,0.1966938646729989
2002-12-04,0.18955990398815886
2002-12-05,0.19553824178405613
2002-12-06,0.185995383813685
2002-12-09,0.259540387608557
2002-12-10,0.24601359474630666
2002-12-11,0.23318122909016498
2002-12-12,0.22115998372219145
2002-12-13,0.23609807114841072
2002-12-16,0.22450612196552683
2002-12-17,0.22123631347498088
2002-12-18,0.22440232619115158
2002-12-19,0.21844361103039842
2002-12-20,0.207564881422653
2002-12-23,0.19718643766750288
2002-12-24,0.19424489182472726
2002-12-26,0.18473896719425495
2002-12-27,0.2343287075882936
2002-12-30,0.22229906072676062
2002-12-31,0.21097197065013162
2003-01-02,0.2014313669714824
2003-01-03,0.19146314945701692
2003-01-06,0.18249567885295256
2003-01-07,0.1745853808312712
2003-01-08,0.1937173291164216
2003-01-09,0.18451962822420817
2003-01-10,0.1756686984069729
2003-01-13,0.16742037510410732
2003-01-14,0.15973549511614504
2003-01-15,0.1671242675376619
2003-01-16,0.16188425865413844
2003-01-17,0.18488064149607442
2003-01-21,0.20585154456549506
2003-01-22,0.21242102438318106
2003-01-23,0.20176693088809178
2003-01-24,0.26386741443384026
2003-01-27,0.26691817847422833
2003-01-28,0.2528253484126938
2003-01-29,0.23961527163350838
2003-01-30,0.27978476727656204
2003-01-31,0.26514253902382395
2003-02-03,0.2511176051176022
2003-02-04,0.24734444566231925
2003-02-05,0.23823220437212095
2003-02-06,0.22817185102461696
2003-02-07,0.23203328899104111
2003-02-10,0.22013112001713886
2003-02-11,0.21419847058277516
2003-02-12,0.230915766460413
2003-02-13,0.21904583356001092
2003-02-14,0.2084014558490415
2003-02-18,0.19829357326953387
2003-02-19,0.19190481077867744
2003-02-20,0.19491458744793835
2003-02-21,0.18547920638173973
2003-02-24,0.20867878378023963
2003-02-25,0.19829573369086892
2003-02-26,0.21331918901027166
2003-02-27,0.20274773290964315
2003-02-28,0.19273123566251527
2003-03-03,0.1946257393049542
2003-03-04,0.21497794026364658
2003-03-05,0.20419319675248734
2003-03-06,0.20235103854440678
2003-03-07,0.19236438859622643
2003-03-10,0.24673780820944327
2003-03-11,0.2433645931519209
2003-03-12,0.2307392892422095
2003-03-13,0.21998511313268448
2003-03-14,0.20881495636088904
2003-03-17,0.1993802166715645
2003-03-18,0.18957426091112686
2003-03-19,0.18044630669537132
2003-03-20,0.1718660175834653
2003-03-21,0.16443346739639103
2003-03-24,0.2785460952876561
2003-03-25,0.26376109872382625
2003-03-26,0.25217279076062116
2003-03-27,0.23895390015649465
2003-03-28,0.22918083689523433
2003-03-31,0.267897970876974
2003-04-01,0.2538924937842787
2003-04-02,0.24106693344380517
2003-04-03,0.23084558475309855
2003-04-04,0.21900510405011112
2003-04-07,0.20830173307008273
2003-04-08,0.19787795329444866
2003-04-09,0.2086119325446174
2003-04-10,0.19819766497110908
2003-04-11,0.1905047432480357
2003-04-14,0.18173358192695155
2003-04-15,0.17316657991656473
2003-04-16,0.20234655519677128
2003-04-17,0.19254724511142712
2003-04-21,0.18315453802731724
2003-04-22,0.17480925604784203
2003-04-23,0.16671150890085543
2003-04-24,0.1703359104827869
2003-04-25,0.18320337551475407
2003-04-28,0.17478849618896547
2003-04-29,0.16660082352737635
2003-04-30,0.15964665107668247
2003-05-01,0.15249003836316655
2003-05-02,0.14612769470569226
2003-05-05,0.14054219209902769
2003-05-06,0.1348928121139151
2003-05-07,0.13493847131192793
2003-05-08,0.14674373090527582
2003-05-09,0.14078768909247713
2003-05-12,0.1352138825712804
2003-05-13,0.1303935013718092
2003-05-14,0.1261758672647032
2003-05-15,0.12153943508178734
2003-05-16,0.11844282975343
2003-05-19,0.19767638098670262
2003-05-20,0.18846063037143862
2003-05-21,0.1793429507953965
2003-05-22,0.17095253025328408
2003-05-23,0.1630164335274208
2003-05-27,0.1560313122421266
2003-05-28,0.1491383781593457
2003-05-29,0.1438433297723603
2003-05-30,0.13820207422466568
2003-06-02,0.13261333371874792
2003-06-03,0.12744331351624533
2003-06-04,0.12299391058097145
2003-06-05,0.1185790885443129
2003-06-06,0.11755998604967595
2003-06-09,0.1331654644417989
2003-06-10,0.12809586878584336
2003-06-11,0.12343221524383333
2003-06-12,0.11895654383008948
2003-06-13,0.13522445873435768
2003-06-16,0.13053943817865926
2003-06-17,0.12549883330134987
2003-06-18,0.1209965361487675
2003-06-19,0.15675847039314975
2003-06-20,0.1505589326476513
2003-06-23,0.16021704403714357
2003-06-24,0.15301992223236816
2003-06-25,0.1616599430904267
2003-06-26,0.15458998893848205
2003-06-27,0.16755909644062897
2003-06-30,0.15986449136690736
2003-07-01,0.15280723268222612
2003-07-02,0.14635842565428203
2003-07-03,0.15698785532645512
2003-07-07,0.15056095788749488
2003-07-08,0.14407467563732357
2003-07-09,0.14328254645978344
2003-07-10,0.16264949800106976
2003-07-11,0.15540224592971622
2003-07-14,0.14857628586016008
2003-07-15,0.14298271545889735
2003-07-16,0.14274070239423653
2003-07-17,0.1679942999033003
2003-07-18,0.16039365822874668
2003-07-21,0.17505256810455538
2003-07-22,0.1669347728904916
2003-07-23,0.15927021190417245
2003-07-24,0.16068813272920934
2003-07-25,0.15387955653692273
2003-07-28,0.1492523221929897
2003-07-29,0.1462516350677831
2003-07-30,0.14100880440596608
2003-07-31,0.13519419099946567
2003-08-01,0.14322748660784354
2003-08-04,0.137242001734163
2003-08-05,0.1966792586929288
2003-08-06,0.18705068083276252
2003-08-07,0.17815236737130385
2003-08-08,0.16973122989008238
2003-08-11,0.16189211963526823
2003-08-12,0.1546897770377862
2003-08-13,0.15197690403479075
2003-08-14,0.1453711730708671
2003-08-15,0.1392443295793405
2003-08-18,0.13366861621188425
2003-08-19,0.12841488838915838
2003-08-20,0.12662180570502066
2003-08-21,0.12189905282650887
2003-08-22,0.13572529697886096
2003-08-25,0.1302978890082261
2003-08-26,0.12528112930525492
2003-08-27,0.12064464099163294
2003-08-28,0.1164407433847792
2003-08-29,0.11258847401044213
2003-09-02,0.10930861521398942
2003-09-03,0.10601577071360657
2003-09-04,0.10294228518932345
2003-09-05,0.10720780456664525
2003-09-08,0.10417047527970677
2003-09-09,0.1106974861503187
2003-09-10,0.12757299134221162
2003-09-11,0.12277414581254477
2003-09-12,0.11833925502554087
2003-09-15,0.11675306094488487
2003-09-16,0.11318472900528588
2003-09-17,0.11030641413807268
2003-09-18,0.10714376752756083
2003-09-19,0.10955748792300779
2003-09-22,0.12945353112217528
2003-09-23,0.12452035207145859
2003-09-24,0.17120610736769876
2003-09-25,0.17262926982409443
2003-09-26,0.16609636480067827
2003-09-29,0.1586161332273612
2003-09-30,0.16543956358743214
2003-10-01,0.1584735749580983
2003-10-02,0.15141542986102838
2003-10-03,0.14496100454949948
2003-10-06,0.13888070665142802
2003-10-07,0.1332381310286211
2003-10-08,0.12911564909026327
2003-10-09,0.1241958941350317
2003-10-10,0.11965727658608984
2003-10-13,0.11548042743253074
2003-10-14,0.11164407194293836
2003-10-15,0.10960012463496563
2003-10-16,0.10625552955023095
2003-10-17,0.12735008692576538
2003-10-20,0.1226493797782932
2003-10-21,0.11878820092921688
2003-10-22,0.14353847289141683
2003-10-23,0.13809549999909485
2003-10-24,0.13249545562018344
2003-10-27,0.12730697152944923
2003-10-28,0.12282893665582227
2003-10-29,0.11838673270261327
2003-10-30,0.11430099842083621
2003-10-31,0.11072585876840153
2003-11-03,0.10733998993851267
2003-11-04,0.10519812507834919
2003-11-05,0.10219521906625573
2003-11-06,0.09950990684348972
2003-11-07,0.10946797504293207
2003-11-10,0.10967923686824231
2003-11-11,0.10631389147237533
2003-11-12,0.10346965990086177
2003-11-13,0.10061450432219005
2003-11-14,0.11382495930155213
2003-11-17,0.11532143287351229
2003-11-18,0.1322175743235369
2003-11-19,0.1271686404739785
2003-11-20,0.1369413204259401
2003-11-21,0.1314466766411384
2003-11-24,0.12662692036056158
2003-11-25,0.12191097013804786
2003-11-26,0.11756085419900623
2003-11-28,0.11353426495996706
2003-12-01,0.1100551707099671
2003-12-02,0.10800683145060778
2003-12-03,0.1053200562096318
2003-12-04,0.10234034336467707
2003-12-05,0.11041410072993396
2003-12-08,0.10705953353158233
2003-12-09,0.11652132079580974
2003-12-10,0.11257924089280402
2003-12-11,0.10919908845773395
2003-12-12,0.1058637830421717
2003-12-15,0.10828660304950008
2003-12-16,0.10507470942143975
2003-12-17,0.10210165816479182
2003-12-18,0.09963137578092557
2003-12-19,0.09893978532420616
2003-12-22,0.0965885862822311
2003-12-23,0.09434316318631679
2003-12-24,0.09255405793372866
2003-12-26,0.09067993559768336
2003-12-29,0.08939661134517347
2003-12-30,0.08781993828282961
2003-12-31,0.08639729162421703
2004-01-02,0.08516777770964792
2004-01-05,0.08429824055103405
2004-01-06,0.08322338493476458
2004-01-07,0.08228373180647557
2004-01-08,0.0814515568911976
2004-01-09,0.10035122600147943
2004-01-12,0.09788547737024118
2004-01-13,0.10348063123116326
2004-01-14,0.10077008306040043
2004-01-15,0.09816341803339979
2004-01-16,0.09580969763025035
2004-01-20,0.09365089193381984
2004-01-21,0.09181559279338122
2004-01-22,0.09173188453313275
2004-01-23,0.09258110433560404
2004-01-26,0.09106780550776437
2004-01-27,0.11368217116153263
2004-01-28,0.1349779915393617
2004-01-29,0.12960390966325053
2004-01-30,0.1246345918274698
2004-02-02,0.12008099366677477
2004-02-03,0.11640923932403303
2004-02-04,0.12559919251332788
2004-02-05,0.12095280186915887
2004-02-06,0.11688119968583484
2004-02-09,0.11290828950967241
2004-02-10,0.10927830653885519
2004-02-11,0.10615198066922726
