,"美国iShares安硕MSCI英国指数ETF - 指数GARCH模型波动率预测"
2019-07-05,0.12800958448491268
2019-07-08,0.12655122425326434
2019-07-09,0.13018573470238587
2019-07-10,0.12489294663831099
2019-07-11,0.11837961226495042
2019-07-12,0.11278810469193992
2019-07-15,0.10810502560010797
2019-07-16,0.11391005293651654
2019-07-17,0.1116304942208893
2019-07-18,0.10880741353418893
2019-07-19,0.1062728174087805
2019-07-22,0.10145740623532616
2019-07-23,0.09858446429331551
2019-07-24,0.10116493938119075
2019-07-25,0.11455087114465784
2019-07-26,0.11266405638001854
2019-07-29,0.10863184505475364
2019-07-30,0.12703969049080685
2019-07-31,0.1355979796309665
2019-08-01,0.15276720289381487
2019-08-02,0.17538615794868193
2019-08-05,0.22622989457629156
2019-08-06,0.21323340732633805
2019-08-07,0.20164918150094238
2019-08-08,0.19470088751723758
2019-08-09,0.1997568872404654
2019-08-12,0.2004148287926819
2019-08-13,0.1920150181626427
2019-08-14,0.23087947765013675
2019-08-15,0.21807830153410496
2019-08-16,0.2098941933451233
2019-08-19,0.2007635146135871
2019-08-20,0.20145688670283776
2019-08-21,0.19358446528582815
2019-08-22,0.18322036240549244
2019-08-23,0.19513463967220174
2019-08-26,0.18387593969848257
2019-08-27,0.17445795252724938
2019-08-28,0.16482127775260086
2019-08-29,0.15922321313175414
2019-08-30,0.1532632969761515
2019-09-03,0.14570289729446015
2019-09-04,0.1474673086483916
2019-09-05,0.14060475582283838
2019-09-06,0.13406388909769848
2019-09-09,0.13170539715592525
2019-09-10,0.12810679654101104
2019-09-11,0.1255238001336798
2019-09-12,0.11913042382196076
2019-09-13,0.11831756437655401
2019-09-16,0.12488985947626013
2019-09-17,0.12135743042764213
2019-09-18,0.11991068826422438
2019-09-19,0.1167284093954852
2019-09-20,0.11875320290417435
2019-09-23,0.11557197757242023
2019-09-24,0.12521192547038001
2019-09-25,0.12607343859830272
2019-09-26,0.12400714011701101
2019-09-27,0.11795778431286338
2019-09-30,0.11249007156189386
2019-10-01,0.13047575636875994
2019-10-02,0.19349266962859343
2019-10-03,0.18482604361939906
2019-10-04,0.17801015139592463
2019-10-07,0.16915493016758334
2019-10-08,0.1856257460591068
2019-10-09,0.1766400509510796
2019-10-10,0.1745798957497684
2019-10-11,0.1818886120679357
2019-10-14,0.18729733046682753
2019-10-15,0.1842670724790514
2019-10-16,0.1754418262558846
2019-10-17,0.1689617471500576
2019-10-18,0.15955262454751412
2019-10-21,0.15281719314265657
2019-10-22,0.14639899425884045
2019-10-23,0.14360889136818794
2019-10-24,0.1376909735603609
2019-10-25,0.13362892561118644
2019-10-28,0.12879991086953438
2019-10-29,0.12846322275266178
2019-10-30,0.1256636811493281
2019-10-31,0.1305741044771129
2019-11-01,0.1261409311841323
2019-11-04,0.12186301473375752
2019-11-05,0.11641212926495245
2019-11-06,0.11203090198690717
2019-11-07,0.10979538842774772
2019-11-08,0.11591056483340939
2019-11-11,0.10983656768125996
2019-11-12,0.1052633218172408
2019-11-13,0.10233648967987909
2019-11-14,0.10080707475172565
2019-11-15,0.09723439946850086
2019-11-18,0.0942341995243765
2019-11-19,0.09019447787974605
2019-11-20,0.10781459251882373
2019-11-21,0.10406042014137748
2019-11-22,0.10227196507352344
2019-11-25,0.10546300716364958
2019-11-26,0.10485646589505104
2019-11-27,0.10351059250144402
2019-11-29,0.11469024875725051
2019-12-02,0.12294509652686438
2019-12-03,0.14182654377795437
2019-12-04,0.13991327814042526
2019-12-05,0.1393385956582023
2019-12-06,0.1384794293749075
2019-12-09,0.13112686543954294
2019-12-10,0.12413828611673354
2019-12-11,0.1185427851874588
2019-12-12,0.1160451606918617
2019-12-13,0.12665118728223593
2019-12-16,0.13219959999939485
2019-12-17,0.16388705379010265
2019-12-18,0.15498830059072202
2019-12-19,0.15184312391412394
2019-12-20,0.14432086003069688
2019-12-23,0.13756930398893497
2019-12-24,0.13133520594265652
2019-12-26,0.12727878079240074
2019-12-27,0.12247341768726797
2019-12-30,0.12593258196352525
2019-12-31,0.12421174002484628
2020-01-02,0.11839161777761126
2020-01-03,0.13101184312877978
2020-01-06,0.12749119593132696
2020-01-07,0.13360054101686866
2020-01-08,0.12675541550561067
2020-01-09,0.12026107450043842
2020-01-10,0.1290154079170391
2020-01-13,0.12357282225473368
2020-01-14,0.11904370609150236
2020-01-15,0.11274853985750768
2020-01-16,0.10898245638633772
2020-01-17,0.10561989017225874
2020-01-21,0.12286723468850433
2020-01-22,0.11874617871746443
2020-01-23,0.12074729214355077
2020-01-24,0.11837043701870835
2020-01-27,0.1613331162532975
2020-01-28,0.15599645534434428
2020-01-29,0.14817329759440465
2020-01-30,0.14093998339718933
2020-01-31,0.1654791624344286
2020-02-03,0.1711302135801858
2020-02-04,0.17025378233683974
2020-02-05,0.1636956590750042
2020-02-06,0.15939752946642555
2020-02-07,0.17384898274076843
2020-02-10,0.1655961521292086
2020-02-11,0.16069252378377782
2020-02-12,0.15574050802536893
2020-02-13,0.15870238637147208
2020-02-14,0.15836853323814046
2020-02-18,0.15877166623802874
2020-02-19,0.15149981940583296
2020-02-20,0.15059739918072956
2020-02-21,0.14433477585114407
2020-02-24,0.2427329569712362
2020-02-25,0.27146540995124957
2020-02-26,0.2581358990919318
2020-02-27,0.3259949140707566
2020-02-28,0.31397529329550755
2020-03-02,0.29645323610984586
2020-03-03,0.3008167302528235
2020-03-04,0.3033457294902963
2020-03-05,0.3435003248906761
2020-03-06,0.353368327952577
2020-03-09,0.5781817430531684
2020-03-10,0.5530098480135774
2020-03-11,0.6359859621092276
2020-03-12,0.8157992841379551
2020-03-13,0.7687058943445146
2020-03-16,0.9835015444827732
2020-03-17,0.9188159119214251
2020-03-18,1.0109923085760841
2020-03-19,0.9296570464423966
2020-03-20,0.8981146452430224
2020-03-23,0.8567572048135924
2020-03-24,0.8453222391490716
2020-03-25,0.7945467915736619
2020-03-26,0.7605511343755922
2020-03-27,0.7699219778652899
2020-03-30,0.7139467038932249
2020-03-31,0.6562478159963658
2020-04-01,0.700739509375631
2020-04-02,0.6546076168209471
2020-04-03,0.6597192220937632
2020-04-06,0.6300525978043421
2020-04-07,0.5820186491857456
2020-04-08,0.5444224903510141
2020-04-09,0.5214189869960625
2020-04-13,0.5017170545237625
2020-04-14,0.4674584636093351
2020-04-15,0.5196975428073525
2020-04-16,0.4821984392343053
2020-04-17,0.46415554418750615
2020-04-20,0.46888432603361785
2020-04-21,0.4881313081538614
2020-04-22,0.4638078084724318
2020-04-23,0.429965844224864
2020-04-24,0.40118094471198407
2020-04-27,0.38063428747289707
2020-04-28,0.358615813929057
2020-04-29,0.35235518386991266
2020-04-30,0.3867595392488723
2020-05-01,0.4115312391544535
2020-05-04,0.38349969126454325
2020-05-05,0.3559514247759096
2020-05-06,0.34414779790084377
2020-05-07,0.32760157691928166
2020-05-08,0.3145473547814383
2020-05-11,0.30936882648385894
2020-05-12,0.3087897420576014
2020-05-13,0.3169432460236375
2020-05-14,0.3179555742552723
2020-05-15,0.2978443089938097
2020-05-18,0.30410544092468983
2020-05-19,0.318060650819934
2020-05-20,0.307519825702344
2020-05-21,0.29984285484233236
2020-05-22,0.29133809225708884
2020-05-26,0.28286257228555356
2020-05-27,0.2707503772850557
2020-05-28,0.2569479737223082
2020-05-29,0.26283549760258795
2020-06-01,0.2613270433766854
2020-06-02,0.2506284676568087
2020-06-03,0.2493195948977938
2020-06-04,0.24557381375057075
2020-06-05,0.24243996205246363
2020-06-08,0.2354906596873855
2020-06-09,0.28159721447485947
2020-06-10,0.26379778391790937
2020-06-11,0.4136632674047818
2020-06-12,0.39487138716295966
2020-06-15,0.3698220696497168
2020-06-16,0.3502651435698391
2020-06-17,0.3329033048799606
2020-06-18,0.3315710475901055
2020-06-19,0.3139019260852026
2020-06-22,0.29944018167240016
2020-06-23,0.2828398090792737
2020-06-24,0.3395876711542985
2020-06-25,0.32566219184916134
2020-06-26,0.3397402819802209
2020-06-29,0.3217309267073963
2020-06-30,0.2990319100029293
2020-07-01,0.28230468008872966
2020-07-02,0.2674756594533417
2020-07-06,0.25543582755752964
2020-07-07,0.27575939294972346
2020-07-08,0.2643831492361039
2020-07-09,0.28657589151915763
2020-07-10,0.27364631186990257
2020-07-13,0.27793257743560756
2020-07-14,0.2686991529573549
2020-07-15,0.2609797095561262
2020-07-16,0.2589247079751178
2020-07-17,0.24513118773424158
2020-07-20,0.22944793134826907
2020-07-21,0.2161419033875662
2020-07-22,0.21041053870944773
2020-07-23,0.2127606937382937
2020-07-24,0.20660804630991503
2020-07-27,0.19872981859801514
2020-07-28,0.18716832424317958
2020-07-29,0.18372224361791362
2020-07-30,0.20196666655663753
2020-07-31,0.2327705780376893
2020-08-03,0.22822645858883234
2020-08-04,0.21591560017747674
2020-08-05,0.20657913737839068
2020-08-06,0.19505959397066325
2020-08-07,0.19635027272708333
2020-08-10,0.1875030719748346
2020-08-11,0.17975775699535196
2020-08-12,0.18172082434327663
2020-08-13,0.19140285891281772
2020-08-14,0.20367686466557758
2020-08-17,0.19528683826617704
2020-08-18,0.18343589725023832
2020-08-19,0.1862447840880383
2020-08-20,0.17847268026227434
2020-08-21,0.1881910688635356
2020-08-24,0.18598847383641814
2020-08-25,0.18485446924540397
2020-08-26,0.1768871843859809
2020-08-27,0.18341735032433545
2020-08-28,0.17687336486876706
2020-08-31,0.18737891450213923
2020-09-01,0.19163851596169285
2020-09-02,0.18872994039102542
2020-09-03,0.24112969871005108
2020-09-04,0.22733298484821773
2020-09-08,0.2364521135452166
2020-09-09,0.23276873759162764
2020-09-10,0.26952838811524105
2020-09-11,0.25719446339297436
2020-09-14,0.24247613160886577
2020-09-15,0.23322947755376036
2020-09-16,0.22094657634822043
2020-09-17,0.21407325662025137
2020-09-18,0.22498910373615874
2020-09-21,0.2886150120835713
2020-09-22,0.27060951867959115
2020-09-23,0.2669575449392656
2020-09-24,0.2512418595696187
2020-09-25,0.23804267852635166
2020-09-28,0.23360345631004692
2020-09-29,0.2305893987155524
2020-09-30,0.21940275568005063
2020-10-01,0.20653204497123445
2020-10-02,0.19812784963250374
2020-10-05,0.19332048417071587
2020-10-06,0.21243300591009864
2020-10-07,0.20285086935973431
2020-10-08,0.1964915906597532
2020-10-09,0.18967193888395828
2020-10-12,0.18004022550530202
2020-10-13,0.20689807055649406
2020-10-14,0.20296568675517546
2020-10-15,0.22662326447211903
2020-10-16,0.21773674288002012
2020-10-19,0.2233024200495821
2020-10-20,0.2123819314348563
2020-10-21,0.2080572132851923
2020-10-22,0.19635149197294122
2020-10-23,0.19013850425413575
2020-10-26,0.20994965396494464
2020-10-27,0.21642829205073905
2020-10-28,0.29282576935782134
2020-10-29,0.27837650331879665
2020-10-30,0.2641683145269319
2020-11-02,0.2530821265913498
2020-11-03,0.2526830243605612
2020-11-04,0.24117499870426037
2020-11-05,0.2365476924427715
2020-11-06,0.222688737029963
2020-11-09,0.2366203896539772
2020-11-10,0.2384079444985003
2020-11-11,0.22963418038262512
2020-11-12,0.25751373011938605
2020-11-13,0.24929563895102536
2020-11-16,0.2410038381437109
2020-11-17,0.23745759368779934
2020-11-18,0.23354363189776767
2020-11-19,0.2232682234443585
2020-11-20,0.21021756729636085
2020-11-23,0.1979714070263683
2020-11-24,0.19696771816721645
2020-11-25,0.1990029597769842
2020-11-27,0.1886066573586415
2020-11-30,0.22848468745191658
2020-12-01,0.23102912543659948
2020-12-02,0.21784001285347007
2020-12-03,0.21115112502660272
2020-12-04,0.20391026261569084
2020-12-07,0.2105654587058381
2020-12-08,0.19983552837270954
2020-12-09,0.18954268754030054
2020-12-10,0.18441894805035627
2020-12-11,0.19578816409579003
2020-12-14,0.1881996386819061
2020-12-15,0.18519346748738197
2020-12-16,0.17890732349459593
2020-12-17,0.16970027106637162
2020-12-18,0.18312254585386256
2020-12-21,0.20790612112201026
2020-12-22,0.1988907328157851
2020-12-23,0.19775272741481975
2020-12-24,0.18670081520978957
2020-12-28,0.17799769324348
2020-12-29,0.17308120868540294
2020-12-30,0.16665254633518206
2020-12-31,0.17973245116005068
2021-01-04,0.1767163591748087
2021-01-05,0.175228826395659
2021-01-06,0.1828361561617395
2021-01-07,0.17176562287023558
2021-01-08,0.1654918016096266
2021-01-11,0.19422789603967808
2021-01-12,0.18546670644619753
2021-01-13,0.18369954164341296
2021-01-14,0.17979329130977054
2021-01-15,0.2065185618776191
2021-01-19,0.1964061577446084
2021-01-20,0.18802756500045412
2021-01-21,0.17692094505738998
2021-01-22,0.18585571177663604
2021-01-25,0.1802491475707999
2021-01-26,0.17069112103445805
2021-01-27,0.21290780821754754
2021-01-28,0.20138638682890161
2021-01-29,0.2444928293427028
2021-02-01,0.23576765427004615
2021-02-02,0.22394598723799453
2021-02-03,0.21281303907420712
2021-02-04,0.20320659831806645
2021-02-05,0.19324036534844372
2021-02-08,0.18426584165275994
2021-02-09,0.1773620196096109
2021-02-10,0.1732079767216279
2021-02-11,0.16367618397311198
2021-02-12,0.1624844866441101
2021-02-16,0.16788963875117488
2021-02-17,0.16551174822350226
2021-02-18,0.16716678378194635
2021-02-19,0.15919598864293033
2021-02-22,0.15089273779741688
2021-02-23,0.14872242615019432
2021-02-24,0.14530916144551934
2021-02-25,0.18139478603311618
2021-02-26,0.21435476761667793
2021-03-01,0.2103911956332774
2021-03-02,0.2006858649730967
2021-03-03,0.18894172434907014
2021-03-04,0.19142826750508923
2021-03-05,0.18724585976731234
2021-03-08,0.18074450033126874
2021-03-09,0.17432096259486407
2021-03-10,0.16668497832738258
2021-03-11,0.1579629196995295
2021-03-12,0.152876851615933
2021-03-15,0.15407287366697617
2021-03-16,0.14667369211961634
2021-03-17,0.13965484953985666
2021-03-18,0.15329959725974493
2021-03-19,0.15328351144203345
2021-03-22,0.1475091354459106
2021-03-23,0.17119344847277304
2021-03-24,0.16291947949830923
2021-03-25,0.1579413336653835
2021-03-26,0.157910209802913
2021-03-29,0.15300257174309195
2021-03-30,0.14796759834504308
2021-03-31,0.14703399035597178
2021-04-01,0.14548011699197935
2021-04-05,0.14530504258283675
2021-04-06,0.15152579899145888
2021-04-07,0.1454082997631153
2021-04-08,0.14086131647830075
2021-04-09,0.13911283305288552
2021-04-12,0.13678565187913536
2021-04-13,0.12921177546957555
2021-04-14,0.1265848526483323
2021-04-15,0.1259955699221207
2021-04-16,0.12298909561420476
2021-04-19,0.12036831327222296
2021-04-20,0.15750787180328482
2021-04-21,0.15289562557509614
2021-04-22,0.1689928412684987
2021-04-23,0.1626151764135193
2021-04-26,0.15632616172605276
2021-04-27,0.1478461191915432
2021-04-28,0.14249484748579508
2021-04-29,0.13555975553238506
2021-04-30,0.1488590616657246
2021-05-03,0.14892499306697987
2021-05-04,0.16167038689877625
2021-05-05,0.16145857301487584
2021-05-06,0.15662476011154813
2021-05-07,0.15568336327302285
2021-05-10,0.1472238524152931
2021-05-11,0.1710194410001389
2021-05-12,0.1666542096678029
2021-05-13,0.15753083698120823
2021-05-14,0.157089007763115
2021-05-17,0.15023834184388485
2021-05-18,0.15037051639201082
2021-05-19,0.16053499805338398
2021-05-20,0.15857590914133207
2021-05-21,0.15688238103751487
2021-05-24,0.1502124080094584
2021-05-25,0.15521502504590204
2021-05-26,0.14740193906458626
2021-05-27,0.14233593123312188
2021-05-28,0.1395464142140528
2021-06-01,0.13610657147985178
2021-06-02,0.13134083736599214
2021-06-03,0.14154020474762638
2021-06-04,0.13705510818645178
2021-06-07,0.12964089632519515
2021-06-08,0.12360739346819025
2021-06-09,0.13064366988109297
2021-06-10,0.1258588309178184
2021-06-11,0.12294088433064079
2021-06-14,0.1168855979152265
2021-06-15,0.11177905957736449
2021-06-16,0.11929297112571219
2021-06-17,0.13082530489167607
2021-06-18,0.19165403204733264
2021-06-21,0.19076958248106535
2021-06-22,0.17943721018785375
2021-06-23,0.16863240969635698
2021-06-24,0.16130218597402826
2021-06-25,0.15328675011233034
2021-06-28,0.16881992417958255
2021-06-29,0.16173887844300147
2021-06-30,0.1582467656541517
2021-07-01,0.15281646756812564
2021-07-02,0.14635598067725145
2021-07-06,0.1507866265953317
2021-07-07,0.14607538930292127
2021-07-08,0.17234043054373516
2021-07-09,0.17390463593590597
2021-07-12,0.1640520368663553
2021-07-13,0.1620388397884902
2021-07-14,0.15785258135361616
2021-07-15,0.17255144624140362
2021-07-16,0.18016524415102933
2021-07-19,0.23006450573697806
2021-07-20,0.21830392117412825
2021-07-21,0.2160703635392878
2021-07-22,0.20715101447977513
2021-07-23,0.19920205119425854
2021-07-26,0.19004663532933172
2021-07-27,0.17912242070718004
2021-07-28,0.16868858882568197
2021-07-29,0.16573199087683704
2021-07-30,0.17305813011817736
2021-08-02,0.16468499385189897
2021-08-03,0.16199474435919212
2021-08-04,0.1578447906014006
2021-08-05,0.15098251859072956
2021-08-06,0.1476040645781816
2021-08-09,0.14096265335187189
2021-08-10,0.13608424067466446
2021-08-11,0.13401611738891708
2021-08-12,0.13546246919350025
2021-08-13,0.13112424215224278
2021-08-16,0.1409180698136332
2021-08-17,0.1450438763960754
2021-08-18,0.14761976209166577
2021-08-19,0.17228090782207992
2021-08-20,0.16470526767532362
2021-08-23,0.158964947079537
2021-08-24,0.15042561696732376
2021-08-25,0.14449073506630106
2021-08-26,0.14838598896122235
2021-08-27,0.14511404191187013
2021-08-30,0.13805755669285186
2021-08-31,0.1405517846204736
2021-09-01,0.13623776965291234
2021-09-02,0.1327786484341515
2021-09-03,0.12601808870158285
2021-09-07,0.13914132470262025
2021-09-08,0.14286244811006146
2021-09-09,0.1495314433823201
2021-09-10,0.1413606162974681
2021-09-13,0.13847921100295163
2021-09-14,0.1481179971509202
2021-09-15,0.14401557040820273
2021-09-16,0.14066777541427175
2021-09-17,0.1684663028620264
2021-09-20,0.19179795619349027
2021-09-21,0.18475499451976934
2021-09-22,0.1802669021201618
2021-09-23,0.17624822041654778
2021-09-24,0.1834732601770623
2021-09-27,0.17537099874266557
2021-09-28,0.20406517782316513
2021-09-29,0.1923858716226324
2021-09-30,0.18147187220062505
2021-10-01,0.17301524094714893
2021-10-04,0.16378022957609992
2021-10-05,0.1581418760480601
2021-10-06,0.1617758783008147
2021-10-07,0.155560020313704
2021-10-08,0.1492624692278672
2021-10-11,0.14136992155334882
2021-10-12,0.13505551391927692
2021-10-13,0.13407802370261876
2021-10-14,0.13096223654168404
2021-10-15,0.12872407327302848
2021-10-18,0.13427360306478708
2021-10-19,0.13163599082317876
2021-10-20,0.12529060299958653
2021-10-21,0.12679254741505905
2021-10-22,0.12030196008378251
2021-10-25,0.11425555041222285
2021-10-26,0.11196269128598152
2021-10-27,0.11685351291253508
2021-10-28,0.11384322272318191
2021-10-29,0.1256341990064807
2021-11-01,0.12253063616908222
2021-11-02,0.13175137676700005
2021-11-03,0.12733336499127007
2021-11-04,0.14553809068419168
2021-11-05,0.13977391945566955
2021-11-08,0.13354175347059064
2021-11-09,0.13143110864631707
2021-11-10,0.13439850936673367
2021-11-11,0.13015584412541759
2021-11-12,0.1247871628013074
2021-11-15,0.11980861388063882
2021-11-16,0.11810979502141217
2021-11-17,0.11222226196258923
2021-11-18,0.11045657789375878
2021-11-19,0.12713040926544678
2021-11-22,0.12140013673797903
2021-11-23,0.11939259474523535
2021-11-24,0.119578791263334
2021-11-26,0.19428101914494889
2021-11-29,0.18683668590509733
2021-11-30,0.19346818343076463
2021-12-01,0.19572946329053273
2021-12-02,0.19604059579587085
2021-12-03,0.19788712237030484
2021-12-06,0.1943224567568041
2021-12-07,0.18983223435444255
2021-12-08,0.17891352100945304
2021-12-09,0.17824103567921726
2021-12-10,0.1682354849608132
2021-12-13,0.1815543389732121
2021-12-14,0.1723372136249162
2021-12-15,0.16462492277902516
2021-12-16,0.15935515429379749
2021-12-17,0.16971549133770908
2021-12-20,0.16209823688121966
2021-12-21,0.1606068765651085
2021-12-22,0.1596674068180479
2021-12-23,0.15394626789890037
2021-12-27,0.15261629179088318
2021-12-28,0.1473145092650415
2021-12-29,0.1394707466101763
2021-12-30,0.1405686013304536
2021-12-31,0.13271664869186534
2022-01-03,0.13240093292722677
2022-01-04,0.1289972804364495
2022-01-05,0.13015510838995142
2022-01-06,0.12480124758991797
2022-01-07,0.1251664830535715
2022-01-10,0.12420520713722111
2022-01-11,0.12330686842183611
2022-01-12,0.12223988498031238
2022-01-13,0.11791764600771167
2022-01-14,0.11322340694397073
2022-01-18,0.11779995144311395
2022-01-19,0.114660175824041
2022-01-20,0.1307246204813768
2022-01-21,0.15660659411404107
2022-01-24,0.16502419458976308
2022-01-25,0.15847992756182092
2022-01-26,0.15566932067687583
2022-01-27,0.15211224802756682
2022-01-28,0.14628152706339922
2022-01-31,0.14060475582283838
2022-02-01,0.13955644535455897
2022-02-02,0.13709495570589023
2022-02-03,0.15047227372509528
2022-02-04,0.14698096162428656
2022-02-07,0.14189659530799179
2022-02-08,0.1365015415297571
2022-02-09,0.13353699801927554
2022-02-10,0.13410652333126827
2022-02-11,0.13592797990112263
2022-02-14,0.15015418315851212
2022-02-15,0.1481567742629408
2022-02-16,0.14278022510137742
2022-02-17,0.15626369981540816
2022-02-18,0.1488704966069503
2022-02-22,0.15085729495122205
2022-02-23,0.14241164250158764
2022-02-24,0.2198053629918979
2022-02-25,0.22889251363904412
2022-02-28,0.25903150078706644
2022-03-01,0.27061440759870864
2022-03-02,0.2649885718290508
2022-03-03,0.30667457997036535
2022-03-04,0.37887152862151047
2022-03-07,0.3912028895598805
2022-03-08,0.36949341645014466
2022-03-09,0.360400137624835
2022-03-10,0.36048990665481884
2022-03-11,0.34702672692459874
2022-03-14,0.3255175350115566
2022-03-15,0.3068197842382398
2022-03-16,0.30102428739223025
2022-03-17,0.28520412269109996
2022-03-18,0.27020720715776625
2022-03-21,0.25214840630073393
2022-03-22,0.24271857778093542
2022-03-23,0.2449036839249259
2022-03-24,0.23276646407934284
2022-03-25,0.22057278798618835
2022-03-28,0.2252584275892913
2022-03-29,0.21544654928775256
2022-03-30,0.20416647619038736
2022-03-31,0.20966625479556789
2022-04-01,0.20147002059859925
2022-04-04,0.19062580727697917
2022-04-05,0.17980156061614147
2022-04-06,0.16963633101432016
2022-04-07,0.16216017636892235
2022-04-08,0.15369722782145423
2022-04-11,0.16652964060490852
2022-04-12,0.16657767917701338
2022-04-13,0.1639083487806524
2022-04-14,0.1546456637607405
2022-04-18,0.15495237152105804
2022-04-19,0.14738940708205595
2022-04-20,0.14160796884356475
2022-04-21,0.16093611776105451
2022-04-22,0.20103063348654107
2022-04-25,0.21311519420257205
2022-04-26,0.25506866604896805
2022-04-27,0.24302648003869867
2022-04-28,0.23504341216039218
2022-04-29,0.22933950466502714
2022-05-02,0.22471771892754697
2022-05-03,0.2186126656897994
2022-05-04,0.2127136074631804
2022-05-05,0.2669804352382399
2022-05-06,0.27719259081007197
2022-05-09,0.3175055155426438
2022-05-10,0.29965571444576194
2022-05-11,0.29394659514952715
2022-05-12,0.2830780860469422
2022-05-13,0.28224165178088084
2022-05-16,0.26974161636647764
2022-05-17,0.263169801459058
2022-05-18,0.304607898124786
2022-05-19,0.28558116114337795
2022-05-20,0.2718219196459329
2022-05-23,0.2648188142862965
2022-05-24,0.24810621757626308
2022-05-25,0.2347145168071204
2022-05-26,0.22138257655018834
2022-05-27,0.21002657831807858
2022-05-31,0.19911278211104377
2022-06-01,0.21522864772144065
2022-06-02,0.2126682881860857
2022-06-03,0.22671737383800122
2022-06-06,0.2154514618191299
2022-06-07,0.2066911522054101
2022-06-08,0.22260628293019946
2022-06-09,0.2526437776791663
2022-06-10,0.28438776555963163
2022-06-13,0.3293197552531582
2022-06-14,0.3365084153479672
2022-06-15,0.3277403929942112
2022-06-16,0.34746041443594694
2022-06-17,0.35249758467257614
2022-06-21,0.3422367917100674
2022-06-22,0.33926114896934484
2022-06-23,0.32664275531534454
2022-06-24,0.32196898981113076
2022-06-27,0.3017156840470843
2022-06-28,0.2858124797835112
2022-06-29,0.2706074234015024
2022-06-30,0.26720734421044645
2022-07-01,0.2537167026429281
2022-07-05,0.30055549970013856
2022-07-06,0.2822765154950018
2022-07-07,0.2721113382422717
2022-07-08,0.26085004657848926
2022-07-11,0.26627318603269085
2022-07-12,0.24876508677867157
2022-07-13,0.23623353275942854
2022-07-14,0.26401602224107534
2022-07-15,0.25708377078298816
2022-07-18,0.2441352739773587
2022-07-19,0.24083517184996048
2022-07-20,0.24495769920539343
2022-07-21,0.231188323234544
2022-07-22,0.2207702344067243
2022-07-25,0.21492465656596968
2022-07-26,0.2130481382223276
2022-07-27,0.2137493494726943
2022-07-28,0.2065305807864782
2022-07-29,0.20141059852947166
2022-08-01,0.18947859404164896
2022-08-02,0.19535650795404796
2022-08-03,0.18669514616079336
2022-08-04,0.1753215605680032
2022-08-05,0.1756834016064124
2022-08-08,0.16687838086462847
2022-08-09,0.15779226482942693
2022-08-10,0.158274089730442
2022-08-11,0.1598361936483724
2022-08-12,0.1537191311450855
2022-08-15,0.16171745360349946
2022-08-16,0.15565323690819927
2022-08-17,0.15942803893920293
2022-08-18,0.15456820902113086
2022-08-19,0.17054785486777604
2022-08-22,0.17686581354235759
2022-08-23,0.16703874999532295
2022-08-24,0.16757353370983138
2022-08-25,0.1627200553097251
2022-08-26,0.2029679216033903
2022-08-29,0.19220804041454667
2022-08-30,0.21102517764475404
2022-08-31,0.22408699560661702
2022-09-01,0.244728335098329
2022-09-02,0.2293045049710101
2022-09-06,0.2195893767922301
2022-09-07,0.20755535068988223
2022-09-08,0.19583854778873336
2022-09-09,0.19840277215805227
2022-09-12,0.19569553495161812
2022-09-13,0.2548186366810717
2022-09-14,0.23808576101900758
2022-09-15,0.24397935978274884
2022-09-16,0.24159040047154193
2022-09-19,0.22820310427336435
2022-09-20,0.2419943115033905
2022-09-21,0.24588213761881933
2022-09-22,0.2345501379236431
2022-09-23,0.3530404180826892
2022-09-26,0.3633240685668925
2022-09-27,0.3472806116096895
2022-09-28,0.3359952749667769
2022-09-29,0.3171283298603264
2022-09-30,0.2955071938210642
2022-10-03,0.28968193247077045
2022-10-04,0.2919177836309395
2022-10-05,0.3019483710835348
2022-10-06,0.33235108665385765
2022-10-07,0.3194353343010131
2022-10-10,0.30993605598574686
2022-10-11,0.3273339689063755
2022-10-12,0.30523046178256846
2022-10-13,0.3031916304913445
2022-10-14,0.32723198560042993
2022-10-17,0.31987550890932553
2022-10-18,0.29901888970431284
2022-10-19,0.29932932632804293
2022-10-20,0.2785914169532148
2022-10-21,0.26847758789142906
2022-10-24,0.25187942115226486
2022-10-25,0.2436929305499033
2022-10-26,0.23649761690131255
2022-10-27,0.2238623639650042
2022-10-28,0.21551467142633235
2022-10-31,0.2223681434018821
2022-11-01,0.21476513683556742
2022-11-02,0.23785729250960544
2022-11-03,0.23788091726744287
2022-11-04,0.24747084919238468
2022-11-07,0.2350972811412331
2022-11-08,0.22401557445856302
2022-11-09,0.25242893495001717
2022-11-10,0.2654207271484275
2022-11-11,0.24912247108601024
2022-11-14,0.24302798357390865
2022-11-15,0.23116908357304186
2022-11-16,0.21909569963830877
2022-11-17,0.20607416431954784
2022-11-18,0.19603416845029847
2022-11-21,0.1929298763799946
2022-11-22,0.1900151404493863
2022-11-23,0.18679257586959927
2022-11-25,0.1774659223625764
2022-11-28,0.19259173814055472
2022-11-29,0.18510105024013235
2022-11-30,0.18429380673261922
2022-12-01,0.178463643356287
2022-12-02,0.16919723401994488
2022-12-05,0.1748958009787542
2022-12-06,0.1681305242958577
2022-12-07,0.16306117992949765
2022-12-08,0.15424908946246654
2022-12-09,0.14779552171835247
2022-12-12,0.13958967569272449
2022-12-13,0.13913272167250954
2022-12-14,0.13212850790045275
2022-12-15,0.16520901670308433
2022-12-16,0.18991100442049166
2022-12-19,0.1795088198390263
2022-12-20,0.17137080848265843
