,"iShares Russell 2000 ETF - EGARCH Volatility"
2013-04-01,0.1367957473023193
2013-04-02,0.14305437637485965
2013-04-03,0.1684858973326848
2013-04-04,0.16250015015377678
2013-04-05,0.1590262846198703
2013-04-08,0.1536150625427077
2013-04-09,0.15248817921399677
2013-04-10,0.1491173482865089
2013-04-11,0.1432113252504843
2013-04-12,0.14485655870550013
2013-04-15,0.22736219210765893
2013-04-16,0.21869380238132036
2013-04-17,0.24117646153801992
2013-04-18,0.23858466421796684
2013-04-19,0.2281500374753421
2013-04-22,0.2170782504075431
2013-04-23,0.20891582132524097
2013-04-24,0.1996040570729964
2013-04-25,0.19117350234799801
2013-04-26,0.19201311517706285
2013-04-29,0.18421359233237922
2013-04-30,0.17669546683489082
2013-05-01,0.2183095197191364
2013-05-02,0.21006706928978658
2013-05-03,0.20241130502024832
2013-05-06,0.19375979768775564
2013-05-07,0.18599728062528226
2013-05-08,0.17790663731294568
2013-05-09,0.1760702632473752
2013-05-10,0.169419750914703
2013-05-13,0.16325918412144538
2013-05-14,0.1583147645673012
2013-05-15,0.15192511958198354
2013-05-16,0.15020010213045795
2013-05-17,0.1458435626279062
2013-05-20,0.14017921229626024
2013-05-21,0.13463759623522698
2013-05-22,0.1584972587775574
2013-05-23,0.1519628920493421
2013-05-24,0.14600799854802476
2013-05-28,0.1422053973659228
2013-05-29,0.15415074077019544
2013-05-30,0.1487984782180248
2013-05-31,0.1638133840685797
2013-06-03,0.15828963655274467
2013-06-04,0.1717915888511425
2013-06-05,0.1886741190518721
2013-06-06,0.18165237570700804
2013-06-07,0.17464087150492577
2013-06-10,0.16784302666479772
2013-06-11,0.18101109026797224
2013-06-12,0.1913815947263477
2013-06-13,0.18534002913564032
2013-06-14,0.19115596982568975
2013-06-17,0.18330671673454849
2013-06-18,0.17685227733902664
2013-06-19,0.1922464512026165
2013-06-20,0.23732580390678126
2013-06-21,0.22560021542542907
2013-06-24,0.23894245750807874
2013-06-25,0.22817604782272832
2013-06-26,0.2174004434218109
2013-06-27,0.20916066264955274
2013-06-28,0.20939426639714853
2013-07-01,0.20185421471943557
2013-07-02,0.19345418062166556
2013-07-03,0.18470970521334282
2013-07-05,0.1785439004838866
2013-07-08,0.17113912235371548
2013-07-09,0.16509602660270176
2013-07-10,0.15838509702620382
2013-07-11,0.15358515397003708
2013-07-12,0.14750110589415932
2013-07-15,0.14291153879235924
2013-07-16,0.14644115200311697
2013-07-17,0.14111474097343624
2013-07-18,0.13658040401170293
2013-07-19,0.1314807395780842
2013-07-22,0.12678835372383382
2013-07-23,0.12323083023334705
2013-07-24,0.13461423550278773
2013-07-25,0.13089727804656598
2013-07-26,0.13329363060551694
2013-07-29,0.14131204789401364
2013-07-30,0.13580986149760996
2013-07-31,0.13078334481117998
2013-08-01,0.1280422787988405
2013-08-02,0.12335020729613712
2013-08-05,0.1193631259644284
2013-08-06,0.1345938102588674
2013-08-07,0.14267703529300013
2013-08-08,0.13762942897505606
2013-08-09,0.13410073556845242
2013-08-12,0.12977247551002485
2013-08-13,0.12726537612406605
2013-08-14,0.12968639342660432
2013-08-15,0.16308204192982134
2013-08-16,0.16371851819510216
2013-08-19,0.1758402547768855
2013-08-20,0.1703248143988421
2013-08-21,0.17399785860751277
2013-08-22,0.16855124561984108
2013-08-23,0.1615706755571691
2013-08-26,0.15464906129686012
2013-08-27,0.196952428774057
2013-08-28,0.18795665351351626
2013-08-29,0.18089195006964795
2013-08-30,0.20287471996283812
2013-09-03,0.19424683781209928
2013-09-04,0.18655241837081607
2013-09-05,0.17820413126524312
2013-09-06,0.17061418581114526
2013-09-09,0.16556578994466217
2013-09-10,0.15997708085847798
2013-09-11,0.15322269557738502
2013-09-12,0.16051035106808534
2013-09-13,0.15454027863311237
2013-09-16,0.1484202986117465
2013-09-17,0.14395725490575317
2013-09-18,0.13971552898658046
2013-09-19,0.13600477550439177
2013-09-20,0.13736801549123434
2013-09-23,0.13198348805816582
2013-09-24,0.12745867659755455
2013-09-25,0.12605475810139022
2013-09-26,0.12225704593192166
2013-09-27,0.12607661670587453
2013-09-30,0.12140643656742421
2013-10-01,0.11889459567196484
2013-10-02,0.12213837480497274
2013-10-03,0.13757556861594286
2013-10-04,0.13326317961087378
2013-10-07,0.15088260018968389
2013-10-08,0.17680831315297368
2013-10-09,0.17609108665687767
2013-10-10,0.1721437957057994
2013-10-11,0.1668882716070845
2013-10-14,0.16042649157791863
2013-10-15,0.1720709516449537
2013-10-16,0.16647606314422503
2013-10-17,0.1606555097094401
2013-10-18,0.1556530345351481
2013-10-21,0.1526709449764427
2013-10-22,0.14674130952121153
2013-10-23,0.14684896240695744
2013-10-24,0.14173862621035946
2013-10-25,0.13621352708156412
2013-10-28,0.1316882427553804
2013-10-29,0.12710982227979079
2013-10-30,0.14950279114451342
2013-10-31,0.15410738892084314
2013-11-01,0.15561330765715378
2013-11-04,0.15096011804446896
2013-11-05,0.15099472732516192
2013-11-06,0.15259793760074217
2013-11-07,0.17981277262753056
2013-11-08,0.17464043861603187
2013-11-11,0.16706590316399095
2013-11-12,0.1599035008997614
2013-11-13,0.15465142404775972
2013-11-14,0.1500250011164806
2013-11-15,0.14446530448519465
2013-11-18,0.15177685791977644
2013-11-19,0.1569363915731466
2013-11-20,0.15094373282783224
2013-11-21,0.14765721939681783
2013-11-22,0.1424283457742875
2013-11-25,0.13691894171370153
2013-11-26,0.1327676496741582
2013-11-27,0.12856996087733713
2013-11-29,0.12379311321717376
2013-12-02,0.13867902292704545
2013-12-03,0.14206796781822426
2013-12-04,0.14124060025360982
2013-12-05,0.13571836205908175
2013-12-06,0.13170551195754868
2013-12-09,0.12713130125976058
2013-12-10,0.13975568181651865
2013-12-11,0.167200698563134
2013-12-12,0.1602551815074945
2013-12-13,0.1539427893731954
2013-12-16,0.14945346272335078
2013-12-17,0.1458790316666518
2013-12-18,0.14221191848786796
2013-12-19,0.15048247246772628
2013-12-20,0.147035875622244
2013-12-23,0.1428926258419237
2013-12-24,0.13778003817679832
2013-12-26,0.13236712582813
2013-12-27,0.12835257722383295
2013-12-30,0.12460055842571495
2013-12-31,0.12036222081699889
2014-01-02,0.1371945560144425
2014-01-03,0.13264240453188417
2014-01-06,0.1429032244562732
2014-01-07,0.1385335022296051
2014-01-08,0.13327694534314627
2014-01-09,0.1281702299287943
2014-01-10,0.12423487626266629
2014-01-13,0.14694266310367454
2014-01-14,0.14296723149029641
2014-01-15,0.13844725219375068
2014-01-16,0.13317849285826897
2014-01-17,0.13448436726995447
2014-01-21,0.13024247694204838
2014-01-22,0.1261125697145213
2014-01-23,0.13410273688482277
2014-01-24,0.18427425213523457
2014-01-27,0.20394875532839127
2014-01-28,0.1958605503923646
2014-01-29,0.21415281833307728
2014-01-30,0.2060508063561024
2014-01-31,0.20972489980925013
2014-02-03,0.2642931554164807
2014-02-04,0.2512933091031275
2014-02-05,0.25162792531831596
2014-02-06,0.2396416674954504
2014-02-07,0.2291024242560519
2014-02-10,0.21792004955946576
2014-02-11,0.20857109866901502
2014-02-12,0.1990765822491435
2014-02-13,0.1916841401890099
2014-02-14,0.18295712940467776
2014-02-18,0.17630440266765887
2014-02-19,0.18766401146730294
2014-02-20,0.18074728877634652
2014-02-21,0.17304844639579983
2014-02-24,0.16655922190019984
2014-02-25,0.15946549595445406
2014-02-26,0.15367975702739772
2014-02-27,0.1481499705028658
2014-02-28,0.14935608149653634
2014-03-03,0.15310639829869946
2014-03-04,0.15085666853009846
2014-03-05,0.14566250677507922
2014-03-06,0.14003793186133537
2014-03-07,0.1350589284719822
2014-03-10,0.13591500182099106
2014-03-11,0.15061733565562763
2014-03-12,0.14488788645017914
2014-03-13,0.161342565989264
2014-03-14,0.15510775222405873
2014-03-17,0.14931629100670832
2014-03-18,0.14556652788330154
2014-03-19,0.15178333307712016
2014-03-20,0.14569882415448657
2014-03-21,0.14825731442326887
2014-03-24,0.1640656307701281
2014-03-25,0.15738723963523854
2014-03-26,0.18931393926491522
2014-03-27,0.18505176032667184
2014-03-28,0.17827362115579523
2014-03-31,0.17316774410957717
2014-04-01,0.1676214234517772
2014-04-02,0.16102558057650343
2014-04-03,0.17330906265974666
2014-04-04,0.21271467368284683
2014-04-07,0.22995302737733198
2014-04-08,0.21942371612931907
2014-04-09,0.2108636042564008
2014-04-10,0.25877931138327115
2014-04-11,0.2707105383984894
2014-04-14,0.25645619976908335
2014-04-15,0.24345497407118222
2014-04-16,0.23256110680851172
2014-04-17,0.2215119635595333
2014-04-21,0.21121782879293122
2014-04-22,0.2025753904105827
2014-04-23,0.20430719811107978
2014-04-24,0.19902347298748457
2014-04-25,0.2236805472096311
2014-04-28,0.22301129926530627
2014-04-29,0.21225499287413713
2014-04-30,0.20294327483314148
2014-05-01,0.19384295189663203
2014-05-02,0.1848691915923256
2014-05-05,0.17860190032583642
2014-05-06,0.20219823738104148
2014-05-07,0.1926144387111205
2014-05-08,0.20239879248651657
2014-05-09,0.19419454884213408
2014-05-12,0.18877306375645866
2014-05-13,0.19824572025645346
2014-05-14,0.22011429122162876
2014-05-15,0.22144477596005735
2014-05-16,0.21142377349768404
2014-05-19,0.20284148983874084
2014-05-20,0.22227434669794893
2014-05-21,0.21199708394220895
2014-05-22,0.20331315845266879
2014-05-23,0.19533051374529276
2014-05-27,0.18847092613981606
2014-05-28,0.1891887723941355
2014-05-29,0.1809537233659479
2014-05-30,0.18090615909913074
2014-06-02,0.18254745355660265
2014-06-03,0.17853444373565566
2014-06-04,0.1711170336348781
2014-06-05,0.16699356035488314
2014-06-06,0.16127257795422012
2014-06-09,0.15580172399559641
2014-06-10,0.15277606906842445
2014-06-11,0.15538378293760258
2014-06-12,0.1601586013924947
2014-06-13,0.15359821405211715
2014-06-16,0.14797330353817206
2014-06-17,0.14307162989216277
2014-06-18,0.13843048724901608
2014-06-19,0.1331030863654183
2014-06-20,0.12850995058749343
2014-06-23,0.12716940339562816
2014-06-24,0.14312663525703384
2014-06-25,0.1387644115758792
2014-06-26,0.1363369056418694
2014-06-27,0.1321076697243578
2014-06-30,0.12768414466957126
2014-07-01,0.12391627011817294
2014-07-02,0.1193470480573357
2014-07-03,0.11603064284920601
2014-07-07,0.14745194525675134
2014-07-08,0.16493025435013434
2014-07-09,0.15798662424395302
2014-07-10,0.17153601254547104
2014-07-11,0.1662793889813166
2014-07-14,0.15987552533142776
2014-07-15,0.17168160996449214
2014-07-16,0.16894519111238412
2014-07-17,0.1915419724238006
2014-07-18,0.18513610344824696
2014-07-21,0.18391684425304825
2014-07-22,0.17687300868137001
2014-07-23,0.16911619201010883
2014-07-24,0.16520604226238217
2014-07-25,0.17505487139751352
2014-07-28,0.17637249785609999
2014-07-29,0.16890550967922865
2014-07-30,0.16213810779702592
2014-07-31,0.20212169997306081
2014-08-01,0.20072579206469704
2014-08-04,0.19258715845040136
2014-08-05,0.18807245731366407
2014-08-06,0.1798792595048134
2014-08-07,0.18053538378943892
2014-08-08,0.17392955815501862
2014-08-11,0.16773864670969538
2014-08-12,0.17312393595340883
2014-08-13,0.1667067473139585
2014-08-14,0.1596799536573079
2014-08-15,0.1563426356436401
2014-08-18,0.15213597799337275
2014-08-19,0.14638027367101075
2014-08-20,0.14819409583380844
2014-08-21,0.14247416355255435
2014-08-22,0.1367714470202023
2014-08-25,0.13217938311249602
2014-08-26,0.1285943216475751
2014-08-27,0.1282430938491426
2014-08-28,0.1329538793717581
2014-08-29,0.12874878655738858
2014-09-02,0.12477936752524434
2014-09-03,0.1319967095044418
2014-09-04,0.13401700116030055
2014-09-05,0.12934677205094838
2014-09-08,0.12469128341628376
2014-09-09,0.14333556334699354
2014-09-10,0.1385361307385189
2014-09-11,0.13413027309298972
2014-09-12,0.1494694296503469
2014-09-15,0.16422621471616525
2014-09-16,0.1575760136569015
2014-09-17,0.15132970270241067
2014-09-18,0.14605579043639455
2014-09-19,0.16469119102125648
2014-09-22,0.1847459239063206
2014-09-23,0.1936901391398127
2014-09-24,0.1860706317504189
2014-09-25,0.2103205154044655
2014-09-26,0.20152673668771595
2014-09-29,0.19333351908037053
2014-09-30,0.21327724773167905
2014-10-01,0.22961448125063888
2014-10-02,0.21952326528183752
2014-10-03,0.20983325379929657
2014-10-06,0.2153849576920357
2014-10-07,0.23623102590472744
2014-10-08,0.22721340101323248
2014-10-09,0.2697163910480785
2014-10-10,0.277494434538785
2014-10-13,0.26940124944030974
2014-10-14,0.25668431272674225
2014-10-15,0.244664381551545
2014-10-16,0.23374041755759742
2014-10-17,0.2270899812849523
2014-10-20,0.21753393666276533
2014-10-21,0.20944059491894115
2014-10-22,0.22635450691338135
2014-10-23,0.21782578359781013
2014-10-24,0.20731025444970155
2014-10-27,0.19821476534304908
2014-10-28,0.19344773247572586
2014-10-29,0.18861474067527173
2014-10-30,0.18126213504204347
2014-10-31,0.17542422979736863
2014-11-03,0.1706368565111301
2014-11-04,0.17156818236491286
2014-11-05,0.16427063158093722
2014-11-06,0.15786503298704246
2014-11-07,0.15142296061033808
2014-11-10,0.14595849903311559
2014-11-11,0.14013356129064872
2014-11-12,0.13530566728707266
2014-11-13,0.14612300393846275
2014-11-14,0.14341164304197898
2014-11-17,0.1533349603971645
2014-11-18,0.1478821985230136
2014-11-19,0.16221851928802702
2014-11-20,0.15707959090855822
2014-11-21,0.15063185758663405
2014-11-24,0.14636052623573065
2014-11-25,0.14052561431995236
2014-11-26,0.1354736211961576
2014-11-28,0.15979945431696568
2014-12-01,0.18360952916447446
2014-12-02,0.17717067364549924
2014-12-03,0.1707787937655024
2014-12-04,0.1719369698465109
2014-12-05,0.16555231922265543
2014-12-08,0.18229320228686532
2014-12-09,0.1767234178030744
2014-12-10,0.2114428433407005
2014-12-11,0.20175281708070397
2014-12-12,0.21492893616263029
2014-12-15,0.22309111860403585
2014-12-16,0.2144094270315557
2014-12-17,0.20887715815761188
2014-12-18,0.20114611405642419
2014-12-19,0.1919041542020391
2014-12-22,0.18404573344688
2014-12-23,0.17581753837430442
2014-12-24,0.1684112466553229
2014-12-26,0.16209310657767037
2014-12-29,0.15581666842799585
2014-12-30,0.16007518733395254
2014-12-31,0.1642710150939599
2015-01-02,0.16775314363671404
2015-01-05,0.186167305400277
2015-01-06,0.21131080899944518
2015-01-07,0.2029887790002196
2015-01-08,0.1960116067991893
2015-01-09,0.20460368618380265
2015-01-12,0.20071725486365144
2015-01-13,0.19126008679282774
2015-01-14,0.18957000712137984
2015-01-15,0.21349885245593242
2015-01-16,0.20566507822185076
2015-01-20,0.2032922723568213
2015-01-21,0.1992473347375066
2015-01-22,0.19308975115215204
2015-01-23,0.18523741414735848
2015-01-26,0.17830033538947704
2015-01-27,0.1789428154467231
2015-01-28,0.20376611298250746
2015-01-29,0.19621829272521968
2015-01-30,0.2306531577932546
2015-02-02,0.22042295796944567
2015-02-03,0.2123542832155735
2015-02-04,0.2086009999976031
2015-02-05,0.2005684232375575
2015-02-06,0.19292530471661823
2015-02-09,0.19850607144367147
2015-02-10,0.19012127392798522
2015-02-11,0.18380952750061677
2015-02-12,0.17725435960788102
2015-02-13,0.17025578051860676
2015-02-17,0.16326173097208052
2015-02-18,0.1563902583922669
2015-02-19,0.14980190279165348
2015-02-20,0.1440678802509428
2015-02-23,0.13841205438833715
2015-02-24,0.13316205810965825
2015-02-25,0.12820811175584798
2015-02-26,0.12396904178059939
2015-02-27,0.12951967093843314
2015-03-02,0.1257972769180637
2015-03-03,0.13216861094828833
2015-03-04,0.13273006290965134
2015-03-05,0.12809876064974243
2015-03-06,0.1481867155989362
2015-03-09,0.14283006742279442
2015-03-10,0.15931798768500688
2015-03-11,0.1535389753775894
2015-03-12,0.14985171350371673
2015-03-13,0.15018337391335967
2015-03-16,0.14494593185046623
2015-03-17,0.13951440183722968
2015-03-18,0.13530027538774633
2015-03-19,0.13034403645736925
2015-03-20,0.12682784047676599
2015-03-23,0.12363299705175801
2015-03-24,0.11950208901939748
2015-03-25,0.16742270813721774
2015-03-26,0.1622802575792878
2015-03-27,0.15634319978815836
2015-03-30,0.151975560930039
2015-03-31,0.1514784269788936
2015-04-01,0.1452589380382495
2015-04-02,0.13967135926882077
2015-04-06,0.13485408914823457
2015-04-07,0.1415512784823931
2015-04-08,0.13730837250510255
2015-04-09,0.1384722047199365
2015-04-10,0.13379481245549096
2015-04-13,0.12871795539084668
2015-04-14,0.12426564352225437
2015-04-15,0.12081564302688623
2015-04-16,0.11739839862621637
2015-04-17,0.146532637047178
2015-04-20,0.1421734253649394
2015-04-21,0.1383286070196617
2015-04-22,0.13311831684633035
2015-04-23,0.12872562961586165
2015-04-24,0.129931154693553
2015-04-27,0.14645565786271283
2015-04-28,0.1413997495047286
2015-04-29,0.15665493289392454
2015-04-30,0.19329063091624488
2015-05-01,0.18528808272525246
2015-05-04,0.17736123815535343
2015-05-05,0.1937079626654516
2015-05-06,0.18518047197261378
2015-05-07,0.1772905378185762
2015-05-08,0.17053655092090964
2015-05-11,0.16310490979734485
2015-05-12,0.15928429301095573
2015-05-13,0.1525790939807941
2015-05-14,0.14797607090337275
2015-05-15,0.14394203333286634
2015-05-18,0.13999825598913723
2015-05-19,0.136876345801603
2015-05-20,0.1318080950473073
2015-05-21,0.12874588972079848
2015-05-22,0.1318453808064583
2015-05-26,0.14514496684349754
2015-05-27,0.14127778678900657
2015-05-28,0.13720587028257938
2015-05-29,0.14301611881183185
2015-06-01,0.1377825530319423
2015-06-02,0.13267497337478534
2015-06-03,0.12920540762677077
2015-06-04,0.14363646486877907
2015-06-05,0.13903686604638354
2015-06-08,0.1420510625092259
2015-06-09,0.14190633601076452
2015-06-10,0.13827816270112936
2015-06-11,0.13323994671268824
2015-06-12,0.13358718591242202
2015-06-15,0.13421680952846404
2015-06-16,0.13017904670107244
2015-06-17,0.12793352461337099
2015-06-18,0.12532233767369647
2015-06-19,0.12149828146932778
2015-06-22,0.11819447956651782
2015-06-23,0.11429030510065147
2015-06-24,0.12653351050215908
2015-06-25,0.1227811448065215
2015-06-26,0.12325910854780672
2015-06-29,0.17444199035782643
2015-06-30,0.16742029984443346
2015-07-01,0.16058671302445915
2015-07-02,0.16740622569068334
2015-07-06,0.16065731355901605
2015-07-07,0.15396697373138177
2015-07-08,0.17753995944575407
2015-07-09,0.17013562589886927
2015-07-10,0.16491321717800544
2015-07-13,0.15960868397427502
2015-07-14,0.15371546714628298
2015-07-15,0.1570455844651482
2015-07-16,0.15138374668371768
2015-07-17,0.15307704060374305
2015-07-20,0.15666012064338516
2015-07-21,0.15868005129820195
2015-07-22,0.1525389960633018
2015-07-23,0.16733312642749493
2015-07-24,0.19156854647879962
2015-07-27,0.19797764419246938
2015-07-28,0.18998045688964957
2015-07-29,0.18159888876311991
2015-07-30,0.1738003440733073
2015-07-31,0.1669553772718926
2015-08-03,0.1687416131249195
2015-08-04,0.1656046738470868
2015-08-05,0.1587274411058151
2015-08-06,0.17742722339032418
2015-08-07,0.18179957425692725
2015-08-10,0.1754012440092715
2015-08-11,0.18353464523081195
2015-08-12,0.17854573531731302
2015-08-13,0.17650939465082302
2015-08-14,0.1696397477008263
2015-08-17,0.1639022757621138
2015-08-18,0.17168630696709625
2015-08-19,0.18362627263003514
2015-08-20,0.22696693856154468
2015-08-21,0.237227351711391
2015-08-24,0.30721381023645405
2015-08-25,0.30348243771262945
2015-08-26,0.29032109671878825
2015-08-27,0.2769824600944977
2015-08-28,0.26338856011603845
2015-08-31,0.2557187611420015
2015-09-01,0.2989528103229672
2015-09-02,0.2849506441473681
2015-09-03,0.27191896734137544
2015-09-04,0.2707787170366239
2015-09-08,0.25975429621086155
2015-09-09,0.2670966970967631
2015-09-10,0.2534012044170272
2015-09-11,0.2407641136049972
2015-09-14,0.23655669426165052
2015-09-15,0.2262317325222083
2015-09-16,0.2162348057089792
2015-09-17,0.20611304762193006
2015-09-18,0.222293449296195
2015-09-21,0.21440190484228447
2015-09-22,0.23264360726226715
2015-09-23,0.226115466963231
2015-09-24,0.21768963319368242
2015-09-25,0.231559776299771
2015-09-28,0.2763291320147045
2015-09-29,0.2736630716775649
2015-09-30,0.2612677316470597
2015-10-01,0.25066425991752395
2015-10-02,0.2398757903582602
2015-10-05,0.23134713916536767
2015-10-06,0.23209274266982152
2015-10-07,0.2231392901306267
2015-10-08,0.21342837487082172
2015-10-09,0.20327287177584716
2015-10-12,0.19611899245101175
2015-10-13,0.2128427588620294
2015-10-14,0.2205906670736548
2015-10-15,0.21348616348606764
2015-10-16,0.20531299520488225
2015-10-19,0.1957196781113233
2015-10-20,0.1889573285162552
2015-10-21,0.20948980022903263
2015-10-22,0.20072315561489162
2015-10-23,0.19274712137928288
2015-10-26,0.19623338248116706
2015-10-27,0.2074730160767901
2015-10-28,0.20216402350566728
2015-10-29,0.2123928473371926
2015-10-30,0.2102284157767451
2015-11-02,0.20336279305713717
2015-11-03,0.19444120859529754
2015-11-04,0.18619234570733567
2015-11-05,0.1777361538910978
2015-11-06,0.17089171308170564
2015-11-09,0.18569327289915485
2015-11-10,0.17763439531802394
2015-11-11,0.18588038734627169
2015-11-12,0.21499394037972328
2015-11-13,0.2176007683809963
2015-11-16,0.20822169051278014
2015-11-17,0.2049908583327559
2015-11-18,0.19786725550226847
2015-11-19,0.1960727936252248
2015-11-20,0.18786847952756738
2015-11-23,0.17998646949145924
2015-11-24,0.17302667424417542
2015-11-25,0.16661088199754542
2015-11-27,0.15996235182067062
2015-11-30,0.16105265226006057
2015-12-01,0.15523830506675856
2015-12-02,0.16922426421763517
2015-12-03,0.19493708215729505
2015-12-04,0.18740856650644336
2015-12-07,0.2076504562961517
2015-12-08,0.20759328890886622
2015-12-09,0.21839619227449913
2015-12-10,0.20810444493090482
2015-12-11,0.24205371304733173
2015-12-14,0.2424623607902885
2015-12-15,0.23221209270836865
2015-12-16,0.22285558911546285
2015-12-17,0.231445098457496
2015-12-18,0.24853310202063625
2015-12-21,0.23671872169306762
2015-12-22,0.22604340468149034
2015-12-23,0.21671046490651993
2015-12-24,0.2063017964051695
2015-12-28,0.20467960328278928
2015-12-29,0.19657878115401978
2015-12-30,0.20605184590291836
2015-12-31,0.21951310575908675
2016-01-04,0.2543005985049976
2016-01-05,0.2411856562899212
2016-01-06,0.25736665518283447
2016-01-07,0.29615071906041357
2016-01-08,0.31160288188654484
2016-01-11,0.30140921021096884
2016-01-12,0.28480446555487854
2016-01-13,0.3327053723641985
2016-01-14,0.3153496059930946
2016-01-15,0.3271473026023599
2016-01-19,0.33266450667301434
2016-01-20,0.31375409606888005
2016-01-21,0.2997715770382509
2016-01-22,0.2867481040913784
2016-01-25,0.31321989017302204
2016-01-26,0.29841900408653604
2016-01-27,0.30686364007487105
2016-01-28,0.28970067863227383
2016-01-29,0.2788044024042662
2016-02-01,0.27163106007966026
2016-02-02,0.29807262068160506
2016-02-03,0.28145448726215044
2016-02-04,0.26654991052333893
2016-02-05,0.30590782141030654
2016-02-08,0.31891981123787216
2016-02-09,0.3124951609225333
2016-02-10,0.2946139731920399
2016-02-11,0.2978454511991076
2016-02-12,0.28409812459782274
2016-02-16,0.2721812954631527
2016-02-17,0.2598927478788125
2016-02-18,0.2545566805251828
2016-02-19,0.24188041342779287
2016-02-22,0.2311451543943762
2016-02-23,0.23618034973299534
2016-02-24,0.225621102736424
2016-02-25,0.215755469919073
2016-02-26,0.2061424497768473
2016-02-29,0.20423774381832563
2016-03-01,0.19791335376876418
2016-03-02,0.19020780741073698
2016-03-03,0.18306301865751043
2016-03-04,0.17559760362829557
2016-03-07,0.16951179781950282
2016-03-08,0.21175986588586612
2016-03-09,0.2022282710206464
2016-03-10,0.2075513440091391
2016-03-11,0.20098123793031034
2016-03-14,0.19603796060967377
2016-03-15,0.21665906119984918
2016-03-16,0.20709900241188994
2016-03-17,0.19956573653811419
2016-03-18,0.19153539411816295
2016-03-21,0.18684019267812801
2016-03-22,0.18032546575567188
2016-03-23,0.2084626930652101
2016-03-24,0.19882369577090153
2016-03-28,0.1895712699751732
2016-03-29,0.1852943388233974
2016-03-30,0.17679078143387453
2016-03-31,0.16930741271426952
2016-04-01,0.16258836489736897
2016-04-04,0.1712372354366888
2016-04-05,0.18518904503236683
2016-04-06,0.17852336317692427
2016-04-07,0.19637080638424848
2016-04-08,0.18773677849585038
2016-04-11,0.18466249429702827
2016-04-12,0.1779462941451718
2016-04-13,0.17345447933103372
2016-04-14,0.1679655714722514
2016-04-15,0.1610183815593735
2016-04-18,0.15535891078402939
2016-04-19,0.14895653097464376
2016-04-20,0.1430770459577636
2016-04-21,0.14658577639048068
2016-04-22,0.14224309347029823
2016-04-25,0.1498437758467131
2016-04-26,0.145274689467918
2016-04-27,0.13995676832507958
2016-04-28,0.15645899168791802
2016-04-29,0.1667932660511209
2016-05-02,0.16097353695561267
2016-05-03,0.18640768868262916
2016-05-04,0.1930705000770444
2016-05-05,0.1911986119196476
2016-05-06,0.18323941060808946
2016-05-09,0.17533277160873265
2016-05-10,0.16913563669434065
2016-05-11,0.18533873745118695
2016-05-12,0.18649932332316918
2016-05-13,0.19005299997632238
2016-05-16,0.18328066346453462
2016-05-17,0.20560931982767705
2016-05-18,0.19653487018847315
2016-05-19,0.2020960148048447
2016-05-20,0.1951625322647767
2016-05-23,0.18805677972357177
2016-05-24,0.18271696472960577
2016-05-25,0.1753301845091141
2016-05-26,0.16952985931687667
2016-05-27,0.16370258641817484
2016-05-31,0.15719929694499274
2016-06-01,0.1516612298512708
2016-06-02,0.14662854210555326
2016-06-03,0.15178676977918726
2016-06-06,0.14725542950940723
2016-06-07,0.14171360866197716
2016-06-08,0.13726307937679383
2016-06-09,0.14385790489229294
2016-06-10,0.16470848065597593
2016-06-13,0.1781728060058549
2016-06-14,0.17531401427153503
2016-06-15,0.16758526307524776
2016-06-16,0.16041101832480212
2016-06-17,0.1613644310249319
2016-06-20,0.15622746723927902
2016-06-21,0.15307048846854837
2016-06-22,0.15381944324434413
2016-06-23,0.15052599775454073
2016-06-24,0.22829965308777847
2016-06-27,0.2878125765146478
2016-06-28,0.2742807649107024
2016-06-29,0.2629681585287466
2016-06-30,0.2518568093183109
2016-07-01,0.2391495005221629
2016-07-05,0.2544784124439635
2016-07-06,0.2421672694647235
2016-07-07,0.22994267111608493
2016-07-08,0.22205690351799467
2016-07-11,0.21284027250499374
2016-07-12,0.20458096099099743
2016-07-13,0.2017998384538501
2016-07-14,0.19230477373169913
2016-07-15,0.18375831409762117
2016-07-18,0.1756175503758095
2016-07-19,0.17687664175916504
2016-07-20,0.16999745056911883
2016-07-21,0.17115995676559398
2016-07-22,0.1648132506808843
2016-07-25,0.16033905201166682
2016-07-26,0.15427431205485895
2016-07-27,0.1482715491252452
2016-07-28,0.14681128171908314
2016-07-29,0.14114848819594208
2016-08-01,0.13564877972175055
2016-08-02,0.1579495823356301
2016-08-03,0.1525824879860071
2016-08-04,0.14637559099795294
2016-08-05,0.14279036438079426
2016-08-08,0.1379340272739109
2016-08-09,0.13267447953544043
2016-08-10,0.14112267854600835
2016-08-11,0.13627679288859126
2016-08-12,0.1311060506612872
2016-08-15,0.12772302893370482
2016-08-16,0.13831798581529448
2016-08-17,0.13822244940674433
2016-08-18,0.13398497482926958
2016-08-19,0.12879183995890425
2016-08-22,0.12429007748006277
2016-08-23,0.12083527945099479
2016-08-24,0.131987402126112
2016-08-25,0.12723628491904346
2016-08-26,0.12611433812219766
2016-08-29,0.12225606684332684
2016-08-30,0.11807527886903336
2016-08-31,0.12442954295503941
2016-09-01,0.11993229039754055
2016-09-02,0.11717969892434442
2016-09-06,0.11314794209352638
2016-09-07,0.11022864364583282
2016-09-08,0.11007489523047478
2016-09-09,0.18145340228278997
2016-09-12,0.17547579320236736
2016-09-13,0.20573104967408298
2016-09-14,0.19582362063857364
2016-09-15,0.18853008248022385
