,"美国SPDR S＆P 500 ETF信托 - 指数GARCH模型波动率预测"
2009-10-21,0.15325311885896484
2009-10-22,0.1453699596202737
2009-10-23,0.16633424181448633
2009-10-26,0.18333166665909084
2009-10-27,0.18266082338585907
2009-10-28,0.22054376708490314
2009-10-29,0.20728034928569566
2009-10-30,0.2729153868875846
2009-11-02,0.25318854713434413
2009-11-03,0.23516860504752757
2009-11-04,0.2189283992541854
2009-11-05,0.2055780640048933
2009-11-06,0.19225064577264753
2009-11-09,0.18182999752516085
2009-11-10,0.17054881529931543
2009-11-11,0.16070577463177857
2009-11-12,0.17652873873678473
2009-11-13,0.16616439690860374
2009-11-16,0.15748667943670666
2009-11-17,0.1484920676669296
2009-11-18,0.1416394546727712
2009-11-19,0.16760052505884343
2009-11-20,0.16591367032285195
2009-11-23,0.15711144872350966
2009-11-24,0.14817984518820365
2009-11-25,0.14019282920320855
2009-11-27,0.17596446232123122
2009-11-30,0.16548555828228637
2009-12-01,0.15669446805806517
2009-12-02,0.14871058160063796
2009-12-03,0.15952529830719642
2009-12-04,0.15072229536468718
2009-12-07,0.14576413632989424
2009-12-08,0.16574818370045566
2009-12-09,0.15622732206627624
2009-12-10,0.14771111427377429
2009-12-11,0.13982477033773377
2009-12-14,0.13282967304032636
2009-12-15,0.13703773159243407
2009-12-16,0.12984057809483135
2009-12-17,0.15425911201611398
2009-12-18,0.14591561465449818
2009-12-21,0.13867070923594502
2009-12-22,0.13150494439373753
2009-12-23,0.12480682048670257
2009-12-24,0.11888883042573849
2009-12-28,0.11323375592110331
2009-12-29,0.11116710556634997
2009-12-30,0.1067596002240548
2009-12-31,0.12682440301456183
2010-01-04,0.12175092459607852
2010-01-05,0.11590769499908106
2010-01-06,0.11037184695383148
2010-01-07,0.10556295884447348
2010-01-08,0.10105098752609992
2010-01-11,0.09672121525291129
2010-01-12,0.11709691678263778
2010-01-13,0.1121082988899573
2010-01-14,0.10703764066906558
2010-01-15,0.13183996207523724
2010-01-19,0.1259824487775976
2010-01-20,0.14552448907314536
2010-01-21,0.18991604671538423
2010-01-22,0.23712248227445665
2010-01-25,0.22089233667105793
2010-01-26,0.21556336701768228
2010-01-27,0.20144043685417284
2010-01-28,0.21629592229166045
2010-01-29,0.2279708665597427
2010-02-01,0.21349625570487177
2010-02-02,0.2001705572755394
2010-02-03,0.19880347884280095
2010-02-04,0.27237514644328326
2010-02-05,0.25228084350580404
2010-02-08,0.2509594517048521
2010-02-09,0.23392502645078403
2010-02-10,0.22208209563132278
2010-02-11,0.20778220905553968
2010-02-12,0.19591393824840542
2010-02-16,0.1845759550970819
2010-02-17,0.17341161552791093
2010-02-18,0.16337244198456483
2010-02-19,0.15392901363940456
2010-02-22,0.14516635519293028
2010-02-23,0.16816476919973458
2010-02-24,0.15887257913183128
2010-02-25,0.15278782935823126
2010-02-26,0.1441624883248066
2010-03-01,0.13708813602934428
2010-03-02,0.12998855088045252
2010-03-03,0.12332702769466229
2010-03-04,0.11738829873543613
2010-03-05,0.11286049441677987
2010-03-08,0.10752056249852864
2010-03-09,0.10271973189217348
2010-03-10,0.09851863336445547
2010-03-11,0.09460954983509856
2010-03-12,0.09064704010611709
2010-03-15,0.0869871756065226
2010-03-16,0.08423419851817907
2010-03-17,0.08150339354898054
2010-03-18,0.07965474675121376
2010-03-19,0.08950334161359563
2010-03-22,0.08635107781608752
2010-03-23,0.08356514943443827
2010-03-24,0.09255607273431604
2010-03-25,0.09260491822792136
2010-03-26,0.09017815966186048
2010-03-29,0.08706094486048264
2010-03-30,0.08369187487444645
2010-03-31,0.08883953849497418
2010-04-01,0.08585963521935089
2010-04-05,0.08320142907426531
2010-04-06,0.08024288155344372
2010-04-07,0.09188171461177681
2010-04-08,0.08840146989728169
2010-04-09,0.08543041589504291
2010-04-12,0.08225150722023275
2010-04-13,0.07922441896284252
2010-04-14,0.07729591140545533
2010-04-15,0.07461150420679107
2010-04-16,0.12125093137786612
2010-04-19,0.11554189422023513
2010-04-20,0.11071740351001735
2010-04-21,0.10983227722304588
2010-04-22,0.10496237325823002
2010-04-23,0.10076329331656445
2010-04-26,0.10550006123220972
2010-04-27,0.17447709075979004
2010-04-28,0.16447905398560633
2010-04-29,0.15578067158668948
2010-04-30,0.19157071696895642
2010-05-03,0.18042004988359803
2010-05-04,0.23293734865838925
2010-05-05,0.2305951907564423
2010-05-06,0.30598446431150716
2010-05-07,0.3177012974477756
2010-05-10,0.29608263778884436
2010-05-11,0.27974004432687144
2010-05-12,0.25982869587480134
2010-05-13,0.2706586366624941
2010-05-14,0.29507059358736515
2010-05-17,0.27245271296135043
2010-05-18,0.2848468893984978
2010-05-19,0.27635913373724413
2010-05-20,0.35825384519918274
2010-05-21,0.3298201691831475
2010-05-24,0.3335590712302695
2010-05-25,0.3067965397458061
2010-05-26,0.2967050414131853
2010-05-27,0.2765367519878687
2010-05-28,0.2857412738825107
2010-06-01,0.30493466906863836
2010-06-02,0.28329236841115224
2010-06-03,0.2621606606644102
2010-06-04,0.33807421019651884
2010-06-07,0.33991198919720383
2010-06-08,0.3132201717642081
2010-06-09,0.30081400765256927
2010-06-10,0.2798678438120393
2010-06-11,0.25921190250449533
2010-06-14,0.24383977854320651
2010-06-15,0.22834694655282783
2010-06-16,0.21339909090715453
2010-06-17,0.19923177758580582
2010-06-18,0.18638808545612567
2010-06-21,0.1813037683006065
2010-06-22,0.21242387153990017
2010-06-23,0.20539312841475493
2010-06-24,0.23365296574193106
2010-06-25,0.21769524753655048
2010-06-28,0.21022775649280948
2010-06-29,0.28165479509498853
2010-06-30,0.28267760717821283
2010-07-01,0.27152764500138843
2010-07-02,0.26392351619361243
2010-07-06,0.2450710925425518
2010-07-07,0.23015003628068365
2010-07-08,0.2150036102022475
2010-07-09,0.2011552594390711
2010-07-12,0.18809141607207916
2010-07-13,0.17744135481899367
2010-07-14,0.1667673529201684
2010-07-15,0.1568706947775779
2010-07-16,0.2275003076920996
2010-07-19,0.21229446530703527
2010-07-20,0.19900460597684666
2010-07-21,0.21821311234662322
2010-07-22,0.205248055776419
2010-07-23,0.19244500305282028
2010-07-26,0.18100489496143468
2010-07-27,0.16997165528405023
2010-07-28,0.17520595880277587
2010-07-29,0.176004699937246
2010-07-30,0.1656773949577914
2010-08-02,0.15770111160039424
2010-08-03,0.15998196398344408
2010-08-04,0.15121871550836558
2010-08-05,0.14510558459273717
2010-08-06,0.1467665174350063
2010-08-09,0.1390520265224495
2010-08-10,0.14457125315912567
2010-08-11,0.21759879962904208
2010-08-12,0.21727017374688132
2010-08-13,0.20937055666926999
2010-08-16,0.19650326104164276
2010-08-17,0.184830338418778
2010-08-18,0.17340471273872576
2010-08-19,0.20814131449570508
2010-08-20,0.20181919333898843
2010-08-23,0.1974957852714837
2010-08-24,0.2219194881032308
2010-08-25,0.20710253112890725
2010-08-26,0.20922872364950276
2010-08-27,0.19659172820848794
2010-08-30,0.22017690614594437
2010-08-31,0.20521557835603027
2010-09-01,0.19412751273325476
2010-09-02,0.18243864064391624
2010-09-03,0.1721446740390187
2010-09-07,0.18971956356686043
2010-09-08,0.17826019185449116
2010-09-09,0.16767253084509698
2010-09-10,0.15808511315111237
2010-09-13,0.1498540173635662
2010-09-14,0.14287130278680882
2010-09-15,0.13536764473093268
2010-09-16,0.12879519556256747
2010-09-17,0.12218891357238594
2010-09-20,0.11735629748760822
2010-09-21,0.11639064240736881
2010-09-22,0.12271591143775938
2010-09-23,0.13691057636282158
2010-09-24,0.1312948867245027
2010-09-27,0.1359731617636363
2010-09-28,0.12902810345037238
2010-09-29,0.1264516903801606
2010-09-30,0.12705471561496645
2010-10-01,0.12090967703207216
2010-10-04,0.13364015519296588
2010-10-05,0.12826021783858002
2010-10-06,0.12187344682087234
2010-10-07,0.11862104248403822
2010-10-08,0.11327552056821456
2010-10-11,0.10796741675153668
2010-10-12,0.10325072067545098
2010-10-13,0.09928577662485197
2010-10-14,0.10447451306419188
2010-10-15,0.09993923733949543
2010-10-18,0.0959866659489744
2010-10-19,0.12819853914924303
2010-10-20,0.12241805602116053
2010-10-21,0.11648479797810529
2010-10-22,0.110998777290563
2010-10-25,0.10603575943991725
2010-10-26,0.10122431940991256
2010-10-27,0.10362182743032473
2010-10-28,0.09899449257408213
2010-10-29,0.09476565327163634
2010-11-01,0.09081255001375085
2010-11-02,0.08778254063308945
2010-11-03,0.08464258715327645
2010-11-04,0.08300257827320788
2010-11-05,0.08017611888835728
2010-11-08,0.08173170400768603
2010-11-09,0.09741666962075844
2010-11-10,0.09357741650633448
2010-11-11,0.09888972403642353
2010-11-12,0.12664702870576947
2010-11-15,0.1234893976015755
2010-11-16,0.15956162696588425
2010-11-17,0.1503287313855871
2010-11-18,0.14307402531556873
2010-11-19,0.13546436667995018
2010-11-22,0.13019591606498263
2010-11-23,0.161890718696286
2010-11-24,0.15361845006378627
2010-11-26,0.1742546688040237
2010-11-29,0.1639041976277606
2010-11-30,0.16763149584728995
2010-12-01,0.15937041381636682
2010-12-02,0.15116335389240343
2010-12-03,0.1428487946046448
2010-12-06,0.13747610686952114
2010-12-07,0.1301623881157687
2010-12-08,0.12371539807154161
2010-12-09,0.117817342017209
2010-12-10,0.1125535632487928
2010-12-13,0.10727627845893985
2010-12-14,0.10242977457751237
2010-12-15,0.10909314772248531
2010-12-16,0.10451520884541159
2010-12-17,0.09989560530874218
2010-12-20,0.09573673401573714
2010-12-21,0.09221383974219922
2010-12-22,0.08867958186640261
2010-12-23,0.08852915723082426
2010-12-27,0.08503239076963555
2010-12-28,0.08186868632145015
2010-12-29,0.07886397352403694
2010-12-30,0.07978987830545928
2010-12-31,0.07688765076395558
2011-01-03,0.07503181485210124
2011-01-04,0.07372551118846177
2011-01-05,0.07164658009982054
2011-01-06,0.07400236888100273
2011-01-07,0.07620403690094114
2011-01-10,0.07653185689632783
2011-01-11,0.074127662852676
2011-01-12,0.07234523730004623
2011-01-13,0.07384083260635677
2011-01-14,0.07192721821396961
2011-01-18,0.06967104305233272
2011-01-19,0.09495125591586455
2011-01-20,0.09407551328587052
2011-01-21,0.09033444459341076
2011-01-24,0.08715158311815112
2011-01-25,0.08376421407737317
2011-01-26,0.08089328970934487
2011-01-27,0.07810377250811897
2011-01-28,0.13004021485678957
2011-01-31,0.12392224884983327
2011-02-01,0.11900784091815127
2011-02-02,0.11765304517945976
2011-02-03,0.11210389306353281
2011-02-04,0.10704393826835781
2011-02-07,0.10266172003234701
2011-02-08,0.09847240141278164
2011-02-09,0.09961676786565603
2011-02-10,0.09530914919355855
2011-02-11,0.09178770309796405
2011-02-14,0.08822446803466712
2011-02-15,0.09237862934683541
2011-02-16,0.08910053131154717
2011-02-17,0.0857795010477445
2011-02-18,0.08261875380323767
2011-02-22,0.1440371089684877
2011-02-23,0.1509949776648217
2011-02-24,0.14403947084046095
2011-02-25,0.13699967926969758
2011-02-28,0.13019093194228237
2011-03-01,0.16877020945652704
2011-03-02,0.15884513590286609
2011-03-03,0.15104507062463177
2011-03-04,0.16077553918429258
2011-03-07,0.17049598353040463
2011-03-08,0.16095631581270742
2011-03-09,0.1548651362960689
2011-03-10,0.1955469406562015
2011-03-11,0.18352935895926842
2011-03-14,0.1863930202555879
2011-03-15,0.20287639685286213
2011-03-16,0.23698779462242356
2011-03-17,0.2214254294339293
2011-03-18,0.2066354267786625
2011-03-21,0.19425066486372702
2011-03-22,0.18985068553997902
2011-03-23,0.17804044371995933
2011-03-24,0.1678758291118766
2011-03-25,0.15810671143250055
2011-03-28,0.1546216751946505
2011-03-29,0.1463352053335082
2011-03-30,0.1387867650750604
2011-03-31,0.13446523416853892
2011-04-01,0.12770623743576504
2011-04-04,0.12122780770103862
2011-04-05,0.1155642148764054
2011-04-06,0.11025837111076874
2011-04-07,0.11115332221755678
2011-04-08,0.11421125373622339
2011-04-11,0.11593866154135127
2011-04-12,0.12906331237032467
2011-04-13,0.1225618620942094
2011-04-14,0.11649667428729457
2011-04-15,0.11115832114601228
2011-04-18,0.13541177600194157
2011-04-19,0.128698366423199
2011-04-20,0.12319520217930567
2011-04-21,0.11744006624657533
2011-04-25,0.11416814284203804
2011-04-26,0.1094252407810922
2011-04-27,0.1048822499758658
2011-04-28,0.10041488933420184
2011-04-29,0.09621224786896937
2011-05-02,0.09576528932760554
2011-05-03,0.10047186591280168
2011-05-04,0.1127776477853657
2011-05-05,0.13057036034261374
2011-05-06,0.12415168335548254
2011-05-09,0.11821603292278082
2011-05-10,0.11314536967989454
2011-05-11,0.1351686519870639
2011-05-12,0.128394850831332
2011-05-13,0.1408861812953989
2011-05-16,0.14865261612228695
2011-05-17,0.14066745295198887
2011-05-18,0.13377227470593447
2011-05-19,0.1269195048840012
2011-05-20,0.14023440875904888
2011-05-23,0.1622556427370093
2011-05-24,0.15466555091551576
2011-05-25,0.1460979782200972
2011-05-26,0.13838137302397313
2011-05-27,0.131260324393931
2011-05-31,0.12527965086158246
2011-06-01,0.18452911965324062
2011-06-02,0.17541668791765505
2011-06-03,0.18906945390517213
2011-06-06,0.20295476047631894
2011-06-07,0.19107184407965502
2011-06-08,0.18867565502735112
2011-06-09,0.17736393771000913
2011-06-10,0.2015706228595824
2011-06-13,0.18847801251074356
2011-06-14,0.17759665537391184
2011-06-15,0.21292491070797706
2011-06-16,0.19885278172557708
2011-06-17,0.1861980977346439
2011-06-20,0.17491417095249887
2011-06-21,0.16537443333236249
2011-06-22,0.16998270029623605
2011-06-23,0.16646925121475137
2011-06-24,0.1855805334618909
2011-06-27,0.1746630195547987
2011-06-28,0.16509289748502207
2011-06-29,0.15602668502535072
2011-06-30,0.1478493661805826
2011-07-01,0.14081580607303998
2011-07-05,0.13504819006562063
2011-07-06,0.127990339947982
2011-07-07,0.12227658483945321
2011-07-08,0.13375115565855872
2011-07-11,0.17631490804807176
2011-07-12,0.17564610328726338
2011-07-13,0.1651938388681612
2011-07-14,0.1720193930927557
2011-07-15,0.16209971375668744
2011-07-18,0.17257795108298163
2011-07-19,0.1634580276401254
2011-07-20,0.15522882464284782
2011-07-21,0.14747499828784538
2011-07-22,0.1393155981216748
2011-07-25,0.14526007434942334
2011-07-26,0.14606684100096093
2011-07-27,0.19443395073906203
2011-07-28,0.1886686428636195
2011-07-29,0.1930066641336511
2011-08-01,0.19058204532431697
2011-08-02,0.2479627601072387
2011-08-03,0.23065812884006495
2011-08-04,0.3552295629589407
2011-08-05,0.32930689941147606
2011-08-08,0.4970871923516035
2011-08-09,0.4547978350871956
2011-08-10,0.5266084161879678
2011-08-11,0.4805644331408641
2011-08-12,0.43719801097443245
2011-08-15,0.4001559151130969
2011-08-16,0.3852400633371353
2011-08-17,0.3526322458312625
2011-08-18,0.43810199223468504
2011-08-19,0.43731509052398365
2011-08-22,0.3986532071863965
2011-08-23,0.3670416227078341
2011-08-24,0.337574237168656
2011-08-25,0.34643759438028665
2011-08-26,0.31932325252007565
2011-08-29,0.29632829497029134
2011-08-30,0.27374561256758073
2011-08-31,0.25369842648309826
2011-09-01,0.2602528132412789
2011-09-02,0.30695420635658344
2011-09-06,0.29984630062750484
2011-09-07,0.27892364116367047
2011-09-08,0.2824761066001866
2011-09-09,0.3279262606135715
2011-09-12,0.3022211137561372
2011-09-13,0.27953056648602853
2011-09-14,0.2596304273385537
2011-09-15,0.24208098810108986
2011-09-16,0.225411863041855
2011-09-19,0.23378170587109676
2011-09-20,0.22008956086102768
2011-09-21,0.2850829584524477
2011-09-22,0.34829831524140337
2011-09-23,0.3202990683720451
2011-09-26,0.29680626408484034
2011-09-27,0.2748574656071761
2011-09-28,0.3050387785184041
2011-09-29,0.2819424324219396
2011-09-30,0.32396599821586214
2011-10-03,0.3699950388856586
2011-10-04,0.34081141354127215
2011-10-05,0.3146385926741982
2011-10-06,0.2913144342458849
2011-10-07,0.2845106430346675
2011-10-10,0.2656400986297061
2011-10-11,0.24616136171219072
2011-10-12,0.22931137346411756
2011-10-13,0.21799624216944657
2011-10-14,0.20463355150121398
2011-10-17,0.24017747438092524
2011-10-18,0.2247991743757081
2011-10-19,0.2380043529013703
2011-10-20,0.2216245040603588
2011-10-21,0.20805588095509342
2011-10-24,0.19527141726325437
2011-10-25,0.2330875131790633
2011-10-26,0.21766850576047972
2011-10-27,0.2057589755028927
2011-10-28,0.19273966898383946
2011-10-31,0.24515627016252306
2011-11-01,0.3011015875082694
2011-11-02,0.2791011623049965
2011-11-03,0.2595964052139398
2011-11-04,0.2547942087253947
2011-11-07,0.23685521146894786
2011-11-08,0.22127327267431102
2011-11-09,0.3112119027286714
2011-11-10,0.2875686707553519
2011-11-11,0.26721512457194485
2011-11-14,0.26978094447162126
2011-11-15,0.2501887911158292
2011-11-16,0.2710915601784755
2011-11-17,0.2895225193313985
2011-11-18,0.2698471167161139
2011-11-21,0.29683704014155643
2011-11-22,0.2829340573349204
2011-11-23,0.3166263217106247
2011-11-25,0.2958697402574315
2011-11-28,0.27543405671775595
2011-11-29,0.2550809659696309
2011-11-30,0.2398986385955535
2011-12-01,0.22334089907582982
2011-12-02,0.2100571722174704
2011-12-05,0.1969683578649119
2011-12-06,0.18427691879342895
2011-12-07,0.17305813011817736
2011-12-08,0.22173715791450022
2011-12-09,0.20799349412902315
2011-12-12,0.23050233664759237
2011-12-13,0.2367423536252016
2011-12-14,0.2456125485393611
2011-12-15,0.22840245007442456
2011-12-16,0.2127474869416793
2011-12-19,0.22436897111677453
2011-12-20,0.21143217635922873
2011-12-21,0.19748340791063942
2011-12-22,0.18543844261641113
2011-12-23,0.1745363698488083
2011-12-27,0.16397675079108015
2011-12-28,0.1875361309188179
2011-12-29,0.1765510067940707
2011-12-30,0.17732116624926647
2012-01-03,0.1677415011259885
2012-01-04,0.15786327704694336
2012-01-05,0.14895777441946426
2012-01-06,0.14662670316146373
2012-01-09,0.13868421078118445
2012-01-10,0.13193655793600195
2012-01-11,0.12508422202660094
2012-01-12,0.1189505167706303
2012-01-13,0.12571248195783902
2012-01-17,0.11964925240050604
2012-01-18,0.11467227406832045
2012-01-19,0.10961370096844647
2012-01-20,0.10482289864337849
2012-01-23,0.10622788447484022
2012-01-24,0.10407163186959259
2012-01-25,0.10009382638304923
2012-01-26,0.10840547882833229
2012-01-27,0.10446868774900928
2012-01-30,0.10798692754217985
2012-01-31,0.10388433683669546
2012-02-01,0.0999528778975373
2012-02-02,0.09571996531549727
2012-02-03,0.0928407261927652
2012-02-06,0.09056636991731534
2012-02-07,0.08710170469055126
2012-02-08,0.08392146829030102
2012-02-09,0.08082059465260077
2012-02-10,0.09717892178862657
2012-02-13,0.09364183680385599
2012-02-14,0.09270308926891271
2012-02-15,0.10039729558110617
2012-02-16,0.09692256146016778
2012-02-17,0.09300417474500809
2012-02-21,0.0891892946490777
2012-02-22,0.09347245348229606
2012-02-23,0.08995534692279275
2012-02-24,0.08650712525566898
2012-02-27,0.0832602880129537
2012-02-28,0.08034494458271783
2012-02-29,0.08711754335379297
2012-03-01,0.08412123251593501
2012-03-02,0.08832248637804531
2012-03-05,0.09485978178343021
2012-03-06,0.13236855366740244
2012-03-07,0.12601180944657528
2012-03-08,0.12042643779502905
2012-03-09,0.11479134235646868
2012-03-12,0.10929113889057979
2012-03-13,0.10571263765510726
2012-03-14,0.10341095996073144
2012-03-15,0.09926797006084088
2012-03-16,0.09506952382335783
2012-03-19,0.09139421688487735
2012-03-20,0.09469566410348469
2012-03-21,0.09459547177323024
2012-03-22,0.10905656348886114
2012-03-23,0.10426788364592426
2012-03-26,0.10074603555475521
2012-03-27,0.10380606398472106
2012-03-28,0.11134112070569435
2012-03-29,0.11011986033409234
2012-03-30,0.10532362128221762
2012-04-02,0.10116151422354255
2012-04-03,0.10665244132226885
2012-04-04,0.12763264253317017
2012-04-05,0.12223654527186213
2012-04-09,0.14526145352432626
2012-04-10,0.1819933229544425
2012-04-11,0.17134382276580618
2012-04-12,0.16207825887514957
2012-04-13,0.18242427470049044
2012-04-16,0.17258393783895418
2012-04-17,0.163347991723192
2012-04-18,0.16165495476477051
2012-04-19,0.16761931869566826
2012-04-20,0.15776084000790563
2012-04-23,0.16922337072638638
2012-04-24,0.15939365608455064
2012-04-25,0.15125633117327683
2012-04-26,0.1432857034040731
2012-04-27,0.1355667729202108
2012-04-30,0.1371789514466414
2012-05-01,0.13035640927856215
2012-05-02,0.13064593633175126
2012-05-03,0.14272721380311465
2012-05-04,0.17787171781933184
2012-05-07,0.16700080359088096
2012-05-08,0.16648522096570614
2012-05-09,0.1707635944807909
2012-05-10,0.1606519803799505
2012-05-11,0.1583215135096933
2012-05-14,0.17681002347152155
2012-05-15,0.17960734172076595
2012-05-16,0.17744398214647913
2012-05-17,0.2042255282769517
2012-05-18,0.21128743360644997
2012-05-21,0.19858749205325094
2012-05-22,0.1858582879507933
2012-05-23,0.17423131176685783
2012-05-24,0.16379561532592987
2012-05-25,0.16173147745568886
2012-05-29,0.15325645682972056
2012-05-30,0.18211001290428816
2012-05-31,0.17586733863910034
2012-06-01,0.23456190227741588
2012-06-04,0.2192396551721426
2012-06-05,0.20498489602895137
2012-06-06,0.1933219180537996
2012-06-07,0.18099953480603204
2012-06-08,0.17043034588945716
2012-06-11,0.19207052454762547
2012-06-12,0.18075279582899956
2012-06-13,0.18477497557840455
2012-06-14,0.1740700410754246
2012-06-15,0.16432017405054072
2012-06-18,0.15477993590901892
2012-06-19,0.14672279577488972
2012-06-20,0.14234812917632603
2012-06-21,0.19798979973725922
2012-06-22,0.18580296014864778
2012-06-25,0.21496123557516134
2012-06-26,0.2009192882726793
2012-06-27,0.18855908569994712
2012-06-28,0.18324188604137429
2012-06-29,0.17384137252104284
2012-07-02,0.16352731148037628
2012-07-03,0.15443965151475833
2012-07-05,0.15631521576609234
2012-07-06,0.17081560584443098
2012-07-09,0.16340259483863773
2012-07-10,0.17511366708512505
2012-07-11,0.16444863879035299
2012-07-12,0.1662091297131418
2012-07-13,0.15771187349086943
2012-07-16,0.15408437143331571
2012-07-17,0.14585830068940198
2012-07-18,0.13839241727782634
2012-07-19,0.13117043508352025
2012-07-20,0.1473488631785125
2012-07-23,0.16444473114089125
2012-07-24,0.17567551223776182
2012-07-25,0.1649650872154469
2012-07-26,0.15655718610143707
2012-07-27,0.14905899999664562
2012-07-30,0.14070666252882272
2012-07-31,0.15015689354804862
2012-08-01,0.14372322150578173
2012-08-02,0.15264750453250128
2012-08-03,0.14560831226272763
2012-08-06,0.1377137574826858
2012-08-07,0.1307465367801381
2012-08-08,0.12404822320372025
2012-08-09,0.11787098421579417
2012-08-10,0.11225574925143034
2012-08-13,0.10808559441479702
2012-08-14,0.1031140141784811
2012-08-15,0.09860654724712756
2012-08-16,0.09495834181366059
2012-08-17,0.09107515204489093
2012-08-20,0.08736840824920643
2012-08-21,0.09125374929283728
2012-08-22,0.08756305727874057
2012-08-23,0.10553434436239227
2012-08-24,0.101250443554584
2012-08-27,0.09680629710922736
2012-08-28,0.09498629543255174
2012-08-29,0.0910540516396717
2012-08-30,0.10587454198248038
2012-08-31,0.10145888408611638
2012-09-04,0.09912488123574222
2012-09-05,0.09682234411539518
2012-09-06,0.09438495664034603
2012-09-07,0.09075758943471339
2012-09-10,0.10137472406867502
2012-09-11,0.09713609936578677
2012-09-12,0.09325997083422234
2012-09-13,0.09066281531035754
2012-09-14,0.08735101396091519
2012-09-17,0.09219093621392506
2012-09-18,0.09032528018223912
2012-09-19,0.08671238319871043
2012-09-20,0.08331641350898394
2012-09-21,0.08113462368187825
2012-09-24,0.08171477516336932
2012-09-25,0.10801114775799764
2012-09-26,0.11691433325302762
2012-09-27,0.11202137546022188
2012-09-28,0.11800529801665686
2012-10-01,0.11246250255085027
2012-10-02,0.10722636075144955
2012-10-03,0.10264917593434446
2012-10-04,0.09867970004007916
2012-10-05,0.09441584252655907
2012-10-08,0.09878086474616428
2012-10-09,0.1205762976708109
2012-10-10,0.1303269058943701
2012-10-11,0.12360961564538578
2012-10-12,0.1252067328860553
2012-10-15,0.11955358413698855
2012-10-16,0.1145080201557952
2012-10-17,0.10940079231888589
2012-10-18,0.11051341674204088
2012-10-19,0.15223895546147181
2012-10-22,0.14362112156643256
2012-10-23,0.1717886550386841
2012-10-24,0.1680007499983259
2012-10-25,0.15820909177414552
2012-10-26,0.15036933490575796
2012-10-31,0.14190311286226245
2012-11-01,0.13502887557852208
2012-11-02,0.15007443553117233
2012-11-05,0.14180226147703004
2012-11-06,0.1347194671901578
2012-11-07,0.19268474770982782
2012-11-08,0.20998841968070525
2012-11-09,0.19609232825381007
2012-11-12,0.1835233859757388
2012-11-13,0.180137127766599
2012-11-14,0.2028921713620316
2012-11-15,0.19347502164362199
2012-11-16,0.18149193701098681
2012-11-19,0.1718756946167782
2012-11-20,0.1615291825027292
2012-11-21,0.1522328059256611
2012-11-23,0.14472218655064606
2012-11-26,0.14168544752373124
2012-11-27,0.14621556702348762
2012-11-28,0.13877230199142768
2012-11-29,0.131686128198835
2012-11-30,0.12482742390997262
2012-12-03,0.13040767630780023
2012-12-04,0.1269448275433072
2012-12-05,0.12060707889672148
2012-12-06,0.1149179296715704
2012-12-07,0.10965347764663007
2012-12-10,0.10458443364095825
2012-12-11,0.10043709673223335
2012-12-12,0.09607692293157603
2012-12-13,0.10742599797069609
2012-12-14,0.11147436153663316
2012-12-17,0.1072053481874855
2012-12-18,0.10321619175303845
2012-12-19,0.11747435073240454
2012-12-20,0.11223240013472045
2012-12-21,0.12999622763757415
2012-12-24,0.130552776914166
2012-12-26,0.13385395952305632
2012-12-27,0.12990497865747874
2012-12-28,0.15084439015091014
2012-12-31,0.14373171633289572
2013-01-02,0.1379418647111891
2013-01-03,0.13582342478379789
2013-01-04,0.12896389029491936
2013-01-07,0.12874632033576727
2013-01-08,0.12891584138499038
2013-01-09,0.12247891132762406
2013-01-10,0.11701617580488606
2013-01-11,0.11148893021282426
2013-01-14,0.10780949698426387
2013-01-15,0.1029042244030827
2013-01-16,0.0986299921930444
2013-01-17,0.09490359150211335
2013-01-18,0.09109905531892194
2013-01-22,0.08783640771343054
2013-01-23,0.08448962800249507
2013-01-24,0.08126676737756952
2013-01-25,0.0787163848255241
2013-01-28,0.0787319419295625
2013-01-29,0.07621291544088836
2013-01-30,0.08331453822713057
2013-01-31,0.08610065853406697
2013-02-01,0.083605006309431
2013-02-04,0.11157857213640979
2013-02-05,0.10716306378598925
2013-02-06,0.10231221921158783
2013-02-07,0.10087492215610379
2013-02-08,0.09690542585428333
2013-02-11,0.09324179727997525
2013-02-12,0.08951032387384149
2013-02-13,0.08598163082891601
2013-02-14,0.08270854732130169
2013-02-15,0.08238545357039677
2013-02-19,0.07991516426811622
2013-02-20,0.11259692304854517
2013-02-21,0.12228496211717939
2013-02-22,0.11698861790789737
2013-02-25,0.16565762041029083
2013-02-26,0.1563993703312133
2013-02-27,0.1484379725003006
2013-02-28,0.1447308490958303
2013-03-01,0.13702432528569516
2013-03-04,0.13014048962563496
2013-03-05,0.12413301817002598
2013-03-06,0.11799095728063233
2013-03-07,0.11238039401959755
2013-03-08,0.10741833865779157
2013-03-11,0.10280290112637873
2013-03-12,0.10355120472500551
2013-03-13,0.09903293633938155
2013-03-14,0.09518152909047008
2013-03-15,0.09426832935827388
2013-03-18,0.10412064175753048
2013-03-19,0.10497258842193041
2013-03-20,0.10081017448650707
2013-03-21,0.11843831913700903
2013-03-22,0.11330824065353765
2013-03-25,0.11800149677016813
2013-03-26,0.11290384794151172
2013-03-27,0.10754612963747232
2013-03-28,0.10286074761540479
2013-04-01,0.10790262777152371
2013-04-02,0.10334453367256538
2013-04-03,0.12533376863399584
2013-04-04,0.11931635361508498
2013-04-05,0.12429488259779645
2013-04-08,0.11858669638707371
2013-04-09,0.11306575184378335
2013-04-10,0.10871188214726116
2013-04-11,0.10395378780977632
