,"iShares MSCI United Kingdom ETF - GARCH Volatility"
2011-10-14,0.3123368220367237
2011-10-17,0.312537696286384
2011-10-18,0.30181251266307696
2011-10-19,0.2938969104975417
2011-10-20,0.2810475255183721
2011-10-21,0.2902886749427197
2011-10-24,0.28360162622947
2011-10-25,0.2760555922273628
2011-10-26,0.27376890181318986
2011-10-27,0.30770062723367986
2011-10-28,0.2921068188180481
2011-10-31,0.3388405802143539
2011-11-01,0.3448725051377683
2011-11-02,0.33392177287502534
2011-11-03,0.3399270757088938
2011-11-04,0.32259058448752037
2011-11-07,0.30562946389378104
2011-11-08,0.3051465687173952
2011-11-09,0.408287188630748
2011-11-10,0.39314826821442317
2011-11-11,0.38723768979788115
2011-11-14,0.3745477689160623
2011-11-15,0.35457947656343564
2011-11-16,0.3493695361647892
2011-11-17,0.33962269535471273
2011-11-18,0.321662227188708
2011-11-21,0.3388236975183407
2011-11-22,0.32166069949560205
2011-11-23,0.33007312644321707
2011-11-25,0.312939259282053
2011-11-28,0.34604147843864036
2011-11-29,0.3302736283750188
2011-11-30,0.3855126114668624
2011-12-01,0.3660924473408322
2011-12-02,0.3465817721692819
2011-12-05,0.33174215951548874
2011-12-06,0.3142443336004645
2011-12-07,0.30067679857281976
2011-12-08,0.31445248416891225
2011-12-09,0.3133610562913011
2011-12-12,0.31972835219917545
2011-12-13,0.30517220974394116
2011-12-14,0.2965870887277462
2011-12-15,0.28364107600980504
2011-12-16,0.27115453158669506
2011-12-19,0.2600391209029903
2011-12-20,0.2871995062669851
2011-12-21,0.27277038035681217
2011-12-22,0.26539081822851374
2011-12-23,0.2545114354994683
2011-12-27,0.24163352830267573
2011-12-28,0.24645115946166699
2011-12-29,0.24657250211651743
2011-12-30,0.23465712348019607
2012-01-03,0.2660602563330345
2012-01-04,0.252623029829032
2012-01-05,0.25128854569995823
2012-01-06,0.24052493592141336
2012-01-09,0.22856661961012592
2012-01-10,0.22471429861048006
2012-01-11,0.22044542181682975
2012-01-12,0.20966931964405283
2012-01-13,0.20869574983693365
2012-01-17,0.20015601614740441
2012-01-18,0.20414975091829038
2012-01-19,0.1988777453613149
2012-01-20,0.19095060094170951
2012-01-23,0.18465771795405683
2012-01-24,0.17664711262853974
2012-01-25,0.1723389683153523
2012-01-26,0.1663196969694209
2012-01-27,0.16226503874833914
2012-01-30,0.16844408805297978
2012-01-31,0.16429118661693326
2012-02-01,0.177449165678512
2012-02-02,0.16951967673400042
2012-02-03,0.21282067662706083
2012-02-06,0.20347961273798415
2012-02-07,0.19477503638813676
2012-02-08,0.185799433798922
2012-02-09,0.17741550552305174
2012-02-10,0.18378306559637098
2012-02-13,0.1844202461770399
2012-02-14,0.17868794811066582
2012-02-15,0.1707951720629128
2012-02-16,0.174840535345783
2012-02-17,0.16850803185605132
2012-02-21,0.1635513497345711
2012-02-22,0.15952743087005444
2012-02-23,0.15933641391722106
2012-02-24,0.15753430026505338
2012-02-27,0.15526839833011738
2012-02-28,0.15256357638702628
2012-02-29,0.1501112215658776
2012-03-01,0.16017008709493794
2012-03-02,0.16420258219650508
2012-03-05,0.15829792279117247
2012-03-06,0.22548736816061335
2012-03-07,0.2206629683476591
2012-03-08,0.21920292790015375
2012-03-09,0.20897190337459243
2012-03-12,0.19889966515808918
2012-03-13,0.2139357782139304
2012-03-14,0.2079122420638092
2012-03-15,0.19823879236920305
2012-03-16,0.19549680406594885
2012-03-19,0.18662919707269815
2012-03-20,0.1884354234213939
2012-03-21,0.18025215338519537
2012-03-22,0.17792738743656078
2012-03-23,0.17271953334814216
2012-03-26,0.17952327871337467
2012-03-27,0.17719776748029303
2012-03-28,0.18251583821685174
2012-03-29,0.17499727997886141
2012-03-30,0.16959242789700252
2012-04-02,0.19604438783091954
2012-04-03,0.20171334313822673
2012-04-04,0.2195875980104523
2012-04-05,0.21127502928647296
2012-04-09,0.201253076498224
2012-04-10,0.22857670747475564
2012-04-11,0.2306456190782734
2012-04-12,0.2432066306661889
2012-04-13,0.2538809303590957
2012-04-16,0.24558910317845942
2012-04-17,0.25001861050729807
2012-04-18,0.23801642296278633
2012-04-19,0.22614823015005006
2012-04-20,0.21769669450866727
2012-04-23,0.21821582619049426
2012-04-24,0.20883673814729053
2012-04-25,0.2027627095893128
2012-04-26,0.19609470569089826
2012-04-27,0.1909604985330736
2012-04-30,0.184219337747154
2012-05-01,0.18009088705428714
2012-05-02,0.1737049118476504
2012-05-03,0.17125688073768014
2012-05-04,0.1862060149404417
2012-05-07,0.18422583532175937
2012-05-08,0.1959403051952303
2012-05-09,0.1948595032324572
2012-05-10,0.1865213467676019
2012-05-11,0.18079489483942848
2012-05-14,0.18968980784428036
2012-05-15,0.19122615616070937
2012-05-16,0.187960206426786
2012-05-17,0.2095143384114796
2012-05-18,0.20493417870135766
2012-05-21,0.22236213706474398
2012-05-22,0.21165642725889522
2012-05-23,0.20608480293316148
2012-05-24,0.196221439195619
2012-05-25,0.18739296785098422
2012-05-29,0.18403738098549435
2012-05-30,0.2237856349277138
2012-05-31,0.2136376146655827
2012-06-01,0.22109132140362275
2012-06-04,0.2127401428973855
2012-06-05,0.20306039791155733
2012-06-06,0.24493218490022906
2012-06-07,0.23581836569699147
2012-06-08,0.22415457166874828
2012-06-11,0.2175195715332301
2012-06-12,0.23783387731776146
2012-06-13,0.2333237304690631
2012-06-14,0.2238267892813548
2012-06-15,0.2231153468500094
2012-06-18,0.212492191856548
2012-06-19,0.22262920563124688
2012-06-20,0.21417741057357098
2012-06-21,0.24987493991995277
2012-06-22,0.2401765300773579
2012-06-25,0.24543051888467335
2012-06-26,0.23840133808349315
2012-06-27,0.2306206521541382
2012-06-28,0.2209490855378225
2012-06-29,0.23744491150580593
2012-07-02,0.23607944510270268
2012-07-03,0.22481514806613898
2012-07-05,0.21783411303099431
2012-07-06,0.20827777797931302
2012-07-09,0.1983475132185932
2012-07-10,0.19014426943770882
2012-07-11,0.18289334596972082
2012-07-12,0.18378759044070414
2012-07-13,0.19618374244569808
2012-07-16,0.18695197030253521
2012-07-17,0.17829489392576559
2012-07-18,0.17285137777871484
2012-07-19,0.17445730251267785
2012-07-20,0.195129021931644
2012-07-23,0.21748805760317047
2012-07-24,0.21514263175856152
2012-07-25,0.20470385633885843
2012-07-26,0.23745265886066638
2012-07-27,0.23883591438475077
2012-07-30,0.2272053045155416
2012-07-31,0.22189274436087358
2012-08-01,0.21311921452557955
2012-08-02,0.20992990830274758
2012-08-03,0.24942868159055004
2012-08-06,0.2374963258663174
2012-08-07,0.2268443290011897
2012-08-08,0.21893150709753953
2012-08-09,0.20855871403516088
2012-08-10,0.20152673668771595
2012-08-13,0.19298714361324695
2012-08-14,0.18475369874511308
2012-08-15,0.17624028483862592
2012-08-16,0.17028730428308506
2012-08-17,0.16283956890141904
2012-08-20,0.15674318970851653
2012-08-21,0.15055842214901163
2012-08-22,0.14446872339714226
2012-08-23,0.14015653249135412
2012-08-24,0.13670525798227368
2012-08-27,0.13264317396684988
2012-08-28,0.1280215333449807
2012-08-29,0.12431459785560182
2012-08-30,0.12774343818764236
2012-08-31,0.12488896156186104
2012-09-04,0.12280572022507746
2012-09-05,0.11897750375596221
2012-09-06,0.1595388040571948
2012-09-07,0.1611682425293519
2012-09-10,0.15686657425978295
2012-09-11,0.1529297968350184
2012-09-12,0.14699123973897218
2012-09-13,0.16880544422500124
2012-09-14,0.16736979297352314
2012-09-17,0.16117621660778617
2012-09-18,0.1543444203073114
2012-09-19,0.14955311431060206
2012-09-20,0.14723436175023819
2012-09-21,0.14138339704505618
2012-09-24,0.13608524989873075
2012-09-25,0.1351663681542121
2012-09-26,0.13857840740894664
2012-09-27,0.14202476924818433
2012-09-28,0.15475001634894905
2012-10-01,0.15171914210145007
2012-10-02,0.14546323576766743
2012-10-03,0.14006925786909846
2012-10-04,0.15180207627038572
2012-10-05,0.14648160307697347
2012-10-08,0.1438984254257148
2012-10-09,0.14831636888759112
2012-10-10,0.14330428311812596
2012-10-11,0.14252274260622408
2012-10-12,0.13692092944469814
2012-10-15,0.13412861037079302
2012-10-16,0.14321045422733636
2012-10-17,0.1429286861340298
2012-10-18,0.14267703529300013
2012-10-19,0.14423841138892235
2012-10-22,0.14007649010451398
2012-10-23,0.1680158992476605
2012-10-24,0.16152933851161527
2012-10-25,0.16189017388340776
2012-10-26,0.15500476224942253
2012-10-31,0.14872966966950474
2012-11-01,0.15661828399008848
2012-11-02,0.16019549431866054
2012-11-05,0.15355473903465175
2012-11-06,0.1575632113153321
2012-11-07,0.17042302661318978
2012-11-08,0.17170993681205524
2012-11-09,0.164454231930954
2012-11-12,0.1573193443922266
2012-11-13,0.15290853854510547
2012-11-14,0.15883720345057703
2012-11-15,0.15217104021462166
2012-11-16,0.14730004521384235
2012-11-19,0.16787034997282874
2012-11-20,0.16212427455504622
2012-11-21,0.1557925447510246
2012-11-23,0.17050921148137424
2012-11-26,0.1637995384608882
2012-11-27,0.15834889630180565
2012-11-28,0.15602680615842907
2012-11-29,0.1545443959514547
2012-11-30,0.14809490808262113
2012-12-03,0.1424966336444479
2012-12-04,0.1371319157599718
2012-12-05,0.13375176798831484
2012-12-06,0.12876049067940057
2012-12-07,0.12426291594840354
2012-12-10,0.12050583487947793
2012-12-11,0.117343756544607
2012-12-12,0.11477455815641376
2012-12-13,0.11290178333401116
2012-12-14,0.11008415526314404
2012-12-17,0.10865052912894627
2012-12-18,0.11264447203480515
2012-12-19,0.10942727886592081
2012-12-20,0.10856115050974728
2012-12-21,0.1178487048719671
2012-12-24,0.1141035177371846
2012-12-26,0.11147694990445334
2012-12-27,0.10834678989245598
2012-12-28,0.11440678633717495
2012-12-31,0.13553581002819884
2013-01-02,0.14997349205776334
2013-01-03,0.15029976167645775
2013-01-04,0.148425451591026
2013-01-07,0.14278688763328376
2013-01-08,0.13888859046012383
2013-01-09,0.13377397953264306
2013-01-10,0.1387806186756638
2013-01-11,0.13344665945612877
2013-01-14,0.12920208218136423
2013-01-15,0.12481696615444554
2013-01-16,0.12558105350728668
2013-01-17,0.12230656728074743
2013-01-18,0.1184640401134454
2013-01-22,0.11514965775025125
2013-01-23,0.11242281192000135
2013-01-24,0.10961219512444771
2013-01-25,0.11599525817894454
2013-01-28,0.11622881690871674
2013-01-29,0.12154537523081657
2013-01-30,0.11751252818316862
2013-01-31,0.11403092264820101
2013-02-01,0.11055821489152219
2013-02-04,0.12277695777302841
2013-02-05,0.11910584116658594
2013-02-06,0.11779329828135388
2013-02-07,0.11789177375881661
2013-02-08,0.12115713103239116
2013-02-11,0.12019972529086745
2013-02-12,0.12069818540475247
2013-02-13,0.11672687659660907
2013-02-14,0.11685715741879056
2013-02-15,0.11345169932618904
2013-02-19,0.11164166802766788
2013-02-20,0.12799508490563222
2013-02-21,0.1293518861091712
2013-02-22,0.13230479991292832
2013-02-25,0.17456733715102604
2013-02-26,0.16757406004510364
2013-02-27,0.17461063885113073
2013-02-28,0.1668533116243127
2013-03-01,0.16146028985481228
2013-03-04,0.155731956258181
2013-03-05,0.1589114357118455
2013-03-06,0.15332185323690814
2013-03-07,0.14757052998481776
2013-03-08,0.1422474870076797
2013-03-11,0.13796289022777106
2013-03-12,0.13493203755965447
2013-03-13,0.13011407487278231
2013-03-14,0.15736197151789882
2013-03-15,0.15536912936616465
2013-03-18,0.15181822775938336
2013-03-19,0.14644147035590704
2013-03-20,0.1411734898626509
2013-03-21,0.13784855385530892
2013-03-22,0.13872062932383203
2013-03-25,0.13873622396475985
2013-03-26,0.13516752405811094
2013-03-27,0.13145653989056613
2013-03-28,0.13221079849997125
2013-04-01,0.1308230511798284
2013-04-02,0.13095597305965087
2013-04-03,0.129685314974364
2013-04-04,0.12499709868632952
2013-04-05,0.12323661728561038
2013-04-08,0.11976075300364475
2013-04-09,0.119013822726606
2013-04-10,0.1285082837796848
2013-04-11,0.12574657514222803
2013-04-12,0.12135644408106229
2013-04-15,0.15797712530616578
2013-04-16,0.15899807546005076
2013-04-17,0.17702766902379977
2013-04-18,0.16910911388804567
2013-04-19,0.16314700610185895
2013-04-22,0.15668710221329643
2013-04-23,0.17078366315312482
2013-04-24,0.16462561161617592
2013-04-25,0.16386783210868447
2013-04-26,0.15901146751099432
2013-04-29,0.1566205848539712
2013-04-30,0.15036184356411703
2013-05-01,0.14446802566658132
2013-05-02,0.13975020915905637
2013-05-03,0.1482842869625774
2013-05-06,0.14233310732222493
2013-05-07,0.13681747388400356
2013-05-08,0.13869511281945013
2013-05-09,0.13534603917366775
2013-05-10,0.1306571715597732
2013-05-13,0.12759432322795555
2013-05-14,0.12349239733684014
2013-05-15,0.11997889614428031
2013-05-16,0.11603421547112731
2013-05-17,0.11428232304254232
2013-05-20,0.11427837590725552
2013-05-21,0.11078575540203714
2013-05-22,0.11510542055003319
2013-05-23,0.11646998875246789
2013-05-24,0.11327196104950245
2013-05-28,0.11060683396608005
2013-05-29,0.1151675251101629
2013-05-30,0.11589487771252016
2013-05-31,0.14167124478877144
2013-06-03,0.14327622356832273
2013-06-04,0.13822098176470893
2013-06-05,0.15337433266358488
2013-06-06,0.14756439936515853
2013-06-07,0.14857111266999384
2013-06-10,0.14289431885138051
2013-06-11,0.14530526803939353
2013-06-12,0.13947557076420228
2013-06-13,0.1472010767623661
2013-06-14,0.1453357881596959
2013-06-17,0.14197420934803617
2013-06-18,0.13800908578785673
2013-06-19,0.16346265261520748
2013-06-20,0.2181223234792808
2013-06-21,0.20793775414772564
2013-06-24,0.20799864326480597
2013-06-25,0.20608241846406988
2013-06-26,0.19676892742503832
2013-06-27,0.18768959054779782
2013-06-28,0.17953970145903664
2013-07-01,0.18112500434782605
2013-07-02,0.17506876249062825
2013-07-03,0.16739741933494676
2013-07-05,0.16242352415829428
2013-07-08,0.15835521412318573
2013-07-09,0.15407059200249737
2013-07-10,0.1482435628282051
2013-07-11,0.18691665094367596
2013-07-12,0.18111665632956014
2013-07-15,0.1745209202359419
2013-07-16,0.16676833512390773
2013-07-17,0.16122389649180421
2013-07-18,0.1622738130444959
2013-07-19,0.15545607366712952
2013-07-22,0.15078146238845144
2013-07-23,0.14465869472658738
2013-07-24,0.13975718743592402
2013-07-25,0.13523795961193735
2013-07-26,0.13080127292958582
2013-07-29,0.12872923164534153
2013-07-30,0.12808626811645346
2013-07-31,0.12510509198270067
2013-08-01,0.12745063938639148
2013-08-02,0.12566562632637454
2013-08-05,0.1226607208522761
2013-08-06,0.11954109452401714
2013-08-07,0.1163596770363342
2013-08-08,0.12212034081184019
2013-08-09,0.12027669499948859
2013-08-12,0.12108110604053797
2013-08-13,0.1250476408414009
2013-08-14,0.12140899999588169
2013-08-15,0.1304642833882132
2013-08-16,0.12637866101522044
2013-08-19,0.12589062252606426
2013-08-20,0.12249580221379017
2013-08-21,0.1255515218545757
2013-08-22,0.12298107366582876
2013-08-23,0.12358005130278915
2013-08-26,0.1198093079856486
2013-08-27,0.14318051948501934
2013-08-28,0.13873021156186563
2013-08-29,0.13502958475830398
2013-08-30,0.13837389739398107
2013-09-03,0.15473763162204596
2013-09-04,0.15077633978844293
2013-09-05,0.14708843911062489
2013-09-06,0.14150923998099912
2013-09-09,0.14202561205641748
2013-09-10,0.14316437922891295
2013-09-11,0.13979393935360718
2013-09-12,0.13473935906037254
2013-09-13,0.13258478872027515
2013-09-16,0.1311730382357594
2013-09-17,0.1288312994578569
2013-09-18,0.15535978668883402
2013-09-19,0.15066932707090716
2013-09-20,0.1523410114184621
2013-09-23,0.14602148609023263
2013-09-24,0.1409441672436288
2013-09-25,0.13597802660724267
2013-09-26,0.1312352775742864
2013-09-27,0.12941762028410195
2013-09-30,0.12726389102962393
2013-10-01,0.12278228390122087
2013-10-02,0.11958024535850394
2013-10-03,0.12175018981504712
2013-10-04,0.11810504764826946
2013-10-07,0.11656454503836061
2013-10-08,0.1340175370613861
2013-10-09,0.13159627122376988
2013-10-10,0.15800670492102542
2013-10-11,0.15842048617524188
2013-10-14,0.15421143576272156
2013-10-15,0.14809812409345366
2013-10-16,0.14314690803506724
2013-10-17,0.16412951471322884
2013-10-18,0.1579463116378474
2013-10-21,0.1528213568844355
2013-10-22,0.15775671079228296
2013-10-23,0.1543361748910475
2013-10-24,0.1549070641384698
2013-10-25,0.14848055266599733
2013-10-28,0.1424477360999465
2013-10-29,0.13690780620548998
2013-10-30,0.13275560598332561
2013-10-31,0.12970833943891197
2013-11-01,0.12760551116625019
2013-11-04,0.13104005769229501
2013-11-05,0.1273760856676009
2013-11-06,0.12401852974455067
2013-11-07,0.1391670038478949
2013-11-08,0.14013245534136623
2013-11-11,0.135718278503671
2013-11-12,0.13394707118858554
2013-11-13,0.12894135829903453
2013-11-14,0.12585238352927608
2013-11-15,0.12623010987874486
2013-11-18,0.12182944816422671
2013-11-19,0.11774061593180156
2013-11-20,0.11655773487847128
2013-11-21,0.12494289559634833
2013-11-22,0.12064044247266338
2013-11-25,0.11824602200497066
2013-11-26,0.11653510715659895
2013-11-27,0.11545746853278917
2013-11-29,0.11558176742029859
2013-12-02,0.12204399698469401
2013-12-03,0.12044407681575711
2013-12-04,0.12013798816361126
2013-12-05,0.1183073619011091
2013-12-06,0.13001676461133774
2013-12-09,0.12568405388115075
2013-12-10,0.12169158968474364
2013-12-11,0.12746848269278174
2013-12-12,0.1325896543475395
2013-12-13,0.12924067548569995
2013-12-16,0.1414895162194005
2013-12-17,0.13792918574398966
2013-12-18,0.16113008657603334
2013-12-19,0.15427295628203927
2013-12-20,0.1478921072944733
2013-12-23,0.15264164385907272
2013-12-24,0.15742454992789404
2013-12-26,0.15091800369737204
2013-12-27,0.14752495409251956
2013-12-30,0.14186393199118652
2013-12-31,0.13832294126427475
2014-01-02,0.14676884396901135
2014-01-03,0.14085667396328794
2014-01-06,0.13587440023786673
2014-01-07,0.13212558026362647
2014-01-08,0.12762208884045112
2014-01-09,0.12330100291562919
2014-01-10,0.12667848325583947
2014-01-13,0.13722728402180084
2014-01-14,0.1491898039411541
2014-01-15,0.14379596795459879
2014-01-16,0.13809243426053436
2014-01-17,0.13278246314931802
2014-01-21,0.1355517710692118
2014-01-22,0.13250443252963276
2014-01-23,0.1301846023153276
2014-01-24,0.207345928341986
2014-01-27,0.20075428862168795
2014-01-28,0.194234512896138
2014-01-29,0.19569585688000654
2014-01-30,0.18687458254133976
2014-01-31,0.1870823380225937
2014-02-03,0.20999567995556478
2014-02-04,0.20616750859434668
2014-02-05,0.19685356283288347
2014-02-06,0.20193272543102073
2014-02-07,0.19789450826134616
2014-02-10,0.1889242514872032
2014-02-11,0.1962968109776621
2014-02-12,0.19094439818963008
2014-02-13,0.1828052800112732
2014-02-14,0.17602903851353616
2014-02-18,0.1833248624709698
2014-02-19,0.17545776927796614
2014-02-20,0.17167874766551625
2014-02-21,0.16403076052984694
2014-02-24,0.1597694100884146
2014-02-25,0.15986795926638958
2014-02-26,0.15366691706414887
2014-02-27,0.15138039238950335
2014-02-28,0.14514114716371784
2014-03-03,0.1668545953817275
2014-03-04,0.17551456349830347
2014-03-05,0.16787597922275838
2014-03-06,0.1606375485370715
2014-03-07,0.15772921720467645
2014-03-10,0.16221945136141966
2014-03-11,0.15705491510933364
2014-03-12,0.1531116733629412
2014-03-13,0.16725600258286696
2014-03-14,0.15997865607636538
2014-03-17,0.15744042073114517
2014-03-18,0.15233369975156516
2014-03-19,0.15727473490678662
2014-03-20,0.15091654263201235
2014-03-21,0.14487765914729572
2014-03-24,0.13927417851130913
2014-03-25,0.15375770848968842
2014-03-26,0.14933491353330608
2014-03-27,0.14455245276369405
2014-03-28,0.14047781561513548
2014-03-31,0.13603113937624722
2014-04-01,0.1319577477831446
2014-04-02,0.12765766580977425
2014-04-03,0.12396009728941003
2014-04-04,0.12086762097435359
2014-04-07,0.1210214114939997
2014-04-08,0.12396780178739963
2014-04-09,0.13706977084682093
2014-04-10,0.1466753672570824
2014-04-11,0.1473042280452262
2014-04-14,0.14479742456273179
2014-04-15,0.1393427462051757
2014-04-16,0.1448536447591154
2014-04-17,0.1424297523693698
2014-04-21,0.13884912156726092
2014-04-22,0.13423174468060825
2014-04-23,0.12928862316538142
2014-04-24,0.12569769735361105
2014-04-25,0.12151610708050188
2014-04-28,0.11754324344682685
2014-04-29,0.13126231142258618
2014-04-30,0.13051712025630968
2014-05-01,0.12652210826570984
2014-05-02,0.12215705595666589
2014-05-05,0.11812967857401459
2014-05-06,0.11453686795089167
2014-05-07,0.11123562289123032
2014-05-08,0.10992633060372752
2014-05-09,0.10917605506703382
2014-05-12,0.11215647070053515
2014-05-13,0.10885673355378618
2014-05-14,0.10642920520233157
2014-05-15,0.10367910763504863
2014-05-16,0.10410014005754267
2014-05-19,0.10207643077615909
2014-05-20,0.10774468320989207
2014-05-21,0.11522091372663211
2014-05-22,0.11222360928075696
2014-05-23,0.11043394369486223
2014-05-27,0.10812335788348419
2014-05-28,0.10921616418827389
2014-05-29,0.10962145976039546
2014-05-30,0.10672754058817246
2014-06-02,0.10387727759235896
2014-06-03,0.10164598742695159
2014-06-04,0.10015184112136931
2014-06-05,0.0985021975389382
2014-06-06,0.10295888111280153
2014-06-09,0.10062483530421304
2014-06-10,0.09827382031853653
2014-06-11,0.09681444458344013
2014-06-12,0.09482474866826697
2014-06-13,0.09309869021635052
2014-06-16,0.09142204745027317
2014-06-17,0.09001314903945978
2014-06-18,0.09341897687301012
2014-06-19,0.09393458851775527
2014-06-20,0.09221013675296226
2014-06-23,0.09064517747790006
2014-06-24,0.10568276415764304
2014-06-25,0.10313699646586573
2014-06-26,0.10194912495946203
2014-06-27,0.10051099820417664
2014-06-30,0.098430192928796
2014-07-01,0.10718983291338782
2014-07-02,0.10689059528321469
2014-07-03,0.10712159782228792
2014-07-07,0.1085630423302516
2014-07-08,0.12702223332944512
2014-07-09,0.12255710211978743
2014-07-10,0.123678839904003
2014-07-11,0.11947007390974529
2014-07-14,0.11752887849375573
2014-07-15,0.11417276698057205
2014-07-16,0.11702717991988014
2014-07-17,0.13023928439606844
2014-07-18,0.1292914980963559
2014-07-21,0.12644531308039852
2014-07-22,0.12528252727335923
2014-07-23,0.12101688245860574
2014-07-24,0.11737361424102098
2014-07-25,0.11372911131280329
2014-07-28,0.1102807214339841
2014-07-29,0.10806835170391006
2014-07-30,0.10606283684684283
2014-07-31,0.1332474645162151
2014-08-01,0.1341347069180829
2014-08-04,0.13424922167372144
2014-08-05,0.13502770915630616
2014-08-06,0.1304146617524272
2014-08-07,0.1320953464736741
2014-08-08,0.1272500986247162
2014-08-11,0.12521879826926946
2014-08-12,0.12148745416708674
2014-08-13,0.11744988275856218
2014-08-14,0.11633323085000262
2014-08-15,0.11333027856667433
2014-08-18,0.1183123780506503
2014-08-19,0.11460450305289056
2014-08-20,0.11202064434737018
2014-08-21,0.10873674043302935
2014-08-22,0.1059505018393023
2014-08-25,0.11392452027548768
2014-08-26,0.11419595106657679
2014-08-27,0.11505773872278213
2014-08-28,0.11275117720006296
2014-08-29,0.11032206216346756
2014-09-02,0.11040195813480846
2014-09-03,0.11244223316885876
2014-09-04,0.11660647820768795
2014-09-05,0.11334386388331748
2014-09-08,0.15254819762947053
2014-09-09,0.1462309655305606
2014-09-10,0.14957306361775172
2014-09-11,0.14695716232970749
2014-09-12,0.14103082003590564
2014-09-15,0.1358662209675385
2014-09-16,0.13130979917736527
2014-09-17,0.12767437487608857
2014-09-18,0.1316876591028939
2014-09-19,0.12687227072926535
2014-09-22,0.12533400990952137
2014-09-23,0.15040125690964154
2014-09-24,0.14731704952245006
2014-09-25,0.15895408771088587
2014-09-26,0.15218943760984202
2014-09-29,0.14694594720508625
2014-09-30,0.1475053684446773
2014-10-01,0.15335452455014165
2014-10-02,0.15865417901839207
2014-10-03,0.1519834784442046
2014-10-06,0.1574979359864757
2014-10-07,0.17369997927461017
2014-10-08,0.1933268062116581
2014-10-09,0.2389298541413358
2014-10-10,0.2352414070694188
2014-10-13,0.2235259233288166
2014-10-14,0.2125546809646873
2014-10-15,0.21422917448377568
2014-10-16,0.20499786535473974
2014-10-17,0.21840057692231493
2014-10-20,0.20775049169616902
2014-10-21,0.21240233897017238
2014-10-22,0.20834951403831015
2014-10-23,0.20087921146798643
2014-10-24,0.19316197451879602
2014-10-27,0.1850369163167177
2014-10-28,0.18281417122313026
2014-10-29,0.17605079721489478
2014-10-30,0.16886261042634634
2014-10-31,0.17139014440743086
2014-11-03,0.17641164247293886
2014-11-04,0.1685335278216177
2014-11-05,0.1658405969598518
2014-11-06,0.15964570398228697
2014-11-07,0.15550387879406738
2014-11-10,0.14978366639924395
2014-11-11,0.147516805822252
2014-11-12,0.14905606676683777
2014-11-13,0.14296047159966982
2014-11-14,0.13769411229242884
2014-11-17,0.13304841645055382
2014-11-18,0.13130676692387183
2014-11-19,0.12652674895056776
2014-11-20,0.12251688683606027
2014-11-21,0.12309775530041155
2014-11-24,0.12027437981548689
2014-11-25,0.11676036690589835
2014-11-26,0.11944530798654253
2014-11-28,0.14352597228376474
2014-12-01,0.1378469725456457
2014-12-02,0.1367454562316423
2014-12-03,0.13159143589155034
2014-12-04,0.1314872655430936
2014-12-05,0.12708801249527826
2014-12-08,0.13031207434462855
2014-12-09,0.14063519403051286
2014-12-10,0.14531620226251443
2014-12-11,0.14443766240146647
2014-12-12,0.20501402976381886
2014-12-15,0.2055395086108751
2014-12-16,0.2128965636171707
2014-12-17,0.2123020621661504
2014-12-18,0.23156004836758864
2014-12-19,0.22545042914130814
2014-12-22,0.215159380924932
2014-12-23,0.2091934310632148
2014-12-24,0.20319580901189865
2014-12-26,0.19356539360123237
2014-12-29,0.18949674720163404
2014-12-30,0.1835894212638626
2014-12-31,0.1773018375539295
2015-01-02,0.17565614592151338
2015-01-05,0.21001757926421302
2015-01-06,0.20792678615320345
2015-01-07,0.2025327173569742
2015-01-08,0.21189275022992174
2015-01-09,0.202877825303802
2015-01-12,0.19420538406542698
2015-01-13,0.18562004417626884
2015-01-14,0.1827779833568584
2015-01-15,0.176674286753902
2015-01-16,0.18618287139261763
2015-01-20,0.1830011999960656
2015-01-21,0.1814815924549925
2015-01-22,0.17853917217238352
2015-01-23,0.1721536035057065
2015-01-26,0.17988318209326853
2015-01-27,0.17171228494199245
2015-01-28,0.175444842614424
2015-01-29,0.17068277944772284
2015-01-30,0.18621142822071904
2015-02-02,0.1829288222232899
2015-02-03,0.21234734092990196
2015-02-04,0.20708427849549566
2015-02-05,0.21073276157256612
2015-02-06,0.20747040463642039
2015-02-09,0.1979491934815598
2015-02-10,0.18950951321767462
2015-02-11,0.18228407829539034
2015-02-12,0.19478318715946713
2015-02-13,0.18712031958074463
2015-02-17,0.17847282146029966
2015-02-18,0.17199448712095397
2015-02-19,0.16440779543561795
2015-02-20,0.16030588635480605
2015-02-23,0.1537777596403329
2015-02-24,0.1511540180081231
2015-02-25,0.144935491305615
2015-02-26,0.1403107152002298
2015-02-27,0.13493873276416968
2015-03-02,0.1300967978084011
2015-03-03,0.1338598520841854
2015-03-04,0.13100632259551445
2015-03-05,0.12889414168223473
2015-03-06,0.1665241928369569
2015-03-09,0.16102471984139577
2015-03-10,0.2065996911904759
2015-03-11,0.20037527991246826
2015-03-12,0.19280731832583534
2015-03-13,0.1910639306619646
2015-03-16,0.18949628175771682
2015-03-17,0.18086366799332584
2015-03-18,0.22401354959019779
2015-03-19,0.22322493409115388
2015-03-20,0.24115535407699332
2015-03-23,0.22921365666120333
2015-03-24,0.22300920877847177
2015-03-25,0.2128726520716083
2015-03-26,0.21096456479702938
2015-03-27,0.20105438667186548
2015-03-30,0.19156216641080254
2015-03-31,0.20125382778968454
2015-04-01,0.1944943382209364
2015-04-02,0.18696821227149818
2015-04-06,0.18346618653037947
2015-04-07,0.17605215704443952
2015-04-08,0.17225282116702761
2015-04-09,0.16458948204548185
