,"美国iShares安硕MSCI英国指数ETF - GJR-GARCH模型波动率预测"
2011-08-03,0.23165949494894442
2011-08-04,0.4913073758860129
2011-08-05,0.46741360955795885
2011-08-08,0.659930423605398
2011-08-09,0.6588310921624754
2011-08-10,0.7322676641775192
2011-08-11,0.7143861896761443
2011-08-12,0.6803805552777064
2011-08-15,0.6485322258762475
2011-08-16,0.6184660184682745
2011-08-17,0.5871662660609855
2011-08-18,0.6241639688415217
2011-08-19,0.6043900694088215
2011-08-22,0.5749912416724275
2011-08-23,0.5531595212956204
2011-08-24,0.5250422383008819
2011-08-25,0.536273911355009
2011-08-26,0.5103332087959788
2011-08-29,0.4905309751687451
2011-08-30,0.46647216379972767
2011-08-31,0.4457233056504899
2011-09-01,0.4249304503092241
2011-09-02,0.4169430953979212
2011-09-06,0.42172562502176697
2011-09-07,0.4091024839817035
2011-09-08,0.3960131997800073
2011-09-09,0.40945809016308377
2011-09-12,0.38900866160022707
2011-09-13,0.36966282420605945
2011-09-14,0.3548748275096446
2011-09-15,0.34176539848264337
2011-09-16,0.32498704097240555
2011-09-19,0.351705265812157
2011-09-20,0.3357684702291149
2011-09-21,0.39136760060076514
2011-09-22,0.4379130530139516
2011-09-23,0.416656179121347
2011-09-26,0.4019932566598599
2011-09-27,0.3880525639652443
2011-09-28,0.39245427606283
2011-09-29,0.3745928445659367
2011-09-30,0.4048382654838843
2011-10-03,0.402773555735726
2011-10-04,0.3846532474840164
2011-10-05,0.369866017903781
2011-10-06,0.3655892268653441
2011-10-07,0.34752814734924703
2011-10-10,0.3454118915150432
2011-10-11,0.3315772036796257
2011-10-12,0.3180325228651938
2011-10-13,0.30264011300553006
2011-10-14,0.29193677466191204
2011-10-17,0.30358318530511536
2011-10-18,0.2910224651122315
2011-10-19,0.2889195320500156
2011-10-20,0.27594849301998375
2011-10-21,0.27180444367228435
2011-10-24,0.26216263120437283
2011-10-25,0.2610349355929202
2011-10-26,0.2533602786547252
2011-10-27,0.2612037756235541
2011-10-28,0.24976070067166292
2011-10-31,0.33637568996584755
2011-11-01,0.35490525439897336
2011-11-02,0.3400057593629849
2011-11-03,0.33193288478245114
2011-11-04,0.316681034481069
2011-11-07,0.3012942701081453
2011-11-08,0.2925242820690276
2011-11-09,0.447839843247561
2011-11-10,0.427596982683461
2011-11-11,0.41129832822417356
2011-11-14,0.4019120679949782
2011-11-15,0.38188071278869273
2011-11-16,0.3815113576291013
2011-11-17,0.3744241194154031
2011-11-18,0.3558837017903461
2011-11-21,0.3833446485866211
2011-11-22,0.36529943443701085
2011-11-23,0.37998522023889303
2011-11-25,0.36148255227604004
2011-11-28,0.3600676086514864
2011-11-29,0.3431885033039423
2011-11-30,0.35348091433626233
2011-12-01,0.33804077742189625
2011-12-02,0.32148390815093686
2011-12-05,0.3072017109327355
2011-12-06,0.2923258189076018
2011-12-07,0.279407032123388
2011-12-08,0.3113580665407595
2011-12-09,0.3019712794290212
2011-12-12,0.32157016092915086
2011-12-13,0.3091877778955695
2011-12-14,0.3048526371872154
2011-12-15,0.29097972919088366
2011-12-16,0.2801169705676541
2011-12-19,0.27072282578312457
2011-12-20,0.27266647318656545
2011-12-21,0.2603972419208775
2011-12-22,0.2506673764174349
2011-12-23,0.23998895974606832
2011-12-27,0.22892328321951003
2011-12-28,0.2442558584763117
2011-12-29,0.23756862671657636
2011-12-30,0.22679827777123884
2012-01-03,0.23349685137063414
2012-01-04,0.22304626963928362
2012-01-05,0.23166275833633684
2012-01-06,0.22413523417794
2012-01-09,0.21398913149970958
2012-01-10,0.20731475200766586
2012-01-11,0.20885839700620132
2012-01-12,0.19958587625380708
2012-01-13,0.20483104549847905
2012-01-17,0.1963512352902319
2012-01-18,0.1929128300554424
2012-01-19,0.18632175718364186
2012-01-20,0.17898013074081714
2012-01-23,0.17252676314125875
2012-01-24,0.1662403597204963
2012-01-25,0.16098903440917955
2012-01-26,0.15530251807359724
2012-01-27,0.15439920440209529
2012-01-30,0.16844416285523223
2012-01-31,0.16282803935440604
2012-02-01,0.1640864418530672
2012-02-02,0.15759198913650402
2012-02-03,0.1728341737041607
2012-02-06,0.1675048703769535
2012-02-07,0.16119990198508188
2012-02-08,0.15518541671175162
2012-02-09,0.1493104261597294
2012-02-10,0.16790292195194223
2012-02-13,0.16477440942088067
2012-02-14,0.16271200201583164
2012-02-15,0.15662329596838398
2012-02-16,0.15524709504528578
2012-02-17,0.1499052228576443
2012-02-21,0.14836330678439327
2012-02-22,0.14780376544594526
2012-02-23,0.14495014784400878
2012-02-24,0.141674473212361
2012-02-27,0.14376119448585561
2012-02-28,0.1400622051804126
2012-02-29,0.14128551008507562
2012-03-01,0.14268524801113816
2012-03-02,0.15507237084664696
2012-03-05,0.15104716442224264
2012-03-06,0.24983071308388005
2012-03-07,0.2402489159184699
2012-03-08,0.2322990563906793
2012-03-09,0.22232320526656682
2012-03-12,0.21225065936293344
2012-03-13,0.2114374801211933
2012-03-14,0.20848185244764111
2012-03-15,0.19934431820345422
2012-03-16,0.1930537272367462
2012-03-19,0.1848471076322267
2012-03-20,0.19235790391871085
2012-03-21,0.18489168180315738
2012-03-22,0.18548185571640155
2012-03-23,0.17860951934317498
2012-03-26,0.176397642841394
2012-03-27,0.17778499149253293
2012-03-28,0.18967851538853844
2012-03-29,0.18275468147218557
2012-03-30,0.17591082172510025
2012-04-02,0.1812739517967212
2012-04-03,0.1968277023185507
2012-04-04,0.22848154411242935
2012-04-05,0.2214884701288083
2012-04-09,0.21174088410129963
2012-04-10,0.25276977430064695
2012-04-11,0.24542055904100618
2012-04-12,0.24248117205259462
2012-04-13,0.26439515880590553
2012-04-16,0.25350629814661413
2012-04-17,0.2476647088303055
2012-04-18,0.2363550033318525
2012-04-19,0.22547434798663904
2012-04-20,0.21620281311768355
2012-04-23,0.22283676088114365
2012-04-24,0.213188080342218
2012-04-25,0.20507781449976495
2012-04-26,0.19710641998676756
2012-04-27,0.19002296492792656
2012-04-30,0.18509206465972547
2012-05-01,0.1788257498236761
2012-05-02,0.17406294723461396
2012-05-03,0.17469843616930292
2012-05-04,0.19937067387156016
2012-05-07,0.1929312478578833
2012-05-08,0.21259415702224743
2012-05-09,0.21414452222739674
2012-05-10,0.2048272315879898
2012-05-11,0.19968648126500704
2012-05-14,0.2136908655043542
2012-05-15,0.21767649390781724
2012-05-16,0.21522419845361257
2012-05-17,0.2443188875220252
2012-05-18,0.2399715283111728
2012-05-21,0.2377419954488479
2012-05-22,0.2270636245636892
2012-05-23,0.22312376117303148
2012-05-24,0.21301300523676955
2012-05-25,0.2040715374568438
2012-05-29,0.19687097195879336
2012-05-30,0.25294094330495415
2012-05-31,0.24137772556721135
2012-06-01,0.25336490364689424
2012-06-04,0.24229247367592746
2012-06-05,0.23126450311277777
2012-06-06,0.23857367918527814
2012-06-07,0.2287526498207179
2012-06-08,0.21843813128664147
2012-06-11,0.21520347302030235
2012-06-12,0.2173781865781385
2012-06-13,0.2193314177221312
2012-06-14,0.21024495713334004
2012-06-15,0.20490607897278207
2012-06-18,0.1964047463784926
2012-06-19,0.19609264953077665
2012-06-20,0.18859750475549777
2012-06-21,0.2521270179889494
2012-06-22,0.24138644286703428
2012-06-25,0.25517267800452303
2012-06-26,0.24507356038544836
2012-06-27,0.2351494767164069
2012-06-28,0.22687126658085194
2012-06-29,0.22657199650442242
2012-07-02,0.22028555286264237
2012-07-03,0.21052745759164052
2012-07-05,0.20754150910119162
2012-07-06,0.20000065599892417
2012-07-09,0.1913996332284887
2012-07-10,0.1849841355359967
2012-07-11,0.17774558222358158
2012-07-12,0.1842479253614542
2012-07-13,0.1842621491245557
2012-07-16,0.17647455567304882
2012-07-17,0.16915932489815633
2012-07-18,0.1633162086260883
2012-07-19,0.16046379404713076
2012-07-20,0.19758317033593728
2012-07-23,0.2335863574783425
2012-07-24,0.23416190552692384
2012-07-25,0.22340892641074128
2012-07-26,0.22842313630628575
2012-07-27,0.22306457181722067
2012-07-30,0.21306759490828256
2012-07-31,0.21273806993577807
2012-08-01,0.2040288067896296
2012-08-02,0.20592951026989795
2012-08-03,0.21644796880543835
2012-08-06,0.20699317380049034
2012-08-07,0.19832388055904918
2012-08-08,0.19103576942551886
2012-08-09,0.18337736501542384
2012-08-10,0.17687927747477938
2012-08-13,0.17130955139746296
2012-08-14,0.1646498721530023
2012-08-15,0.15807925480593588
2012-08-16,0.15273885242465324
2012-08-17,0.1471137845342849
2012-08-20,0.14323606361527813
2012-08-21,0.13824487230997032
2012-08-22,0.13359487280580795
2012-08-23,0.13139907533921233
2012-08-24,0.13018449585108052
2012-08-27,0.12635322488959275
2012-08-28,0.12280224199907752
2012-08-29,0.12037578710023043
2012-08-30,0.1283554927535242
2012-08-31,0.12482865536406294
2012-09-04,0.12423851721587795
2012-09-05,0.12088620665733539
2012-09-06,0.13488876750864026
2012-09-07,0.1339445313553338
2012-09-10,0.1340218147914734
2012-09-11,0.13063110242204956
2012-09-12,0.12651271683115498
2012-09-13,0.1346733314357375
2012-09-14,0.13282853473557554
2012-09-17,0.1305148515687008
2012-09-18,0.1264142590058574
2012-09-19,0.12315250448123255
2012-09-20,0.1260741082062451
2012-09-21,0.12229742908172682
2012-09-24,0.11902033355691792
2012-09-25,0.12258420991302264
2012-09-26,0.13233825161305404
2012-09-27,0.13131444337924142
2012-09-28,0.1549891623307901
2012-10-01,0.1503038442622144
2012-10-02,0.14467352736420025
2012-10-03,0.14007097600859358
2012-10-04,0.14158825883525794
2012-10-05,0.1380561329315
2012-10-08,0.13840559092753443
2012-10-09,0.1488137279957733
2012-10-10,0.14478659910364633
2012-10-11,0.14129391961439813
2012-10-12,0.13629981320603488
2012-10-15,0.13249527493461796
2012-10-16,0.13340683670636974
2012-10-17,0.13103120162770393
2012-10-18,0.13526342033232786
2012-10-19,0.14166044726740065
2012-10-22,0.13718775047357545
2012-10-23,0.18029646585554582
2012-10-24,0.17305427125615824
2012-10-25,0.16847295925459374
2012-10-26,0.16180235721397881
2012-10-31,0.1557487761749671
2012-11-01,0.154742867363895
2012-11-02,0.16380299997252798
2012-11-05,0.1576173562777907
2012-11-06,0.155263391306515
2012-11-07,0.17774381001880205
2012-11-08,0.1827701934123833
2012-11-09,0.17561245627802147
2012-11-12,0.16838663011058805
2012-11-13,0.16469478680274008
2012-11-14,0.17482374323872601
2012-11-15,0.1676478809886961
2012-11-16,0.16282277727639952
2012-11-19,0.16563936488649067
2012-11-20,0.15961192060745338
2012-11-21,0.15361127302382466
2012-11-23,0.15590520581430242
2012-11-26,0.1512795374133594
2012-11-27,0.14822031480198658
2012-11-28,0.14444105579785826
2012-11-29,0.14120292206608193
2012-11-30,0.13618422860228713
2012-12-03,0.13166612912970443
2012-12-04,0.12739710436269736
2012-12-05,0.1240536064772
2012-12-06,0.12022429388438927
2012-12-07,0.11672185707912636
2012-12-10,0.11363330444900385
2012-12-11,0.11089469220841906
2012-12-12,0.10849826063121935
2012-12-13,0.10841240593216257
2012-12-14,0.10597427197202158
2012-12-17,0.10416509261744071
2012-12-18,0.1045552982875569
2012-12-19,0.10226698763530684
2012-12-20,0.10097580918219969
2012-12-21,0.11772784836222908
2012-12-24,0.11437544911387235
2012-12-26,0.11251637960759313
2012-12-27,0.10959552600357371
2012-12-28,0.11986964820170284
2012-12-31,0.12547740625307807
2013-01-02,0.12949218571018098
2013-01-03,0.13608472214029024
2013-01-04,0.13313781386217816
2013-01-07,0.1293377415915401
2013-01-08,0.12795865644808874
2013-01-09,0.12394805169908883
2013-01-10,0.1241110913657599
2013-01-11,0.12032050747898299
2013-01-14,0.11794161097763586
2013-01-15,0.1146671975762903
2013-01-16,0.11955098092445748
2013-01-17,0.11647160065870135
2013-01-18,0.11363941393724275
2013-01-22,0.11077702036072283
2013-01-23,0.10825657855299142
2013-01-24,0.10581811678535959
2013-01-25,0.10702539754656368
2013-01-28,0.11056702419799494
2013-01-29,0.11123452413706816
2013-01-30,0.10841818205448753
2013-01-31,0.10619509480197285
2013-02-01,0.10371965387524198
2013-02-04,0.12467295167757922
2013-02-05,0.12151238455400337
2013-02-06,0.11878656742241522
2013-02-07,0.12097086409545067
2013-02-08,0.11990788264330249
2013-02-11,0.12094260291559794
2013-02-12,0.1189671778264913
2013-02-13,0.1155217506792552
2013-02-14,0.11796957641697287
2013-02-15,0.11501616112529578
2013-02-19,0.11243696634114601
2013-02-20,0.13732228326094786
2013-02-21,0.14066615413808684
2013-02-22,0.13827087285469777
2013-02-25,0.1972166595397052
2013-02-26,0.18890557641319114
2013-02-27,0.18561359540723302
2013-02-28,0.1777635868224986
2013-03-01,0.17304065533856489
2013-03-04,0.1663569655890609
2013-03-05,0.16306032993956562
2013-03-06,0.1583041152971078
2013-03-07,0.1523673520147935
2013-03-08,0.14754539965719027
2013-03-11,0.14255362864550308
2013-03-12,0.14066614518070794
2013-03-13,0.1357626670333196
2013-03-14,0.14309604019678532
2013-03-15,0.1454275266928514
2013-03-18,0.144779532531363
2013-03-19,0.13985438727476518
2013-03-20,0.1359054435995851
2013-03-21,0.13460286252528214
2013-03-22,0.13234377371074169
2013-03-25,0.1361222989814674
2013-03-26,0.13210235713264165
2013-03-27,0.12978268929252468
2013-03-28,0.1276166191371641
2013-04-01,0.12881803678056888
2013-04-02,0.12647341064429313
2013-04-03,0.1277889305065192
2013-04-04,0.12369104413820753
2013-04-05,0.12370298234076653
2013-04-08,0.12095905207961907
2013-04-09,0.11850761899557345
2013-04-10,0.12012099649936309
2013-04-11,0.11729297779492173
2013-04-12,0.11396146559254142
2013-04-15,0.16993621744642898
2013-04-16,0.16568720529962475
2013-04-17,0.19338884249097724
2013-04-18,0.18506435637366803
2013-04-19,0.177722187697541
2013-04-22,0.17053359551712968
2013-04-23,0.17082298206037735
2013-04-24,0.1643808930502569
2013-04-25,0.16018495434965171
2013-04-26,0.15474315235253547
2013-04-29,0.15046232551705427
2013-04-30,0.1453713984248621
2013-05-01,0.14050701690662998
2013-05-02,0.13591622552145863
2013-05-03,0.13660703495794058
2013-05-06,0.13192612887521563
2013-05-07,0.12757506543208197
2013-05-08,0.12628504757096148
2013-05-09,0.12551430388605117
2013-05-10,0.12174327644679192
2013-05-13,0.12075196694050164
2013-05-14,0.11732771335025667
2013-05-15,0.11426196847595442
2013-05-16,0.11115908060073185
2013-05-17,0.1090079580581161
2013-05-20,0.1076453995301239
2013-05-21,0.10505493362998237
2013-05-22,0.1141246954869979
2013-05-23,0.11828346038225294
2013-05-24,0.11556079127454952
2013-05-28,0.1126255219743731
2013-05-29,0.1207446103144981
2013-05-30,0.11866285417096624
2013-05-31,0.15599797383299568
2013-06-03,0.15239563930769148
2013-06-04,0.1474919567976505
2013-06-05,0.16986954759461742
2013-06-06,0.16316137042817455
2013-06-07,0.15902477920123015
2013-06-10,0.15334609443999545
2013-06-11,0.15853832937179577
2013-06-12,0.15236007469150178
2013-06-13,0.1510991830553693
2013-06-14,0.15127122489092235
2013-06-17,0.146433459700985
2013-06-18,0.14162459786350676
2013-06-19,0.17928301202289076
2013-06-20,0.2525191652132566
2013-06-21,0.24129821134853033
2013-06-24,0.24292193560895237
2013-06-25,0.23421032855106969
2013-06-26,0.22363068930717
2013-06-27,0.21355007281665817
2013-06-28,0.20471431996809603
2013-07-01,0.19885157781621954
2013-07-02,0.19315218973648735
2013-07-03,0.1848803007353677
2013-07-05,0.17783438250237216
2013-07-08,0.1714208715413616
2013-07-09,0.1652509582423049
2013-07-10,0.15885219545225052
2013-07-11,0.16928047022619003
2013-07-12,0.16702871729136878
2013-07-15,0.16096711838136382
2013-07-16,0.1547683839807084
2013-07-17,0.14952827505191116
2013-07-18,0.1471007911603469
2013-07-19,0.14175080444216182
2013-07-22,0.13742605560809784
2013-07-23,0.13269080375067446
2013-07-24,0.12965811752451137
2013-07-25,0.12578326359257816
2013-07-26,0.1228781660019387
2013-07-29,0.12333575248077906
2013-07-30,0.12561235369182444
2013-07-31,0.12225866398746553
2013-08-01,0.12107930574627525
2013-08-02,0.11851495500568694
2013-08-05,0.11723694315359813
2013-08-06,0.1154981672581864
2013-08-07,0.11341134387705668
2013-08-08,0.11395990663386839
2013-08-09,0.11176283765187783
2013-08-12,0.11630391859262523
2013-08-13,0.11611975180820876
2013-08-14,0.11314832071224036
2013-08-15,0.13015876766472553
2013-08-16,0.12613314964750544
2013-08-19,0.1279514876818554
2013-08-20,0.12420206230171864
2013-08-21,0.1307161575322653
2013-08-22,0.12704310229209612
2013-08-23,0.12469882148601086
2013-08-26,0.12148560803650776
2013-08-27,0.15608722369239578
2013-08-28,0.15047833611520298
2013-08-29,0.14538371435618228
2013-08-30,0.15155882422346775
2013-09-03,0.15342447822951852
2013-09-04,0.1485091815343415
2013-09-05,0.14392294938612119
2013-09-06,0.13884807798453674
2013-09-09,0.13625067075064254
2013-09-10,0.13413654803967487
2013-09-11,0.1304858764771115
2013-09-12,0.12679382934512232
2013-09-13,0.1238923929868174
2013-09-16,0.12143659234349422
2013-09-17,0.12167771447557683
2013-09-18,0.13075570121413443
2013-09-19,0.12964501718153307
2013-09-20,0.1385403508007685
2013-09-23,0.13370211307230714
2013-09-24,0.13047540871750507
2013-09-25,0.126402158209423
2013-09-26,0.12256403126529414
2013-09-27,0.12351294458476812
2013-09-30,0.12358035717702065
2013-10-01,0.11982169603206258
2013-10-02,0.11665937030517524
2013-10-03,0.12244673813540319
2013-10-04,0.11937602472858609
2013-10-07,0.11917272288573422
2013-10-08,0.14530499922576648
2013-10-09,0.1435231630086238
2013-10-10,0.1495756918753846
2013-10-11,0.14674781797355627
2013-10-14,0.14233966685362165
2013-10-15,0.1377790322218878
2013-10-16,0.13340151918175444
2013-10-17,0.13979187530039078
2013-10-18,0.13526242360685395
2013-10-21,0.13131068197218382
2013-10-22,0.13179379348057327
2013-10-23,0.1331103657871918
2013-10-24,0.13161453855862582
2013-10-25,0.12738144700073084
2013-10-28,0.12335055459948287
2013-10-29,0.11960778553254801
2013-10-30,0.11789711752201579
2013-10-31,0.11759397841726422
2013-11-01,0.11840100421871429
2013-11-04,0.11814519694003646
2013-11-05,0.11657809931543747
2013-11-06,0.11375758067047663
2013-11-07,0.14034057075557305
2013-11-08,0.13768687388418696
2013-11-11,0.13446018340014265
2013-11-12,0.13487231695199722
2013-11-13,0.1302761486995989
2013-11-14,0.1265577654669993
2013-11-15,0.12429112164591645
2013-11-18,0.12048403230304007
2013-11-19,0.11691557261545615
2013-11-20,0.11743372530921431
2013-11-21,0.11857577324226058
2013-11-22,0.11515857536458152
2013-11-25,0.11444895962829893
2013-11-26,0.11450940660050597
2013-11-27,0.11235112709715023
2013-11-29,0.11078887164331985
2013-12-02,0.12304726213939099
2013-12-03,0.1229431493008049
2013-12-04,0.12447967785948034
2013-12-05,0.1236431269420181
2013-12-06,0.12547151166699158
2013-12-09,0.12168251920469102
2013-12-10,0.11862353864221045
2013-12-11,0.1297951447474057
2013-12-12,0.13933213900604555
2013-12-13,0.1366137126352988
2013-12-16,0.13795958408171577
2013-12-17,0.13615651552533212
2013-12-18,0.142583315012662
2013-12-19,0.1374904771975136
2013-12-20,0.13274590569957329
2013-12-23,0.13271548093572202
2013-12-24,0.13297639474733852
2013-12-26,0.12858602225747556
2013-12-27,0.1256357835968718
2013-12-30,0.12183034794335934
2013-12-31,0.11902303306503326
2014-01-02,0.1380642646016702
2014-01-03,0.133256126013028
2014-01-06,0.1295938081854222
2014-01-07,0.12589995027798861
2014-01-08,0.1225043496370639
2014-01-09,0.11911227291929243
2014-01-10,0.1185389692885846
2014-01-13,0.13791043006241407
2014-01-14,0.1395597136712454
2014-01-15,0.1349162180021364
2014-01-16,0.13032407314076705
2014-01-17,0.1260462715037617
2014-01-21,0.1250542607031044
2014-01-22,0.12196951651949761
2014-01-23,0.1223834474101788
2014-01-24,0.2333425764835899
2014-01-27,0.2270581308828204
2014-01-28,0.21768708643371568
2014-01-29,0.22178880494740938
2014-01-30,0.2118766348609492
2014-01-31,0.213932008825234
2014-02-03,0.24480004411764306
2014-02-04,0.23541434875555056
2014-02-05,0.22476587819328805
2014-02-06,0.21924643668712154
2014-02-07,0.2112391242170825
2014-02-10,0.20236486157433559
2014-02-11,0.19910765630683316
2014-02-12,0.1918164153559335
2014-02-13,0.18383961814581753
2014-02-14,0.1766505363705415
2014-02-18,0.17498014287341293
2014-02-19,0.16861066514310416
2014-02-20,0.16335269694743335
2014-02-21,0.15686485533732533
2014-02-24,0.1518874870422182
2014-02-25,0.15675686281627355
2014-02-26,0.15166537548168335
2014-02-27,0.14746535199835925
2014-02-28,0.1420208745220223
2014-03-03,0.17673846100948148
2014-03-04,0.17506163714532094
2014-03-05,0.16822679691416587
2014-03-06,0.16148471382765614
2014-03-07,0.1609433987462673
2014-03-10,0.1705765177273824
2014-03-11,0.16621602810800165
2014-03-12,0.1633199118295133
2014-03-13,0.1847757256784559
2014-03-14,0.17697164518645353
2014-03-17,0.1710568642294135
2014-03-18,0.16460846636792412
2014-03-19,0.17331444256033599
2014-03-20,0.16661352886245465
2014-03-21,0.16016930042926456
2014-03-24,0.1541477572979899
2014-03-25,0.15511118025468054
2014-03-26,0.15207625258402444
2014-03-27,0.1467952831667285
2014-03-28,0.14199797421090204
2014-03-31,0.13728600773567567
2014-04-01,0.1329141270143998
2014-04-02,0.12865548740726143
2014-04-03,0.1257212115754537
2014-04-04,0.12345825318705915
2014-04-07,0.12565777524689828
2014-04-08,0.12419779128470844
2014-04-09,0.12691407439681385
2014-04-10,0.14567519596691814
2014-04-11,0.14997749951242687
2014-04-14,0.1456026701678235
2014-04-15,0.1407722501063331
2014-04-16,0.13978661137605417
2014-04-17,0.1361270381665597
2014-04-21,0.1322210145173603
2014-04-22,0.12809427528191883
2014-04-23,0.12410369019493338
2014-04-24,0.12067417271313692
2014-04-25,0.11740584687314341
2014-04-28,0.11410022699363923
2014-04-29,0.11781580199616688
2014-04-30,0.11609182916984297
2014-05-01,0.11315728469700924
2014-05-02,0.11017254993872114
2014-05-05,0.10741880785039461
2014-05-06,0.10492822747001876
2014-05-07,0.10263771061359465
2014-05-08,0.10121016549734518
2014-05-09,0.10291917372384993
2014-05-12,0.10306727628107769
2014-05-13,0.1008775451723524
2014-05-14,0.0998184838594536
2014-05-15,0.09801477031549888
2014-05-16,0.09737930868516165
2014-05-19,0.09661029075621294
2014-05-20,0.1072936719476037
2014-05-21,0.10864434785114227
2014-05-22,0.10686476519414619
2014-05-23,0.10670178911339771
2014-05-27,0.10451250834230322
2014-05-28,0.1083286466268272
2014-05-29,0.10697060418638385
2014-05-30,0.10476490881969974
2014-06-02,0.10241220708489784
2014-06-03,0.10084007953190041
2014-06-04,0.10020185028231764
2014-06-05,0.0984530399733802
2014-06-06,0.09906350508638387
2014-06-09,0.0975045949686475
2014-06-10,0.09574191934570771
2014-06-11,0.09516339149063573
2014-06-12,0.0936373425509289
2014-06-13,0.09224651798306535
2014-06-16,0.09093776641198088
2014-06-17,0.08978592740513404
2014-06-18,0.0904684428958518
2014-06-19,0.09015364884462525
2014-06-20,0.08907554007694816
2014-06-23,0.0880613052367497
2014-06-24,0.11113012696834285
2014-06-25,0.10860378391197978
2014-06-26,0.10641672631687182
2014-06-27,0.1042827824715087
2014-06-30,0.10205183917989916
2014-07-01,0.10387593118716193
2014-07-02,0.10256945685729257
2014-07-03,0.10157167124744972
2014-07-07,0.10613367589978216
2014-07-08,0.13470959030447682
2014-07-09,0.13013227916239692
2014-07-10,0.1331590585728211
2014-07-11,0.12871371675155685
2014-07-14,0.12521657446200962
2014-07-15,0.12143839771670244
2014-07-16,0.12000757326102383
2014-07-17,0.14025518942270906
2014-07-18,0.13657828216813975
2014-07-21,0.13439549992466265
2014-07-22,0.13096392984329694
2014-07-23,0.12667194827585151
2014-07-24,0.12319387257489718
2014-07-25,0.11956106673997184
2014-07-28,0.11606076236179048
2014-07-29,0.11416315430120175
2014-07-30,0.11243795248936188
2014-07-31,0.14997876809735436
2014-08-01,0.15202068109306707
2014-08-04,0.14793913721527513
2014-08-05,0.1502207707342763
2014-08-06,0.14521474511908217
2014-08-07,0.14841904217451343
2014-08-08,0.14293428392096838
2014-08-11,0.13859345439089107
2014-08-12,0.13394441847273816
2014-08-13,0.12944595845371148
2014-08-14,0.1261055358023588
2014-08-15,0.12234810811778006
2014-08-18,0.12154563439301308
2014-08-19,0.1180515118073462
2014-08-20,0.11600277479439879
2014-08-21,0.11280536317037414
2014-08-22,0.11017562634267164
2014-08-25,0.11127997178288643
2014-08-26,0.11399468513926428
2014-08-27,0.11251022033575439
2014-08-28,0.11141810337642623
2014-08-29,0.10887870039635851
2014-09-02,0.11101411207589781
2014-09-03,0.11007083155859232
2014-09-04,0.11841157105621056
2014-09-05,0.11560141002600272
2014-09-08,0.17088839515894577
2014-09-09,0.1639303327636469
2014-09-10,0.16047015423436223
2014-09-11,0.15899656977431936
2014-09-12,0.1527956965362572
2014-09-15,0.147111831747144
2014-09-16,0.1418821117688907
2014-09-17,0.1384117994970082
2014-09-18,0.13650590756447137
2014-09-19,0.13180461539718555
2014-09-22,0.13158407244039835
2014-09-23,0.16736783561963153
2014-09-24,0.16164653661616135
2014-09-25,0.1787196765887853
2014-09-26,0.171271447708017
2014-09-29,0.16569085551109936
2014-09-30,0.16756548809346153
2014-10-01,0.17614975106425781
2014-10-02,0.18386538662837004
2014-10-03,0.17621240024470472
2014-10-06,0.1727275577318223
2014-10-07,0.1960589768411536
2014-10-08,0.19686233159241004
2014-10-09,0.26405773005159305
2014-10-10,0.2625795239541728
2014-10-13,0.2501937769010253
2014-10-14,0.23853374855562895
2014-10-15,0.2432113969369034
2014-10-16,0.23345589048040746
2014-10-17,0.23044498779535214
2014-10-20,0.21990525505317057
2014-10-21,0.21511481120555137
2014-10-22,0.21449350479676535
2014-10-23,0.20578659139992575
2014-10-24,0.19734235328484356
2014-10-27,0.19010059547513258
2014-10-28,0.18419929641559438
2014-10-29,0.17877832418948333
2014-10-30,0.1715885240917935
2014-10-31,0.16821144194138518
2014-11-03,0.18007885272846447
2014-11-04,0.17257035782543884
2014-11-05,0.1671946697714972
2014-11-06,0.1620114662608792
2014-11-07,0.15657607403431725
2014-11-10,0.15082297159252633
2014-11-11,0.14655724465204714
2014-11-12,0.15220732781308527
2014-11-13,0.14644177149980123
2014-11-14,0.14162828107408493
2014-11-17,0.1367930945625546
2014-11-18,0.13320152836960994
2014-11-19,0.1287647277790001
2014-11-20,0.12523495742004306
2014-11-21,0.12301806452712546
2014-11-24,0.11976033216386801
2014-11-25,0.11691711371736817
2014-11-26,0.11596268779223773
2014-11-28,0.15312121081025973
2014-12-01,0.14730368060574725
2014-12-02,0.14330213773702052
2014-12-03,0.13814929446073912
2014-12-04,0.13994306542304982
2014-12-05,0.13514290303230875
2014-12-08,0.14116659052339545
2014-12-09,0.15643257486853562
2014-12-10,0.16384230222991863
2014-12-11,0.163807922885311
2014-12-12,0.2418941131983166
2014-12-15,0.24363454927411263
2014-12-16,0.23776960613165007
2014-12-17,0.23001367611513884
2014-12-18,0.2298614487033439
2014-12-19,0.22132758978491587
2014-12-22,0.21161499001724807
2014-12-23,0.20887890750384538
2014-12-24,0.20109117036806962
2014-12-26,0.19230162869825101
2014-12-29,0.19141786750457754
2014-12-30,0.18742866803133398
2014-12-31,0.1825380661670327
2015-01-02,0.18392821643238974
2015-01-05,0.2338442712576043
2015-01-06,0.23374214254173337
2015-01-07,0.22450685156582637
2015-01-08,0.22074455010260163
2015-01-09,0.21252254939182336
2015-01-12,0.2044511511339567
2015-01-13,0.19562064001531126
2015-01-14,0.1951191420645345
2015-01-15,0.1874398271446066
2015-01-16,0.18563253378651062
2015-01-20,0.17974226548032604
2015-01-21,0.17479181216521558
2015-01-22,0.1696136751562208
2015-01-23,0.16538669958615174
