,"iShares安硕罗素2000 ETF - 广义自回归条件异方差（GARCH）模型波动率预测"
2012-11-29,0.17087490160933524
2012-11-30,0.1647303578579249
2012-12-03,0.15886433079832615
2012-12-04,0.1534540732597216
2012-12-05,0.14844940592673317
2012-12-06,0.1439179591294985
2012-12-07,0.13959696887826756
2012-12-10,0.13712724805814488
2012-12-11,0.14213158860717767
2012-12-12,0.14044572845052997
2012-12-13,0.13965471420614486
2012-12-14,0.13566312070713987
2012-12-17,0.14743858002571783
2012-12-18,0.1563998617646448
2012-12-19,0.15142324352621694
2012-12-20,0.148325331214867
2012-12-21,0.14493310056712372
2012-12-24,0.14234889040663437
2012-12-26,0.1421800631593614
2012-12-27,0.13799931652004657
2012-12-28,0.13821757239946011
2012-12-31,0.16788130807210191
2013-01-02,0.21153602246426023
2013-01-03,0.2026148207807119
2013-01-04,0.19706198720199694
2013-01-07,0.18966363489082458
2013-01-08,0.18196611222972262
2013-01-09,0.17625022212751962
2013-01-10,0.16980492925707427
2013-01-11,0.16363406980210446
2013-01-14,0.15778868742720437
2013-01-15,0.15371690160811854
2013-01-16,0.14924862451627485
2013-01-17,0.15081764989549468
2013-01-18,0.14651983292373766
2013-01-22,0.1459412846318683
2013-01-23,0.14185311360699843
2013-01-24,0.13850142858469006
2013-01-25,0.13882776739543137
2013-01-28,0.13490958705740672
2013-01-29,0.13130166183259068
2013-01-30,0.13999229778812833
2013-01-31,0.13969002283627846
2013-02-01,0.1418028212695361
2013-02-04,0.14896906645340838
2013-02-05,0.15018960736349238
2013-02-06,0.14667935314828737
2013-02-07,0.142957607142817
2013-02-08,0.1426118908085858
2013-02-11,0.13845232132398505
2013-02-12,0.1361108946410977
2013-02-13,0.13381796785185462
2013-02-14,0.13080758234903664
2013-02-15,0.1275242701606247
2013-02-19,0.13118410345769796
2013-02-20,0.15533443211342424
2013-02-21,0.15691265685087358
2013-02-22,0.1616137952032561
2013-02-25,0.18794532396417846
2013-02-26,0.18127645406946816
2013-02-27,0.18094843132782334
2013-02-28,0.17405512919761948
2013-03-01,0.1687681190272618
2013-03-04,0.16299703187481665
2013-03-05,0.16630696918650162
2013-03-06,0.16070898916986567
2013-03-07,0.15664849019380941
2013-03-08,0.15738743977840164
2013-03-11,0.1519921167692588
2013-03-12,0.1473100102504918
2013-03-13,0.14375604084698493
2013-03-14,0.1470673131596549
2013-03-15,0.14247925743770565
2013-03-18,0.14063047237352225
2013-03-19,0.13798873388795188
2013-03-20,0.14095814825684963
2013-03-21,0.14294861678239493
2013-03-22,0.13941892611837176
2013-03-25,0.1354435021697239
2013-03-26,0.13261242159013611
2013-03-27,0.12920830391271299
2013-03-28,0.12618245789332208
2013-04-01,0.13873942986764795
2013-04-02,0.13795722771931887
2013-04-03,0.1532394949091128
2013-04-04,0.15348140499747845
2013-04-05,0.1486620582394849
2013-04-08,0.14905585543681268
2013-04-09,0.14494541027573105
2013-04-10,0.16388520860651212
2013-04-11,0.15813393222202501
2013-04-12,0.1538597643310297
2013-04-15,0.23401415341812126
2013-04-16,0.23746141412869587
2013-04-17,0.24109745581403386
2013-04-18,0.2314167876365066
2013-04-19,0.22734517808829816
2013-04-22,0.21751285203408097
2013-04-23,0.220643953010274
2013-04-24,0.21223629284361334
2013-04-25,0.20531011080801648
2013-04-26,0.19813503577106192
2013-04-29,0.19281365719263768
2013-04-30,0.1867667390088503
2013-05-01,0.21311543069426017
2013-05-02,0.21686198837048415
2013-05-03,0.2201176685320831
2013-05-06,0.21249041296020862
2013-05-07,0.20679798838480032
2013-05-08,0.1983745729674043
2013-05-09,0.1907314688246279
2013-05-10,0.18635942047559603
2013-05-13,0.1788939417643873
2013-05-14,0.18203319697242037
2013-05-15,0.17510107481109305
2013-05-16,0.1688216407928794
2013-05-17,0.17083913486083918
2013-05-20,0.16461635034224273
2013-05-21,0.1586778835250836
2013-05-22,0.16808292953182366
2013-05-23,0.16199101086171416
2013-05-24,0.15624691113746858
2013-05-28,0.16263818739767114
2013-05-29,0.16284808012377672
2013-05-30,0.16016182691265735
2013-05-31,0.16308992243544665
2013-06-03,0.1634231819540912
2013-06-04,0.1653882994652282
2013-06-05,0.1704993829900859
2013-06-06,0.17140977218350184
2013-06-07,0.16886507276521098
2013-06-10,0.165117394601538
2013-06-11,0.16716361805129729
2013-06-12,0.16772535049896303
2013-06-13,0.18143055530973828
2013-06-14,0.17808445749138244
2013-06-17,0.17389963657236324
2013-06-18,0.17612635918567102
2013-06-19,0.17901272245290278
2013-06-20,0.2132289755169311
2013-06-21,0.2043829787433386
2013-06-24,0.20535361793744955
2013-06-25,0.20163649669640663
2013-06-26,0.19434398266990413
2013-06-27,0.19984536421943844
2013-06-28,0.193319506517061
2013-07-01,0.20029716523206215
2013-07-02,0.19187066581424062
2013-07-03,0.18424081306811474
2013-07-05,0.18881017133618624
2013-07-08,0.18211596305650968
2013-07-09,0.18023754325888935
2013-07-10,0.1736605136465973
2013-07-11,0.17584878162785206
2013-07-12,0.16936552541765992
2013-07-15,0.16816499397912754
2013-07-16,0.1636878077316695
2013-07-17,0.15886647223375988
2013-07-18,0.15650182094787268
2013-07-19,0.15133758739982608
2013-07-22,0.14673138314621043
2013-07-23,0.14218242929419936
2013-07-24,0.1434557766003168
2013-07-25,0.1456086757030638
2013-07-26,0.1423801150442013
2013-07-29,0.14203817374213173
2013-07-30,0.13788592415471565
2013-07-31,0.13424251085256114
2013-08-01,0.14539343809127014
2013-08-02,0.14097190443489088
2013-08-05,0.13778465633008632
2013-08-06,0.14208112879619164
2013-08-07,0.14185666653351192
2013-08-08,0.13902532920299093
2013-08-09,0.13514545763731758
2013-08-12,0.13380683794186307
2013-08-13,0.13041784034402654
2013-08-14,0.12848819214231322
2013-08-15,0.15322029434771361
2013-08-16,0.14945638815386916
2013-08-19,0.1524067014274635
2013-08-20,0.1620538466066141
2013-08-21,0.15891175286932052
2013-08-22,0.1669187706640568
2013-08-23,0.1612446836332907
2013-08-26,0.1555537590674041
2013-08-27,0.18717707551941293
2013-08-28,0.17986489929944643
2013-08-29,0.17904833425642364
2013-08-30,0.18726214353146767
2013-09-03,0.1824861507073893
2013-09-04,0.18004295487466318
2013-09-05,0.1731447498482123
2013-09-06,0.16707781899462298
2013-09-09,0.1757857878214277
2013-09-10,0.1751511507241674
2013-09-11,0.16845972100178727
2013-09-12,0.16588617663928482
2013-09-13,0.16189227529440683
2013-09-16,0.15649433331593832
2013-09-17,0.15808668331013842
2013-09-18,0.15900164150096063
2013-09-19,0.153553147151076
2013-09-20,0.1494329240830146
2013-09-23,0.14463934817331
2013-09-24,0.14107900297351125
2013-09-25,0.13722672392795798
2013-09-26,0.13591103398915041
2013-09-27,0.13387092111433313
2013-09-30,0.13032866545775723
2013-10-01,0.13821429969435145
2013-10-02,0.13567296532471015
2013-10-03,0.1405749743019717
2013-10-04,0.14002102442133468
2013-10-07,0.14676571043673656
2013-10-08,0.16159804578026307
2013-10-09,0.1570074137103086
2013-10-10,0.18853055030949228
2013-10-11,0.1931374463950479
2013-10-14,0.18665957569864985
2013-10-15,0.18501798507172215
2013-10-16,0.18683129074113897
2013-10-17,0.18393047708305438
2013-10-18,0.18448623363275649
2013-10-21,0.17736507435230872
2013-10-22,0.1709470760206211
2013-10-23,0.1652963193782608
2013-10-24,0.16127351549464033
2013-10-25,0.15563610712170875
2013-10-28,0.15038098177628714
2013-10-29,0.14613916230771273
2013-10-30,0.15564642893429967
2013-10-31,0.15285803413625337
2013-11-01,0.149215619959842
2013-11-04,0.15418754307660526
2013-11-05,0.1499133925971926
2013-11-06,0.14648570606035252
2013-11-07,0.16287879419985896
2013-11-08,0.17843773031508778
2013-11-11,0.17161818784732577
2013-11-12,0.16521069456908655
2013-11-13,0.16543430841273524
2013-11-14,0.15950792080646026
2013-11-15,0.15500356731378798
2013-11-18,0.1534148610793622
2013-11-19,0.15115700221954653
2013-11-20,0.1462392716065011
2013-11-21,0.16469027293680705
2013-11-22,0.16043096833217707
2013-11-25,0.1549109114297634
2013-11-26,0.15366514595053754
2013-11-27,0.15083294613578294
2013-11-29,0.14595180862188722
2013-12-02,0.14917693226501208
2013-12-03,0.14616962037304468
2013-12-04,0.14219107820113047
2013-12-05,0.13800767978630754
2013-12-06,0.13900237954797753
2013-12-09,0.13503972748787668
2013-12-10,0.1382044264124706
2013-12-11,0.1552351963956628
2013-12-12,0.15034928174088497
2013-12-13,0.1462960142997751
2013-12-16,0.15223816919550762
2013-12-17,0.14738279017578682
2013-12-18,0.15650880908115045
2013-12-19,0.15519861816395145
2013-12-20,0.16932043586053044
2013-12-23,0.17138051347804978
2013-12-24,0.1659227832457014
2013-12-26,0.15988577047379796
2013-12-27,0.15432177292916252
2013-12-30,0.14917955905552208
2013-12-31,0.14482719910293093
2014-01-02,0.1494470552403091
2014-01-03,0.14660185796912673
2014-01-06,0.1470907519866562
2014-01-07,0.1477371204538656
2014-01-08,0.14320741880223944
2014-01-09,0.13890718685510842
2014-01-10,0.13737131753026174
2014-01-13,0.1484047367168582
2014-01-14,0.15472845439672692
2014-01-15,0.15355240043711463
2014-01-16,0.14854901857636085
2014-01-17,0.14477684331411567
2014-01-21,0.14309214821226215
2014-01-22,0.14081111731678006
2014-01-23,0.14035124538100827
2014-01-24,0.18254448553708766
2014-01-27,0.18851190307245852
2014-01-28,0.18747511514865114
2014-01-29,0.19243609848466584
2014-01-30,0.197215190084334
2014-01-31,0.1922001082205731
2014-02-03,0.2372875217958163
2014-02-04,0.2291362450595715
2014-02-05,0.22160511636692867
2014-02-06,0.21494236064582523
2014-02-07,0.2122240033549457
2014-02-10,0.20333856594360059
2014-02-11,0.1990969613027783
2014-02-12,0.19161043917281753
2014-02-13,0.19311996168185203
2014-02-14,0.1852712854168179
2014-02-18,0.18442133932926527
2014-02-19,0.18355805403196016
2014-02-20,0.1833320102982564
2014-02-21,0.17665481595473131
2014-02-24,0.17329175860380666
2014-02-25,0.16678948887744696
2014-02-26,0.16327268969426575
2014-02-27,0.15949457044050122
2014-02-28,0.15507311024158896
2014-03-03,0.15196760154717187
2014-03-04,0.1877311407305671
2014-03-05,0.18015901975754642
2014-03-06,0.17309809704326617
2014-03-07,0.16654628545842745
2014-03-10,0.16123491557351963
2014-03-11,0.1631131754335008
2014-03-12,0.15793290106877667
2014-03-13,0.1619974666468584
2014-03-14,0.1574776624159757
2014-03-17,0.15347658596672
2014-03-18,0.16321310241521667
2014-03-19,0.1603462029484952
2014-03-20,0.1548502302226251
2014-03-21,0.15121141623567977
2014-03-24,0.1558612829409536
2014-03-25,0.15057833868123266
2014-03-26,0.17174288107517005
2014-03-27,0.16570902932550172
2014-03-28,0.15975237463023828
2014-03-31,0.1753804105366389
2014-04-01,0.17949225387185933
2014-04-02,0.17376140883406765
2014-04-03,0.173875869516158
2014-04-04,0.20017729241849588
2014-04-07,0.20380450927297955
2014-04-08,0.19785655713167558
2014-04-09,0.20117855949379895
2014-04-10,0.23593406875650666
2014-04-11,0.2344695980292541
2014-04-14,0.2241489504771325
2014-04-15,0.21488027271017693
2014-04-16,0.21166041576071798
2014-04-17,0.2037866413678777
2014-04-21,0.19633300996011852
2014-04-22,0.19422763655051772
2014-04-23,0.18852339907820462
2014-04-24,0.18127103243485984
2014-04-25,0.19310997902749613
2014-04-28,0.18717020916801905
2014-04-29,0.18000445994474695
2014-04-30,0.17573990781834387
2014-05-01,0.16899992426033808
2014-05-02,0.16278152597884074
2014-05-05,0.1570853983029613
2014-05-06,0.1701663574270778
2014-05-07,0.1638459166412151
2014-05-08,0.16497799489628914
2014-05-09,0.1646999890710379
2014-05-12,0.19067193815556605
2014-05-13,0.18860732541447062
2014-05-14,0.19665786025480902
2014-05-15,0.1911218888563003
2014-05-16,0.1856871659539237
2014-05-19,0.18521367336133693
2014-05-20,0.19193619252241095
2014-05-21,0.18561990841501888
2014-05-22,0.18468842086064843
2014-05-23,0.1845186722258753
2014-05-27,0.18944733727344917
2014-05-28,0.18337681532843786
2014-05-29,0.17679299081128755
2014-05-30,0.1712876317776622
2014-06-02,0.1668141145107332
2014-06-03,0.16111014493196885
2014-06-04,0.15651782556629132
2014-06-05,0.17998653949670793
2014-06-06,0.1786464105432852
2014-06-09,0.17657134535365587
2014-06-10,0.1700153122515734
2014-06-11,0.16529273668252942
2014-06-12,0.16189141916729252
2014-06-13,0.1563633867630143
2014-06-16,0.15273763151234213
2014-06-17,0.15134448096974004
2014-06-18,0.14979104365748977
2014-06-19,0.1450231129165279
2014-06-20,0.14143010570596348
2014-06-23,0.1375703755900957
2014-06-24,0.14291771912537649
2014-06-25,0.14419995242717662
2014-06-26,0.14004318633907187
2014-06-27,0.13958645321090438
2014-06-30,0.13684497024004938
2014-07-01,0.1363052395177823
2014-07-02,0.13255621856404928
2014-07-03,0.13218946811300816
2014-07-07,0.15219671481342822
2014-07-08,0.15800932845879703
2014-07-09,0.15268132695257794
2014-07-10,0.1559721171235423
2014-07-11,0.15080210979956482
2014-07-14,0.1478688721807264
2014-07-15,0.15057176149597243
2014-07-16,0.14624311429944317
2014-07-17,0.15938788536146656
2014-07-18,0.1700867402239222
2014-07-21,0.16484084687964934
2014-07-22,0.16372405931933157
2014-07-23,0.15794476401577864
2014-07-24,0.15277973910175394
2014-07-25,0.1538119479104273
2014-07-28,0.1505453327074606
2014-07-29,0.14623070703515045
2014-07-30,0.1429040797178303
2014-07-31,0.176121351346167
2014-08-01,0.17071665999544391
2014-08-04,0.169474405147208
2014-08-05,0.1636058079653653
2014-08-06,0.15843038799422288
2014-08-07,0.1546396099322551
2014-08-08,0.15620185018110383
2014-08-11,0.15733650714312938
2014-08-12,0.15536612874111266
2014-08-13,0.15451548271937024
2014-08-14,0.149496942042304
2014-08-15,0.1449834803003432
2014-08-18,0.15607609144260373
2014-08-19,0.1516543589877983
2014-08-20,0.14804512757939722
2014-08-21,0.14372087197063618
2014-08-22,0.13937505113900409
2014-08-25,0.13714598222332292
2014-08-26,0.13992539912396176
2014-08-27,0.136383439463888
2014-08-28,0.13482528961585805
2014-08-29,0.13380472861599474
2014-09-02,0.13277699725479558
2014-09-03,0.13269938763988326
2014-09-04,0.1305217540488941
2014-09-05,0.12812666279896626
2014-09-08,0.12527296244601227
2014-09-09,0.13464964002922547
2014-09-10,0.13392488835164285
2014-09-11,0.13385361123257006
2014-09-12,0.1396613814910908
2014-09-15,0.1451240007717538
2014-09-16,0.1412803553223165
2014-09-17,0.1376804587441515
2014-09-18,0.13683453774540988
2014-09-19,0.14587380601053776
2014-09-22,0.15620225350487105
2014-09-23,0.15721296244266883
2014-09-24,0.15759621860945777
2014-09-25,0.17192942156594374
2014-09-26,0.17071902178726306
2014-09-29,0.1643766005245272
2014-09-30,0.17389854973518326
2014-10-01,0.1802380326124317
2014-10-02,0.17884787278578407
2014-10-03,0.17545475314165757
2014-10-06,0.1735080078843625
2014-10-07,0.1842564050447094
2014-10-08,0.1981550665514258
2014-10-09,0.2292875801259196
2014-10-10,0.22635495223210822
2014-10-13,0.21699325795978086
2014-10-14,0.21450830753143335
2014-10-15,0.21041179624726364
2014-10-16,0.20804049798056148
2014-10-17,0.19955355070757322
2014-10-20,0.19883991852744257
2014-10-21,0.20537570547657286
2014-10-22,0.20791327230362183
2014-10-23,0.21539987465177413
2014-10-24,0.20608957178857934
2014-10-27,0.1972593328590564
2014-10-28,0.23051753252193205
2014-10-29,0.2203454315387546
2014-10-30,0.214297624811849
2014-10-31,0.216097128162315
2014-11-03,0.20674180419063773
2014-11-04,0.19905772027228685
2014-11-05,0.19087602259058106
2014-11-06,0.18417795307799467
2014-11-07,0.17698139902260918
2014-11-10,0.17173525089509145
2014-11-11,0.16530493277576444
2014-11-12,0.16071447725702873
2014-11-13,0.16014066316835332
2014-11-14,0.15476232681114613
2014-11-17,0.15462561922268897
2014-11-18,0.15187624606896236
2014-11-19,0.15528389716902394
2014-11-20,0.15892467649801903
2014-11-21,0.15351046374758953
2014-11-24,0.15850564545151064
2014-11-25,0.15306160642042144
2014-11-26,0.14879770764363273
2014-11-28,0.16031775447529195
2014-12-01,0.1714479186225368
2014-12-02,0.17429602405103795
2014-12-03,0.17360013709672006
2014-12-04,0.16851057414892395
2014-12-05,0.16607360536822222
2014-12-08,0.17057755186424736
2014-12-09,0.18188154606776358
2014-12-10,0.20175325424884727
2014-12-11,0.19409791343546176
2014-12-12,0.19472431281172878
2014-12-15,0.192675919616334
2014-12-16,0.18485862706403508
2014-12-17,0.22784929492978467
2014-12-18,0.2283888237195507
2014-12-19,0.2183328358264052
2014-12-22,0.21109890478162124
2014-12-23,0.20200390788299122
2014-12-24,0.1939047580643652
2014-12-26,0.18836994983276925
2014-12-29,0.1818175239079006
2014-12-30,0.17681209008436047
2014-12-31,0.1723120610984617
2015-01-02,0.1680196488509603
2015-01-05,0.1737706902788845
2015-01-06,0.1862048645981087
2015-01-07,0.18775838836121278
2015-01-08,0.19674164683665735
2015-01-09,0.19390313354868713
2015-01-12,0.18654147635311563
2015-01-13,0.17906747443352186
2015-01-14,0.17311330971360925
2015-01-15,0.18476010933099168
2015-01-16,0.19294156628368084
2015-01-20,0.18603873467641088
2015-01-21,0.1791923279607696
2015-01-22,0.19657365337196134
2015-01-23,0.18839810827075734
2015-01-26,0.18630701436070518
2015-01-27,0.18022125401849806
2015-01-28,0.19069532978025447
2015-01-29,0.1938976750763144
2015-01-30,0.2132252527258439
2015-02-02,0.20836614408295798
2015-02-03,0.21611415316910645
2015-02-04,0.2073351113535766
2015-02-05,0.20737187465999338
2015-02-06,0.19850530975266129
2015-02-09,0.19381642964413515
2015-02-10,0.18820318700808444
2015-02-11,0.18070106474506453
2015-02-12,0.18157501920693828
2015-02-13,0.17663520034240063
2015-02-17,0.17045769797812008
2015-02-18,0.16416620602304238
2015-02-19,0.15825852545755634
2015-02-20,0.15331776061500507
2015-02-23,0.14829590216860342
2015-02-24,0.1437209947084976
2015-02-25,0.13947849769767381
2015-02-26,0.1365542753633148
2015-02-27,0.1352327513585374
2015-03-02,0.13589870330507206
2015-03-03,0.13509276146411398
2015-03-04,0.1322466844953022
2015-03-05,0.12957132738380048
2015-03-06,0.13981069401158125
2015-03-09,0.13731998019225025
2015-03-10,0.14414436013941026
2015-03-11,0.14271106642443676
2015-03-12,0.1586075855689128
2015-03-13,0.1540365920163128
2015-03-16,0.15141114423978178
2015-03-17,0.14700262283374405
2015-03-18,0.1472462138053132
2015-03-19,0.14290854991917035
2015-03-20,0.14463237894745423
2015-03-23,0.14027357769729837
2015-03-24,0.13620733856881576
2015-03-25,0.17430318069387032
2015-03-26,0.16775562226047747
2015-03-27,0.16431871713228532
2015-03-30,0.17059911957568832
2015-03-31,0.1649125295421788
2015-04-01,0.15896074609789676
2015-04-02,0.1536856764958921
2015-04-06,0.14999438509490948
2015-04-07,0.14824994583472872
2015-04-08,0.14908488092358663
2015-04-09,0.14530270995408173
2015-04-10,0.14262081404900198
2015-04-13,0.13839395593738912
2015-04-14,0.13447925163384872
2015-04-15,0.134924548248271
2015-04-16,0.13131433783102286
2015-04-17,0.14925571587044834
2015-04-20,0.1515704046309833
2015-04-21,0.14669156785582463
2015-04-22,0.14228920999148179
2015-04-23,0.1396831043469467
2015-04-24,0.13655741254139228
2015-04-27,0.14268099158612546
2015-04-28,0.1408306408421122
2015-04-29,0.14603316048076204
2015-04-30,0.17360231450070016
2015-05-01,0.169774577602184
2015-05-04,0.16433366910040076
2015-05-05,0.1695113518322593
2015-05-06,0.16402615157346098
2015-05-07,0.1591280654064518
2015-05-08,0.15752748560171967
2015-05-11,0.15213856197558856
2015-05-12,0.14737683983584396
2015-05-13,0.1427427502887625
2015-05-14,0.1471720393281278
2015-05-15,0.14265319807140672
2015-05-18,0.14816968353884002
2015-05-19,0.14361560319129674
2015-05-20,0.13954352482290247
2015-05-21,0.13563193827413955
2015-05-22,0.13349951460585915
2015-05-26,0.13761521049651454
2015-05-27,0.14548918475268188
2015-05-28,0.14106328324549944
2015-05-29,0.13983474546764119
2015-06-01,0.1365989087804145
2015-06-02,0.1331361292812736
2015-06-03,0.13775724692370997
2015-06-04,0.14201221524925242
2015-06-05,0.1419013103533579
2015-06-08,0.1394130425749327
2015-06-09,0.13616986847316848
2015-06-10,0.14466227455698324
2015-06-11,0.1407478306760001
2015-06-12,0.1373727850776856
2015-06-15,0.13437099999627897
2015-06-16,0.13493042207004322
2015-06-17,0.13148510942308259
2015-06-18,0.14258605443731165
2015-06-19,0.1383476065568176
2015-06-22,0.13825067797302118
2015-06-23,0.13470056391864144
2015-06-24,0.13700885766986018
2015-06-25,0.13322759579006146
2015-06-26,0.1303700566848078
2015-06-29,0.17496962936464144
2015-06-30,0.16969329155862348
2015-07-01,0.1639724476855792
2015-07-02,0.16184821778444147
2015-07-06,0.15611908224172982
2015-07-07,0.15090703283810203
2015-07-08,0.1629082649837018
2015-07-09,0.15799831568722497
2015-07-10,0.1657606503365621
2015-07-13,0.16821024344551674
2015-07-14,0.1641007239472148
2015-07-15,0.16015954545390046
2015-07-16,0.15706346704437668
2015-07-17,0.15306742631925319
2015-07-20,0.1501761333900963
2015-07-21,0.14701371364604052
2015-07-22,0.1434621442750665
2015-07-23,0.14861720707912662
2015-07-24,0.16287190918018982
2015-07-27,0.16187810969986027
2015-07-28,0.16117965628453237
2015-07-29,0.15604713095728484
2015-07-30,0.15134489723806352
2015-07-31,0.14864194428222471
2015-08-03,0.14579783578640665
2015-08-04,0.14172836723817855
2015-08-05,0.13785150619416534
2015-08-06,0.1477477894250875
2015-08-07,0.14654458024778672
2015-08-10,0.1518222695127431
2015-08-11,0.15232714872930564
2015-08-12,0.14758238919329095
2015-08-13,0.14379344435682734
2015-08-14,0.14267036763112376
2015-08-17,0.14693283608506305
2015-08-18,0.14722588074112514
2015-08-19,0.1507744511513804
2015-08-20,0.1891573345128335
2015-08-21,0.18967944538088463
2015-08-24,0.261039279802868
2015-08-25,0.2512750572579778
2015-08-26,0.2670106379903243
2015-08-27,0.26753152262864277
2015-08-28,0.2588794476199298
2015-08-31,0.24721354331832227
2015-09-01,0.27240650873281275
2015-09-02,0.27246182338081787
2015-09-03,0.2594592037296037
2015-09-04,0.2497237193379916
2015-09-08,0.2606698118309828
2015-09-09,0.25420728313720675
2015-09-10,0.2431836269159583
2015-09-11,0.23296498792737075
2015-09-14,0.22340565525518818
2015-09-15,0.21979814011951967
2015-09-16,0.21388270617326688
2015-09-17,0.20514723005685453
2015-09-18,0.2069540296780906
2015-09-21,0.19823345328173042
2015-09-22,0.20303154237704055
2015-09-23,0.19490049461199427
2015-09-24,0.18697771418005943
2015-09-25,0.18988134505527396
2015-09-28,0.22635099999779104
2015-09-29,0.2186217720173359
2015-09-30,0.2214295264864196
2015-10-01,0.21175837834664302
2015-10-02,0.21407413949377446
2015-10-05,0.23279179624720456
2015-10-06,0.22455494383335228
2015-10-07,0.2297792653831063
2015-10-08,0.22338038678451608
2015-10-09,0.21359373024506126
2015-10-12,0.20436337343075933
2015-10-13,0.20606101814753802
2015-10-14,0.2026039999605141
2015-10-15,0.22356977434349215
2015-10-16,0.2136544228421214
2015-10-19,0.20450069437534926
2015-10-20,0.19587007122069466
2015-10-21,0.2011057065326591
2015-10-22,0.19694321618172075
2015-10-23,0.1942598105630704
2015-10-26,0.18897813206823696
2015-10-27,0.18854425050899853
2015-10-28,0.22582501544337377
2015-10-29,0.22149438638484725
2015-10-30,0.21271905697421659
2015-11-02,0.22527878728366774
2015-11-03,0.21653480459270286
2015-11-04,0.207007234656183
2015-11-05,0.19813115656049657
2015-11-06,0.19271384485812118
2015-11-09,0.19294398254415712
2015-11-10,0.1855169728084199
2015-11-11,0.18277577738858067
2015-11-12,0.1976012165954451
2015-11-13,0.1923736894692203
2015-11-16,0.18878828141598195
2015-11-17,0.182015060915299
2015-11-18,0.1918033430365592
2015-11-19,0.18499047002480967
2015-11-20,0.18015090674209777
2015-11-23,0.17464945691298328
2015-11-24,0.17144534639353734
2015-11-25,0.16898635447869748
2015-11-27,0.16368280422817788
2015-11-30,0.15912972820940782
2015-12-01,0.1567055000949233
2015-12-02,0.1596640134783039
2015-12-03,0.1735949112157381
2015-12-04,0.17357676457406393
2015-12-07,0.18152650715529123
2015-12-08,0.1762973987329365
2015-12-09,0.17755393997318109
2015-12-10,0.17139080605446722
2015-12-11,0.19604805125274774
2015-12-14,0.19088255761069423
2015-12-15,0.19502742268716983
2015-12-16,0.2000207519233942
2015-12-17,0.19809293273612766
2015-12-18,0.2031346587857424
2015-12-21,0.19766605474891233
2015-12-22,0.19418397256210412
2015-12-23,0.19526348045653596
2015-12-24,0.18735712636566565
2015-12-28,0.1811045510195699
2015-12-29,0.1811446206764087
2015-12-30,0.180399726163872
2015-12-31,0.18305895771581351
2016-01-04,0.20748346150958635
2016-01-05,0.19880759844633705
2016-01-06,0.20368020522377722
2016-01-07,0.23283373982307634
2016-01-08,0.2367627901508174
2016-01-11,0.22682783162566275
2016-01-12,0.21706820863498183
2016-01-13,0.2580312748486121
2016-01-14,0.2541804665980453
2016-01-15,0.25411160304086866
2016-01-19,0.25042387106663777
2016-01-20,0.2394885099540268
2016-01-21,0.2287161830741323
2016-01-22,0.246160645108027
2016-01-25,0.2574248589394583
2016-01-26,0.2623646050823167
2016-01-27,0.25821910928511854
2016-01-28,0.24600140487403724
2016-01-29,0.279366849142843
2016-02-01,0.2667031653355468
2016-02-02,0.2738452453485362
2016-02-03,0.260721865596271
2016-02-04,0.2490158308220584
2016-02-05,0.2709012092996264
2016-02-08,0.2693734196241344
2016-02-09,0.2584195333174333
2016-02-10,0.24619933874809655
2016-02-11,0.24028562503820322
2016-02-12,0.2456865124503175
2016-02-16,0.2588585181136599
2016-02-17,0.25720749444757635
2016-02-18,0.2460833419799073
2016-02-19,0.23580041221338013
2016-02-22,0.23095848717897338
2016-02-23,0.22466820335775153
2016-02-24,0.21927723821682907
2016-02-25,0.21389042334803118
2016-02-26,0.2066690223521658
2016-02-29,0.19889896832311624
2016-03-01,0.21520768852436475
2016-03-02,0.21132160135679456
2016-03-03,0.20796489896133913
2016-03-04,0.20066181699566063
2016-03-07,0.1987679199468566
2016-03-08,0.22241216603414482
2016-03-09,0.21381972126069193
2016-03-10,0.20804728116464297
2016-03-11,0.22266248179700146
2016-03-14,0.21307102477812417
2016-03-15,0.21668645089160513
2016-03-16,0.20975914187467493
2016-03-17,0.21302696449041375
2016-03-18,0.20804546426202133
2016-03-21,0.1993812909979269
2016-03-22,0.19106894253122353
2016-03-23,0.20305679895044143
2016-03-24,0.19492176276650075
2016-03-28,0.18691948213067572
2016-03-29,0.22080105162793043
2016-03-30,0.2109795554076271
2016-03-31,0.20223680673903058
2016-04-01,0.19475905729901244
2016-04-04,0.190813367456266
2016-04-05,0.19070021919232288
2016-04-06,0.19035825277617993
2016-04-07,0.19347905933201145
2016-04-08,0.18641532662310792
2016-04-11,0.17951478602053927
2016-04-12,0.1796809873080622
2016-04-13,0.19966035660591214
2016-04-14,0.19133813733806443
2016-04-15,0.1838677851065814
2016-04-18,0.18005828056493264
2016-04-19,0.1730438591802668
2016-04-20,0.1666368950742902
2016-04-21,0.16228297507748618
2016-04-22,0.16324544587828477
2016-04-25,0.16093431703648542
2016-04-26,0.16189476582026982
2016-04-27,0.1570133521710813
2016-04-28,0.1609390145365629
2016-04-29,0.1609725976680503
2016-05-02,0.16078376783742815
2016-05-03,0.17350401378642513
2016-05-04,0.17138668909807436
2016-05-05,0.16601107673887305
2016-05-06,0.16233700502350043
2016-05-09,0.15714906503062626
2016-05-10,0.15889843171032242
2016-05-11,0.16415246693242233
2016-05-12,0.1602144487866185
2016-05-13,0.15772405663055972
2016-05-16,0.1634075298142653
2016-05-17,0.17455658223051917
2016-05-18,0.16966752429383772
2016-05-19,0.16772309679945693
