,"iShares MSCI Hong Kong ETF - GJR-GARCH Volatility"
2010-04-26,0.16870853090463445
2010-04-27,0.22156383369133148
2010-04-28,0.21357691729210815
2010-04-29,0.20591451915782918
2010-04-30,0.22326585318852502
2010-05-03,0.21553150860141077
2010-05-04,0.27229214384553957
2010-05-05,0.26195679796485527
2010-05-06,0.31298797420987284
2010-05-07,0.30058190963529396
2010-05-10,0.3075478499355832
2010-05-11,0.3001830401604994
2010-05-12,0.2877226852370178
2010-05-13,0.27684245122451867
2010-05-14,0.27999684498222477
2010-05-17,0.2687291625410238
2010-05-18,0.2637718946362557
2010-05-19,0.2529378050035226
2010-05-20,0.2935273343319153
2010-05-21,0.28749925843382623
2010-05-24,0.2755015695055112
2010-05-25,0.26415362348451704
2010-05-26,0.2770577816990528
2010-05-27,0.29642480058186765
2010-05-28,0.29016963383510685
2010-06-01,0.2903522130103368
2010-06-02,0.28528637191425743
2010-06-03,0.27333500983225695
2010-06-04,0.2972212812030794
2010-06-07,0.2850622731965772
2010-06-08,0.2786298124752626
2010-06-09,0.2674278414825203
2010-06-10,0.2598245738955421
2010-06-11,0.25003886897840505
2010-06-14,0.23994401346980923
2010-06-15,0.23687813829055648
2010-06-16,0.22748729195275944
2010-06-17,0.21862655556907995
2010-06-18,0.21030565755585368
2010-06-21,0.20673979297658204
2010-06-22,0.20105344662551797
2010-06-23,0.1947767183212614
2010-06-24,0.18860772624683222
2010-06-25,0.18326017570656206
2010-06-28,0.17720167832162315
2010-06-29,0.24625634448679692
2010-06-30,0.24212663050560962
2010-07-01,0.23252908463243904
2010-07-02,0.22399453743339368
2010-07-06,0.2167615657813903
2010-07-07,0.21210201979236312
2010-07-08,0.20410604890595477
2010-07-09,0.19951477839999723
2010-07-12,0.19234906082432532
2010-07-13,0.18561305234277034
2010-07-14,0.17909653262975248
2010-07-15,0.1774740871225994
2010-07-16,0.18792172413002178
2010-07-19,0.18145326340410636
2010-07-20,0.1812518468871421
2010-07-21,0.18443138236211318
2010-07-22,0.19225012145639855
2010-07-23,0.18994603233550314
2010-07-26,0.18421988492016816
2010-07-27,0.17907000753895108
2010-07-28,0.1798381372234488
2010-07-29,0.17581402674417076
2010-07-30,0.17042724078034005
2010-08-02,0.1789105631314149
2010-08-03,0.17282003008910746
2010-08-04,0.16714952228468977
2010-08-05,0.16183677332423554
2010-08-06,0.15765653021679757
2010-08-09,0.15734896758479225
2010-08-10,0.15963268086453977
2010-08-11,0.17500303997359587
2010-08-12,0.1692498756277239
2010-08-13,0.16371220724185473
2010-08-16,0.1608807558410887
2010-08-17,0.15585496103749794
2010-08-18,0.15114869129436748
2010-08-19,0.14774969969512627
2010-08-20,0.14359412425304874
2010-08-23,0.14239108806382514
2010-08-24,0.14200147914722577
2010-08-25,0.13866203157317433
2010-08-26,0.13619128782708534
2010-08-27,0.13554286583955646
2010-08-30,0.14097530975316208
2010-08-31,0.13725957278091755
2010-09-01,0.15152687999163714
2010-09-02,0.1473900140443714
2010-09-03,0.14326415741559367
2010-09-07,0.14215954614446405
2010-09-08,0.13959473041630188
2010-09-09,0.13838317585602666
2010-09-10,0.13512045026567962
2010-09-13,0.13776813085761164
2010-09-14,0.1346881317711401
2010-09-15,0.13215382400823672
2010-09-16,0.1291684523403451
2010-09-17,0.12776358777053815
2010-09-20,0.13660772672144136
2010-09-21,0.13448466708141862
2010-09-22,0.13311717154447053
2010-09-23,0.13294178620734715
2010-09-24,0.14343974637456663
2010-09-27,0.14005363172727797
2010-09-28,0.14056644108748004
2010-09-29,0.13736023704114667
2010-09-30,0.13633757105068287
2010-10-01,0.13641413607100988
2010-10-04,0.13365563557141913
2010-10-05,0.13193562202832107
2010-10-06,0.12890343781296137
2010-10-07,0.12597586768901414
2010-10-08,0.1311870425003933
2010-10-11,0.13222140522623407
2010-10-12,0.13119278592971492
2010-10-13,0.13309951750476035
2010-10-14,0.13204814122129854
2010-10-15,0.12893003218800497
2010-10-18,0.12652379128053348
2010-10-19,0.14407036405867796
2010-10-20,0.14792058599126764
2010-10-21,0.15745445741546982
2010-10-22,0.15266918706798696
2010-10-25,0.15135025034667104
2010-10-26,0.1582560573248304
2010-10-27,0.1690777430651356
2010-10-28,0.16422299230010395
2010-10-29,0.15919860049636117
2010-11-01,0.16302192122533704
2010-11-02,0.161502346732176
2010-11-03,0.1661483204850413
2010-11-04,0.17962971914468942
2010-11-05,0.1736994715017867
2010-11-08,0.1680570653081863
2010-11-09,0.19115419011886714
2010-11-10,0.18776832001165691
2010-11-11,0.18471932329889043
2010-11-12,0.19273999584933066
2010-11-15,0.18718387430545402
2010-11-16,0.21239444908000774
2010-11-17,0.20468311215144253
2010-11-18,0.20491001439656384
2010-11-19,0.21834408899716062
2010-11-22,0.22094412415812284
2010-11-23,0.24051603023499288
2010-11-24,0.23653586704768476
2010-11-26,0.24186822362600674
2010-11-29,0.23743987028298347
2010-11-30,0.2284920217425545
2010-12-01,0.2364827520137568
2010-12-02,0.2275537474971573
2010-12-03,0.2218354417129959
2010-12-06,0.21882080614054963
2010-12-07,0.2114544631829747
2010-12-08,0.20808173874706065
2010-12-09,0.20059373868593208
2010-12-10,0.19336427798329245
2010-12-13,0.18740500313492167
2010-12-14,0.1808699378006196
2010-12-15,0.2086340374914889
2010-12-16,0.2055929570778143
2010-12-17,0.1980938232252586
2010-12-20,0.191230438999653
2010-12-21,0.19137724943158735
2010-12-22,0.18477006575741647
2010-12-23,0.18366716418565404
2010-12-27,0.17725471502896614
2010-12-28,0.17330891725471026
2010-12-29,0.17142814821376332
2010-12-30,0.16654265399590581
2010-12-31,0.16633060572245867
2011-01-03,0.1761278615097566
2011-01-04,0.18164058357096302
2011-01-05,0.1781392118541002
2011-01-06,0.17348447769180964
2011-01-07,0.16921532909284548
2011-01-10,0.1722739597269419
2011-01-11,0.1722738134482429
2011-01-12,0.16701679795757074
2011-01-13,0.16514509257013965
2011-01-14,0.16034423843718237
2011-01-18,0.15534813188448712
2011-01-19,0.15277221750043427
2011-01-20,0.15139529054762568
2011-01-21,0.15093625329919913
2011-01-24,0.14652952426047114
2011-01-25,0.14373844871849703
2011-01-26,0.13994746814430048
2011-01-27,0.1363830791557369
2011-01-28,0.17802784613649633
2011-01-31,0.17202276244729942
2011-02-01,0.1714771658268237
2011-02-02,0.1659812459285687
2011-02-03,0.16065190194952564
2011-02-04,0.1565907594974876
2011-02-07,0.15624376608364252
2011-02-08,0.1761822942295848
2011-02-09,0.2177598888684507
2011-02-10,0.2214355012187522
2011-02-11,0.21602324041639595
2011-02-14,0.20882111100173756
2011-02-15,0.2009743416458927
2011-02-16,0.19475090551779214
2011-02-17,0.1888528760702362
2011-02-18,0.182632125323011
2011-02-22,0.24041799350298224
2011-02-23,0.2308887550315086
2011-02-24,0.22397310463535572
2011-02-25,0.22521842997410313
2011-02-28,0.21755276049731018
2011-03-01,0.2102596394936508
2011-03-02,0.20232401241572887
2011-03-03,0.19604728001173594
2011-03-04,0.18894192441065058
2011-03-07,0.19276843102541452
2011-03-08,0.2021491894616449
2011-03-09,0.19511714020044474
2011-03-10,0.21749049082661065
2011-03-11,0.20935797859169353
2011-03-14,0.20224689960540804
2011-03-15,0.23109178176646614
2011-03-16,0.26398461773368537
2011-03-17,0.2533098458410174
2011-03-18,0.24425529103788107
2011-03-21,0.2420811962957883
2011-03-22,0.23240149397110166
2011-03-23,0.2263203260867216
2011-03-24,0.21784302054461144
2011-03-25,0.20951878865629212
2011-03-28,0.2066351218936413
2011-03-29,0.20069390125262898
2011-03-30,0.20340838920752508
2011-03-31,0.1959185687983658
2011-04-01,0.19040199998949592
2011-04-04,0.19307389362624872
2011-04-05,0.18614205865413652
2011-04-06,0.1805939999003289
2011-04-07,0.17582857446956682
2011-04-08,0.1703484851708403
2011-04-11,0.17971415303197463
2011-04-12,0.18125601783113302
2011-04-13,0.1771555248926773
2011-04-14,0.17279283318471286
2011-04-15,0.16752329867812418
2011-04-18,0.17013732923729585
2011-04-19,0.16475276750331083
2011-04-20,0.15987134827729452
2011-04-21,0.15587029646472095
2011-04-25,0.15964238910765524
2011-04-26,0.15469055084264197
2011-04-27,0.15229318146259865
2011-04-28,0.14801623019115168
2011-04-29,0.14394444928513223
2011-05-02,0.14021975352995028
2011-05-03,0.1588039621671953
2011-05-04,0.16090268363206378
2011-05-05,0.15812159738631532
2011-05-06,0.1552431668061432
2011-05-09,0.15202133587098884
2011-05-10,0.15074393719151694
2011-05-11,0.18018538453492838
2011-05-12,0.1750730087706269
2011-05-13,0.16939096670129725
2011-05-16,0.16511144236545205
2011-05-17,0.1598453377487126
2011-05-18,0.157362107637131
2011-05-19,0.15396684279415487
2011-05-20,0.15923073070233648
2011-05-23,0.18745515303666638
2011-05-24,0.18083001631366405
2011-05-25,0.17507696707448414
2011-05-26,0.1692518856615784
2011-05-27,0.1645159736925263
2011-05-31,0.17724063980927174
2011-06-01,0.1826996551720884
2011-06-02,0.17759658442661558
2011-06-03,0.1930859663465991
2011-06-06,0.1916696126150413
2011-06-07,0.18482079428462592
2011-06-08,0.18385873925380863
2011-06-09,0.17917270885935727
2011-06-10,0.2172918038030887
2011-06-13,0.2089921012861491
2011-06-14,0.20311766245208712
2011-06-15,0.22096379793984355
2011-06-16,0.21606873073168176
2011-06-17,0.20780925292200056
2011-06-20,0.21226431259163656
2011-06-21,0.20738633513324836
2011-06-22,0.20166992537312056
2011-06-23,0.19434255632773795
2011-06-24,0.18751590652528655
2011-06-27,0.18296353407168325
2011-06-28,0.17689067471181175
2011-06-29,0.17157794963222983
2011-06-30,0.1720628966395719
2011-07-01,0.16850907868717344
2011-07-05,0.1630036024141798
2011-07-06,0.1606437449762673
2011-07-07,0.15635487712252535
2011-07-08,0.1530716079486983
2011-07-11,0.18987862438937142
2011-07-12,0.18887122279479213
2011-07-13,0.18295843790325714
2011-07-14,0.17786520064363348
2011-07-15,0.17179584279021423
2011-07-18,0.16843802896020837
2011-07-19,0.16554851373540025
2011-07-20,0.16080218282100525
2011-07-21,0.15892055373676497
2011-07-22,0.1552182558850601
2011-07-25,0.15057231378975353
2011-07-26,0.1466653419182596
2011-07-27,0.14713474110487978
2011-07-28,0.14723440453915654
2011-07-29,0.1438531225938457
2011-08-01,0.14129406229562513
2011-08-02,0.16563297497781052
2011-08-03,0.16131038776222692
2011-08-04,0.26842234407738863
2011-08-05,0.3077963508555617
2011-08-08,0.4096665815025678
2011-08-09,0.4090619503204863
2011-08-10,0.47201409682338935
2011-08-11,0.46283550814517244
2011-08-12,0.4423178594630789
2011-08-15,0.42696338531541556
2011-08-16,0.4103983377159318
2011-08-17,0.3924805055031396
2011-08-18,0.40093001633701614
2011-08-19,0.3944144713369427
2011-08-22,0.37694425900920686
2011-08-23,0.37345824826879914
2011-08-24,0.3571478517365042
2011-08-25,0.34720513705877104
2011-08-26,0.332504138921608
2011-08-29,0.3233964545260198
2011-08-30,0.30960829640046794
2011-08-31,0.300565393217516
2011-09-01,0.29129241802697164
2011-09-02,0.3100812364526432
2011-09-06,0.2970451723223254
2011-09-07,0.2885998191267624
2011-09-08,0.293084646476065
2011-09-09,0.311627951249563
2011-09-12,0.30150789243401244
2011-09-13,0.28901423909558505
2011-09-14,0.2867430068894445
2011-09-15,0.2780959611357202
2011-09-16,0.26684745529983983
2011-09-19,0.30180595819168315
2011-09-20,0.2897764338244227
2011-09-21,0.3327992043259719
2011-09-22,0.39101816326099226
2011-09-23,0.38057946555220235
2011-09-26,0.3649662598104104
2011-09-27,0.35527794077313607
2011-09-28,0.4216404065077255
2011-09-29,0.40438126959591
2011-09-30,0.47156897607879167
2011-10-03,0.47733642098628937
2011-10-04,0.4566802636418613
2011-10-05,0.44553078277488306
2011-10-06,0.4345567880035934
2011-10-07,0.4174578464947089
2011-10-10,0.41734703113835614
2011-10-11,0.39899526312977707
2011-10-12,0.3905969032135304
2011-10-13,0.3752641661549901
2011-10-14,0.36024872407824016
2011-10-17,0.37482116695832424
2011-10-18,0.35834432770730446
2011-10-19,0.351663992470085
2011-10-20,0.34023499819977376
2011-10-21,0.3378504793544032
2011-10-24,0.33207182536312835
2011-10-25,0.33257362974234744
2011-10-26,0.32322540741717687
2011-10-27,0.33356594610361534
2011-10-28,0.3195764359273068
2011-10-31,0.38070641129353205
2011-11-01,0.3651927343198383
2011-11-02,0.3571963577641855
2011-11-03,0.34159783196033316
2011-11-04,0.3382020963861697
2011-11-07,0.3274656647650254
2011-11-08,0.3141274715780204
2011-11-09,0.42669165260173536
2011-11-10,0.4080887065332733
2011-11-11,0.390180516684265
2011-11-14,0.3787501556435324
2011-11-15,0.3632302476391524
2011-11-16,0.3848422731457655
2011-11-17,0.3804970191736067
2011-11-18,0.36427322822299196
2011-11-21,0.37506107502645486
2011-11-22,0.359549648310216
2011-11-23,0.3524833936513889
2011-11-25,0.33710230435284777
2011-11-28,0.3332736011147598
2011-11-29,0.31963710860912253
2011-11-30,0.3305294026255456
2011-12-01,0.31641868528896966
2011-12-02,0.30873301864232144
2011-12-05,0.2979056857463449
2011-12-06,0.2915064541309506
2011-12-07,0.27947290888384874
2011-12-08,0.28835369531185134
2011-12-09,0.2780859025553075
2011-12-12,0.3048262252497314
2011-12-13,0.2922233892076403
2011-12-14,0.28104680820105393
2011-12-15,0.2723695952194371
2011-12-16,0.2631236431793996
2011-12-19,0.2686810518067845
2011-12-20,0.2773794873454056
2011-12-21,0.2679031444384332
2011-12-22,0.2589163378390788
2011-12-23,0.24862459411731574
2011-12-27,0.24029773781706726
2011-12-28,0.23308199930496565
2011-12-29,0.2254415427555445
2011-12-30,0.21681056247332603
2012-01-03,0.21984663199603494
2012-01-04,0.21433360539122184
2012-01-05,0.20619598638188863
2012-01-06,0.2066434755805273
2012-01-09,0.19916200842530185
2012-01-10,0.1963474491812919
2012-01-11,0.19002727488442286
2012-01-12,0.18408851675213203
2012-01-13,0.1826418528158319
2012-01-17,0.18245901347974017
2012-01-18,0.18319223345982769
2012-01-19,0.19085106863730159
2012-01-20,0.1873776368727069
2012-01-23,0.181357342283129
2012-01-24,0.17587837160947334
2012-01-25,0.1705388413236117
2012-01-26,0.1649093969426849
2012-01-27,0.16012870323586587
2012-01-30,0.17537832705325934
2012-01-31,0.16954056151847557
2012-02-01,0.16522594711485242
2012-02-02,0.15992075662652425
2012-02-03,0.1595487549308988
2012-02-06,0.15799122595891205
2012-02-07,0.1534246999671174
2012-02-08,0.15606092156590642
2012-02-09,0.15133886123530862
2012-02-10,0.1558341503008888
2012-02-13,0.15200389626585234
2012-02-14,0.15096741277507542
2012-02-15,0.1536438499908148
2012-02-16,0.15178477749761338
2012-02-17,0.14775716145080753
2012-02-21,0.14355530836580024
2012-02-22,0.13964096361741424
2012-02-23,0.13770176208022902
2012-02-24,0.13549480654253876
2012-02-27,0.13302202028235777
2012-02-28,0.13573863665147076
2012-02-29,0.13266519121457596
2012-03-01,0.1298269914925244
2012-03-02,0.12869584049222416
2012-03-05,0.14590889637030363
2012-03-06,0.21901425159107796
2012-03-07,0.2122703672206745
2012-03-08,0.2088332990688985
2012-03-09,0.20097753904354587
2012-03-12,0.19358635282477948
2012-03-13,0.20071097727827444
2012-03-14,0.20098067369774636
2012-03-15,0.19363164823964085
2012-03-16,0.18683675334366093
2012-03-19,0.18398766915203857
2012-03-20,0.19509027448850444
2012-03-21,0.19122016002503503
2012-03-22,0.18758658160966632
2012-03-23,0.18141347028266672
2012-03-26,0.18347016978244718
2012-03-27,0.17748480723712665
2012-03-28,0.17950987270899613
2012-03-29,0.2095468109993564
2012-03-30,0.2019876273438549
2012-04-02,0.19696579906166448
2012-04-03,0.1897824470281696
2012-04-04,0.19600993546246578
2012-04-05,0.19103702258986346
2012-04-09,0.19303009920735162
2012-04-10,0.21002273876892474
2012-04-11,0.20249799999012336
2012-04-12,0.20715971229947197
2012-04-13,0.205809428355457
2012-04-16,0.1985299997481489
2012-04-17,0.1933610198566402
2012-04-18,0.18669548360900431
2012-04-19,0.18010739796021707
2012-04-20,0.17428684287690796
2012-04-23,0.19219912486793483
2012-04-24,0.18559248260638148
2012-04-25,0.18015153621326685
2012-04-26,0.17438585837160075
2012-04-27,0.16998307092178327
2012-04-30,0.16453626834227159
2012-05-01,0.16146450383907912
2012-05-02,0.15755847714420193
2012-05-03,0.15385735666519168
2012-05-04,0.16216429446706201
2012-05-07,0.16422437334330128
2012-05-08,0.16619442228907683
2012-05-09,0.17469995077274636
2012-05-10,0.17509279939506364
2012-05-11,0.17241535314466636
2012-05-14,0.19832121217862703
2012-05-15,0.1913105433581746
2012-05-16,0.2033733876395828
2012-05-17,0.21881447209908214
2012-05-18,0.2106726626783836
2012-05-21,0.21442611594672883
2012-05-22,0.21268096670835404
2012-05-23,0.21302205519616976
2012-05-24,0.20922968718611612
2012-05-25,0.20187262815944118
2012-05-29,0.21092245399672366
2012-05-30,0.2208320927763897
2012-05-31,0.21242167685996646
2012-06-01,0.23193487189295192
2012-06-04,0.22306880821845085
2012-06-05,0.21620998126821064
2012-06-06,0.21896252556088222
2012-06-07,0.21280901296702637
2012-06-08,0.22836394111155117
2012-06-11,0.21943732499280974
2012-06-12,0.22094845824309342
2012-06-13,0.21638805974452474
2012-06-14,0.20811086276309557
2012-06-15,0.2039224970423813
2012-06-18,0.19657301238979885
2012-06-19,0.19210030504921122
2012-06-20,0.18523353692028885
2012-06-21,0.2309739258011605
2012-06-22,0.22313985479963008
2012-06-25,0.22877743507610185
2012-06-26,0.22079825542789056
2012-06-27,0.21622746356557024
2012-06-28,0.20904044776071448
2012-06-29,0.21825745348097506
2012-07-02,0.2100935791498636
2012-07-03,0.20632518702281602
2012-07-05,0.1988323776450908
2012-07-06,0.19228341270114802
2012-07-09,0.1873096409691717
2012-07-10,0.18863077267508607
2012-07-11,0.18474026307223881
2012-07-12,0.19747243351921304
2012-07-13,0.19283861853892234
2012-07-16,0.18720224998647855
2012-07-17,0.1891005732408022
2012-07-18,0.18285979219062895
2012-07-19,0.17748360036916086
2012-07-20,0.18177476062424067
2012-07-23,0.2009664419747735
2012-07-24,0.19358745930457377
2012-07-25,0.1877571804219482
2012-07-26,0.18337736501542384
2012-07-27,0.18569524064983464
2012-07-30,0.17940834763187583
2012-07-31,0.17338531079650316
2012-08-01,0.16761029801298008
2012-08-02,0.16342703693085794
2012-08-03,0.1677237729124885
2012-08-06,0.1627647283658226
2012-08-07,0.15934495410900215
2012-08-08,0.1544159002175618
2012-08-09,0.15067266374495408
2012-08-10,0.15524962724592933
2012-08-13,0.15113365210964763
2012-08-14,0.14725905744639275
2012-08-15,0.1434157372117858
2012-08-16,0.13953962404994505
2012-08-17,0.1366541959838775
2012-08-20,0.1335011851632786
2012-08-21,0.13089866416430687
2012-08-22,0.13368779734889794
2012-08-23,0.13057918011689304
2012-08-24,0.1276482592125721
2012-08-27,0.1263863576498666
2012-08-28,0.12413305877162618
2012-08-29,0.12154597648626629
2012-08-30,0.1528787472476145
2012-08-31,0.15240527943611404
2012-09-04,0.1593461402105492
2012-09-05,0.15731818305586928
2012-09-06,0.15936764665389272
2012-09-07,0.17209811620119495
2012-09-10,0.1666472538027555
2012-09-11,0.1640949651878448
2012-09-12,0.16135701286278198
2012-09-13,0.16271943583972998
2012-09-14,0.16426096675716967
2012-09-17,0.16192083621325576
2012-09-18,0.15727353318343174
2012-09-19,0.15324139427713387
2012-09-20,0.15763036204995534
2012-09-21,0.15389191206817857
2012-09-24,0.1497756325975624
2012-09-25,0.1607730313205545
2012-09-26,0.1561071935562228
2012-09-27,0.1623005212560946
2012-09-28,0.15718191079128666
2012-10-01,0.15421315974974378
2012-10-02,0.14971151498799282
2012-10-03,0.14586173014193957
2012-10-04,0.14179442414989385
2012-10-05,0.13824683186243367
2012-10-08,0.1395268374184694
2012-10-09,0.1375950292706826
2012-10-10,0.13490222726107973
2012-10-11,0.13287681874578425
2012-10-12,0.13143986107722422
2012-10-15,0.13053784554679917
2012-10-16,0.13384447063663107
2012-10-17,0.13111996598535253
2012-10-18,0.12873866691868455
2012-10-19,0.14806064217069978
2012-10-22,0.14997449183111106
2012-10-23,0.15176969341736182
2012-10-24,0.16059432368549023
2012-10-25,0.15837849399460774
2012-10-26,0.17324419990291162
2012-10-31,0.1719911172124886
2012-11-01,0.17911003991959804
2012-11-02,0.1733716482011981
2012-11-05,0.16916155946313569
2012-11-06,0.16716685915575494
2012-11-07,0.19998830765822287
2012-11-08,0.2113518289487933
2012-11-09,0.20336254522404068
2012-11-12,0.1969202468005766
2012-11-13,0.1954276357120456
2012-11-14,0.19234480289313774
2012-11-15,0.1856978190501978
2012-11-16,0.17920048437434538
2012-11-19,0.18015237550473767
2012-11-20,0.17676690414214988
2012-11-21,0.17222919264747194
2012-11-23,0.17783268203567082
2012-11-26,0.17187188251718197
2012-11-27,0.17040062323829688
2012-11-28,0.16574871583212947
2012-11-29,0.1605433175189799
2012-11-30,0.1562225151506658
2012-12-03,0.15623679835429297
2012-12-04,0.15374762046939133
2012-12-05,0.1564621082562804
2012-12-06,0.1521394481388703
2012-12-07,0.14770452884052
2012-12-10,0.143570448073411
2012-12-11,0.14023777807709306
2012-12-12,0.1365727283171864
2012-12-13,0.1383687434357919
2012-12-14,0.13784796886425277
2012-12-17,0.13599321306594678
2012-12-18,0.13263025446707097
2012-12-19,0.1302621238887191
2012-12-20,0.12895804759688323
2012-12-21,0.1324347123680193
2012-12-24,0.12926029924149177
2012-12-26,0.126989197020849
2012-12-27,0.12423586004048912
2012-12-28,0.1221894394782135
2012-12-31,0.12533241145051027
2013-01-02,0.14189704817225762
2013-01-03,0.1591849867292767
2013-01-04,0.15561140485195807
2013-01-07,0.15103576914095548
2013-01-08,0.14984005072076023
2013-01-09,0.15110203493004323
2013-01-10,0.1480965075888017
2013-01-11,0.1471462672309427
2013-01-14,0.14324697986345122
2013-01-15,0.13935021506980175
2013-01-16,0.13615081490758693
2013-01-17,0.13362862387976612
2013-01-18,0.13051677271523382
2013-01-22,0.12771002607469784
2013-01-23,0.12513327902680405
2013-01-24,0.12459330768544513
2013-01-25,0.12201388806197433
2013-01-28,0.12402391430687874
2013-01-29,0.12387189850809587
2013-01-30,0.12133671546568252
2013-01-31,0.11974720121990325
2013-02-01,0.11765058197901106
2013-02-04,0.14910185914333865
2013-02-05,0.1457949320106841
2013-02-06,0.14257568853068886
2013-02-07,0.14347799636181152
2013-02-08,0.1437176193791144
2013-02-11,0.1399939988713802
2013-02-12,0.1364420461587996
2013-02-13,0.13306954287138736
2013-02-14,0.1303148590146189
2013-02-15,0.12732764538779473
2013-02-19,0.12603846412901104
2013-02-20,0.12847208910887997
2013-02-21,0.14115299614248364
2013-02-22,0.14566832819799916
2013-02-25,0.14185120387222663
2013-02-26,0.1381816686829335
2013-02-27,0.1472252902187664
2013-02-28,0.14407865476884493
2013-03-01,0.1401176635545997
2013-03-04,0.1474186068310239
2013-03-05,0.14337296230461308
2013-03-06,0.13954164668657168
2013-03-07,0.13760251974437096
2013-03-08,0.1362896348223151
2013-03-11,0.13340709171554563
2013-03-12,0.1399555979587812
2013-03-13,0.14947468976385267
2013-03-14,0.14519051745895806
2013-03-15,0.1579880837278559
2013-03-18,0.167916354176715
2013-03-19,0.16255558064858924
2013-03-20,0.1601974606540316
2013-03-21,0.1563124590043929
2013-03-22,0.15240249328669134
2013-03-25,0.1540528691066804
2013-03-26,0.15785585399344557
2013-03-27,0.15330411775291622
2013-03-28,0.14915867014692777
2013-04-01,0.15365542086109427
2013-04-02,0.15735520544297224
2013-04-03,0.1607961492076225
2013-04-04,0.15584072368928475
2013-04-05,0.18430918913608188
2013-04-08,0.17806011681451858
2013-04-09,0.17204363632520675
2013-04-10,0.17179327577061915
2013-04-11,0.16608794417416334
2013-04-12,0.16083587286423387
2013-04-15,0.1949810298464956
2013-04-16,0.19036434224927734
2013-04-17,0.18764997841726494
2013-04-18,0.1810199303944182
2013-04-19,0.18446048357304065
2013-04-22,0.17974233558068617
2013-04-23,0.17392057497605048
2013-04-24,0.17018442349404367
2013-04-25,0.17013710706368557
2013-04-26,0.1648956433627038
2013-04-29,0.16065049019533054
2013-04-30,0.1560002353844378
2013-05-01,0.16296711324681432
2013-05-02,0.15817332075922286
2013-05-03,0.15573372813876896
2013-05-06,0.15177962234766562
2013-05-07,0.14981529267734986
2013-05-08,0.14550831440161763
2013-05-09,0.1445480595511403
2013-05-10,0.1413567567539663
2013-05-13,0.1434192514274147
2013-05-14,0.13959812419943185
2013-05-15,0.1369476229804665
2013-05-16,0.13482142055326374
2013-05-17,0.13340054632571788
2013-05-20,0.13319503909680722
2013-05-21,0.129976996118544
2013-05-22,0.1400371850616828
2013-05-23,0.17091641114884198
2013-05-24,0.16967450486151417
2013-05-28,0.1678023337144034
2013-05-29,0.1960169421249092
2013-05-30,0.19481572215814616
2013-05-31,0.19768447587000856
2013-06-03,0.1930028124147418
2013-06-04,0.18855815018184707
2013-06-05,0.2504437948921873
2013-06-06,0.24058810444408926
2013-06-07,0.23165345756107336
2013-06-10,0.22681983246621096
2013-06-11,0.23421317981702053
2013-06-12,0.22501133571444798
2013-06-13,0.22334146323511003
2013-06-14,0.22258233892202678
2013-06-17,0.22231906800812204
2013-06-18,0.2158739882431415
2013-06-19,0.23782211587655178
2013-06-20,0.3328420219864072
2013-06-21,0.3184893932299787
2013-06-24,0.316726508521153
2013-06-25,0.3083511089650887
2013-06-26,0.29920377537725024
2013-06-27,0.28689070113895293
2013-06-28,0.2748619580807792
2013-07-01,0.2637974018067653
2013-07-02,0.25298517426916545
2013-07-03,0.24709960339911516
2013-07-05,0.23790491041590545
2013-07-08,0.22919952879532715
2013-07-09,0.22337023346900992
2013-07-10,0.21481499947629357
2013-07-11,0.23140235867423653
2013-07-12,0.2360194475038021
2013-07-15,0.22666684980384758
2013-07-16,0.21782960129422266
2013-07-17,0.21119969318159532
2013-07-18,0.20425544888692687
2013-07-19,0.19683589611653662
2013-07-22,0.191491708436684
2013-07-23,0.19023913792908126
2013-07-24,0.18378423109722988
2013-07-25,0.1774321233598922
2013-07-26,0.17139617265271706
2013-07-29,0.16994125926331133
2013-07-30,0.16453971435492407
2013-07-31,0.15991374424982988
2013-08-01,0.16655831411250535
2013-08-02,0.1621053102153042
2013-08-05,0.16065103921232507
2013-08-06,0.17032969676483312
2013-08-07,0.18140402421115137
2013-08-08,0.18137297373092828
2013-08-09,0.1754842659613676
2013-08-12,0.17542279327385024
2013-08-13,0.17243318358135132
2013-08-14,0.16669677021466253
2013-08-15,0.17409037997545987
2013-08-16,0.16825435744728873
2013-08-19,0.1726208759101865
2013-08-20,0.18206226627173464
2013-08-21,0.2025675531767119
2013-08-22,0.1987279165089797
2013-08-23,0.19152315786870266
2013-08-26,0.18618050273860579
2013-08-27,0.19226277018705415
2013-08-28,0.18574334227637876
2013-08-29,0.17999465992078764
2013-08-30,0.1747423543391813
2013-09-03,0.18355578879457873
2013-09-04,0.1787796632729797
2013-09-05,0.1748059404024932
2013-09-06,0.16898739834674065
2013-09-09,0.1651550871151113
2013-09-10,0.1600222834482748
2013-09-11,0.15514299558794137
2013-09-12,0.1677270783147432
2013-09-13,0.163376221035988
2013-09-16,0.16229322351842052
2013-09-17,0.15719472815587676
2013-09-18,0.17385369366222855
2013-09-19,0.1687027053724984
2013-09-20,0.1720207847906758
2013-09-23,0.16632636351462746
2013-09-24,0.16487569863384963
2013-09-25,0.1604698401569591
2013-09-26,0.1558397453796688
2013-09-27,0.15131841196629048
2013-09-30,0.15702075888238473
2013-10-01,0.15533104956833327
2013-10-02,0.15175150252962902
2013-10-03,0.1485620718756978
2013-10-04,0.1459084559578368
2013-10-07,0.16019848313888616
2013-10-08,0.1554308482895207
2013-10-09,0.15076881016974303
2013-10-10,0.15300634339791278
2013-10-11,0.14939186363386728
