,"iShares Russell 2000 ETF - GJR-GARCH Volatility"
2013-04-22,0.24198967746579605
2013-04-23,0.23364611702315963
2013-04-24,0.2242846628728768
2013-04-25,0.21563869782578451
2013-04-26,0.20971823096717176
2013-04-29,0.20209258571258867
2013-04-30,0.1948127470162053
2013-05-01,0.23865251727145054
2013-05-02,0.2305492875720938
2013-05-03,0.22300344571328937
2013-05-06,0.21442535204588098
2013-05-07,0.20660426520282685
2013-05-08,0.19883206079503374
2013-05-09,0.1926039065024383
2013-05-10,0.18618740558909994
2013-05-13,0.17975453262713573
2013-05-14,0.17522185137704713
2013-05-15,0.16953253493061443
2013-05-16,0.16491344638931055
2013-05-17,0.1611830177158872
2013-05-20,0.1564857019666653
2013-05-21,0.15210919972177883
2013-05-22,0.17245904905223153
2013-05-23,0.16693884868418135
2013-05-24,0.16180165635740568
2013-05-28,0.15874587238728446
2013-05-29,0.16405234408566066
2013-05-30,0.15957734049670083
2013-05-31,0.16865826039657825
2013-06-03,0.16428213658216162
2013-06-04,0.17178594121755134
2013-06-05,0.18341302243842994
2013-06-06,0.1781303702348367
2013-06-07,0.17275352500021526
2013-06-10,0.167559171637962
2013-06-11,0.17504616191165118
2013-06-12,0.17962284487224892
2013-06-13,0.17645777625256417
2013-06-14,0.1769436622204932
2013-06-17,0.1714995020400934
2013-06-18,0.16737506265868882
2013-06-19,0.17834428502197652
2013-06-20,0.23588509151703502
2013-06-21,0.22625300705184007
2013-06-24,0.23132557057100284
2013-06-25,0.22258398055565454
2013-06-26,0.21388718334673537
2013-06-27,0.20744355955295407
2013-06-28,0.20251585715691497
2013-07-01,0.19710993582262668
2013-07-02,0.18993966410415702
2013-07-03,0.18323707266816944
2013-07-05,0.17875894159453956
2013-07-08,0.1729340938045474
2013-07-09,0.16819586082897522
2013-07-10,0.1630409335105758
2013-07-11,0.15957899861823924
2013-07-12,0.1550166460738975
2013-07-15,0.15157136061934656
2013-07-16,0.15063971189563527
2013-07-17,0.1468708747165346
2013-07-18,0.14372600933721077
2013-07-19,0.14035271767942367
2013-07-22,0.13727238702667044
2013-07-23,0.1344473822727687
2013-07-24,0.14105316274369745
2013-07-25,0.1388468075254163
2013-07-26,0.13797688110694487
2013-07-29,0.1414847874508069
2013-07-30,0.13827032610072199
2013-07-31,0.13533874966172843
2013-08-01,0.13485236060225272
2013-08-02,0.13217382554802595
2013-08-05,0.12985454169954935
2013-08-06,0.14127396957684737
2013-08-07,0.14452002352615365
2013-08-08,0.14125462328716892
2013-08-09,0.13819423330949812
2013-08-12,0.1355688455361334
2013-08-13,0.13306953340265382
2013-08-14,0.13263987771405703
2013-08-15,0.17203960823019798
2013-08-16,0.16845239090021846
2013-08-19,0.1743362853797224
2013-08-20,0.17064121307585692
2013-08-21,0.1692512156529459
2013-08-22,0.1658798721967195
2013-08-23,0.1608787195374205
2013-08-26,0.1561769953610326
2013-08-27,0.20827838293975684
2013-08-28,0.20036062786885056
2013-08-29,0.19376246385716717
2013-08-30,0.2092852034903567
2013-09-03,0.20163918369205922
2013-09-04,0.1947662383474097
2013-09-05,0.1877246302433434
2013-09-06,0.18120185760637225
2013-09-09,0.17714727432280747
2013-09-10,0.17218704829341838
2013-09-11,0.16667348799374182
2013-09-12,0.16749426378237556
2013-09-13,0.16261044984871054
2013-09-16,0.15783186636417884
2013-09-17,0.15438093975617587
2013-09-18,0.151132768385946
2013-09-19,0.14728750456165657
2013-09-20,0.14527828013849833
2013-09-23,0.14175622652991296
2013-09-24,0.13863983064040436
2013-09-25,0.13611132046968025
2013-09-26,0.13369367838458182
2013-09-27,0.13385128613502376
2013-09-30,0.1312471535691346
2013-10-01,0.13053781658967642
2013-10-02,0.13053220843914348
2013-10-03,0.14235105900554446
2013-10-04,0.13957703808291677
2013-10-07,0.15368371702948885
2013-10-08,0.1788551290849664
2013-10-09,0.17453059445266322
2013-10-10,0.1742420867643636
2013-10-11,0.17057378462120137
2013-10-14,0.16541915124918277
2013-10-15,0.17093660930298107
2013-10-16,0.16699861556312376
2013-10-17,0.16261649362841396
2013-10-18,0.1591117531799584
2013-10-21,0.15499991741933283
2013-10-22,0.150808601744065
2013-10-23,0.14823424705512556
2013-10-24,0.14480429012981624
2013-10-25,0.14132830162426774
2013-10-28,0.13814386761633685
2013-10-29,0.13528770276710297
2013-10-30,0.15617697115772222
2013-10-31,0.15581906199178586
2013-11-01,0.15374193286153262
2013-11-04,0.15099847403202457
2013-11-05,0.14849826180800904
2013-11-06,0.14701770750491247
2013-11-07,0.17602402790528346
2013-11-08,0.1733150968611794
2013-11-11,0.1677379706566167
2013-11-12,0.16254550378278695
2013-11-13,0.15866089764021885
2013-11-14,0.1542493835319934
2013-11-15,0.15020030346174404
2013-11-18,0.1523224089883035
2013-11-19,0.15287582137146477
2013-11-20,0.1487857759330508
2013-11-21,0.14853003453847305
2013-11-22,0.14502968978798791
2013-11-25,0.14154481594180693
2013-11-26,0.1389568315700959
2013-11-27,0.1363064874464895
2013-11-29,0.13350342197861448
2013-12-02,0.14428782859271258
2013-12-03,0.14378939599288953
2013-12-04,0.14130725968611804
2013-12-05,0.13810414027102882
2013-12-06,0.1358769781824721
2013-12-09,0.13311529739289923
2013-12-10,0.14158788507495973
2013-12-11,0.1704156330857002
2013-12-12,0.16507282392931913
2013-12-13,0.1601746496796544
2013-12-16,0.15697938756410026
2013-12-17,0.15281045671026575
2013-12-18,0.1507366149281587
2013-12-19,0.15350113107075142
2013-12-20,0.15236768279395732
2013-12-23,0.1496808685169885
2013-12-24,0.14598152896856506
2013-12-26,0.14240459964481486
2013-12-27,0.13915548684834528
2013-12-30,0.1361682028962709
2013-12-31,0.13344042760722855
2014-01-02,0.14632984958647366
2014-01-03,0.14301876184612983
2014-01-06,0.14798372559170148
2014-01-07,0.14502911638702073
2014-01-08,0.14154620461178039
2014-01-09,0.1383188056628599
2014-01-10,0.13570814934999298
2014-01-13,0.15659654478946847
2014-01-14,0.1537980457613165
2014-01-15,0.1502222553418767
2014-01-16,0.14633428402120946
2014-01-17,0.1442955654204245
2014-01-21,0.1412568978846697
2014-01-22,0.13835222397923352
2014-01-23,0.14135475117589788
2014-01-24,0.20778621128457972
2014-01-27,0.21860799710898043
2014-01-28,0.21084848588500701
2014-01-29,0.22073450387286536
2014-01-30,0.2136658044704393
2014-01-31,0.2102089360612436
2014-02-03,0.27810484138180697
2014-02-04,0.2662075453476103
2014-02-05,0.2586417251720998
2014-02-06,0.24796585974686114
2014-02-07,0.23839779696968677
2014-02-10,0.22859561413115523
2014-02-11,0.2199375684143116
2014-02-12,0.2113591616183221
2014-02-13,0.20448732381250434
2014-02-14,0.19680010975606696
2014-02-18,0.1905253778371795
2014-02-19,0.19388246852152466
2014-02-20,0.18787934426115077
2014-02-21,0.18136616553260423
2014-02-24,0.17570756955805858
2014-02-25,0.16995453038974867
2014-02-26,0.1649715029936989
2014-02-27,0.160272635218867
2014-02-28,0.15745188064929552
2014-03-03,0.15638332941845176
2014-03-04,0.158489515615387
2014-03-05,0.1540044581172896
2014-03-06,0.14981667196944404
2014-03-07,0.14595694515849528
2014-03-10,0.14379871932670332
2014-03-11,0.15378245452586586
2014-03-12,0.14970904060877552
2014-03-13,0.16172166088684595
2014-03-14,0.15713881786496933
2014-03-17,0.15292075830311594
2014-03-18,0.15108451422961916
2014-03-19,0.15226353457082228
2014-03-20,0.1482237916125478
2014-03-21,0.14712103017583858
2014-03-24,0.15908316315688473
2014-03-25,0.1545200654931262
2014-03-26,0.18997561527732973
2014-03-27,0.18386298811887072
2014-03-28,0.1776312742734229
2014-03-31,0.17470752359300387
2014-04-01,0.17065125490309174
2014-04-02,0.16544253382972587
2014-04-03,0.17168058247804266
2014-04-04,0.21765814388623278
2014-04-07,0.2269917522730727
2014-04-08,0.21821478685002077
2014-04-09,0.21121663570845928
2014-04-10,0.2674475821539615
2014-04-11,0.26918915579941183
2014-04-14,0.257524445441593
2014-04-15,0.24660724806866482
2014-04-16,0.23705987851173807
2014-04-17,0.2274687363133668
2014-04-21,0.21846085690576242
2014-04-22,0.21067278229519826
2014-04-23,0.20606902824053885
2014-04-24,0.19885246490803177
2014-04-25,0.2192323561885882
2014-04-28,0.21348445189287205
2014-04-29,0.20524934494414349
2014-04-30,0.1978585312792956
2014-05-01,0.19060280375692273
2014-05-02,0.18382426499241064
