,"iShares MSCI Hong Kong ETF - GARCH Volatility"
2011-11-04,0.3486824721720322
2011-11-07,0.34140641645991365
2011-11-08,0.32780016961557545
2011-11-09,0.4009346046427023
2011-11-10,0.38375272507175767
2011-11-11,0.3669125247248995
2011-11-14,0.3546098577309999
2011-11-15,0.34143796976903434
2011-11-16,0.35379285295211943
2011-11-17,0.34734594916307865
2011-11-18,0.33312676506099
2011-11-21,0.3384310677228082
2011-11-22,0.3257566214215761
2011-11-23,0.3178517711135176
2011-11-25,0.30379557139629276
2011-11-28,0.3161442019079268
2011-11-29,0.3027363546057857
2011-11-30,0.343967948506834
2011-12-01,0.3286866209628862
2011-12-02,0.31795914077126325
2011-12-05,0.3088898191912449
2011-12-06,0.299411314415471
2011-12-07,0.28683641191452663
2011-12-08,0.2882566294120571
2011-12-09,0.27979809720582444
2011-12-12,0.2943348236277862
2011-12-13,0.28174948447157805
2011-12-14,0.27037236989012026
2011-12-15,0.260962135184398
2011-12-16,0.2545409397326882
2011-12-19,0.25545412738885237
2011-12-20,0.2884270958145229
2011-12-21,0.27725703958601305
2011-12-22,0.26969186417094604
2011-12-23,0.2587432294766377
2011-12-27,0.2488902119409279
2011-12-28,0.2400085423479756
2011-12-29,0.2333543477203714
2011-12-30,0.22405201895988353
2012-01-03,0.23854822154021604
2012-01-04,0.23052666049721882
2012-01-05,0.2210839125761981
2012-01-06,0.21739806714872145
2012-01-09,0.2091869259777006
2012-01-10,0.2102570626637783
2012-01-11,0.2024456638211844
2012-01-12,0.1962922535404798
2012-01-13,0.1919651405854719
2012-01-17,0.19742482822583385
2012-01-18,0.20403115350357653
2012-01-19,0.2231832735668155
2012-01-20,0.2204510231321234
2012-01-23,0.21269014927823995
2012-01-24,0.20571757533084042
2012-01-25,0.1987869995749219
2012-01-26,0.1910905052586339
2012-01-27,0.1847988409054559
2012-01-30,0.19031979192926837
2012-01-31,0.18327674484232856
2012-02-01,0.17903172568011516
2012-02-02,0.17247548695394369
2012-02-03,0.17564093828034513
2012-02-06,0.17141388858549356
2012-02-07,0.16549233456568313
2012-02-08,0.17423810949387622
2012-02-09,0.16798897463821846
2012-02-10,0.16769109099770327
2012-02-13,0.1636359178175745
2012-02-14,0.16500594534743285
2012-02-15,0.1733805144761083
2012-02-16,0.17247212644366627
2012-02-17,0.16715125605271414
2012-02-21,0.16130281088685344
2012-02-22,0.15583407753119985
2012-02-23,0.15174694408784647
2012-02-24,0.14951158965110364
2012-02-27,0.14532384098970133
2012-02-28,0.15266241934412017
2012-02-29,0.14835342099190027
2012-03-01,0.14436832020910959
2012-03-02,0.14109659627361676
2012-03-05,0.14991007264356856
2012-03-06,0.20023739510890567
2012-03-07,0.19648145866722388
2012-03-08,0.1997172080718134
2012-03-09,0.19196796295215512
2012-03-12,0.18467552626160294
2012-03-13,0.20894301998391812
2012-03-14,0.20575719963102143
2012-03-15,0.1978037572949513
2012-03-16,0.1905890532008594
2012-03-19,0.1858879791702519
2012-03-20,0.19100127119995824
2012-03-21,0.18599626447861795
2012-03-22,0.1813041852798771
2012-03-23,0.17494665586972502
2012-03-26,0.1871510897643933
2012-03-27,0.18102041763292892
2012-03-28,0.17981347335502978
2012-03-29,0.19868321217455692
2012-03-30,0.1917746333590551
2012-04-02,0.19011630335139593
2012-04-03,0.1829153213921677
2012-04-04,0.18544190788492226
2012-04-05,0.1834975008004196
2012-04-09,0.1830118717460701
2012-04-10,0.1937448404474297
2012-04-11,0.18728475004655346
2012-04-12,0.2080081536863399
2012-04-13,0.20418659407512532
2012-04-16,0.1964652976991102
2012-04-17,0.19356370114254376
2012-04-18,0.18684997083221608
2012-04-19,0.17984157027784206
2012-04-20,0.17408162223508833
2012-04-23,0.18444579691605878
2012-04-24,0.17826839091661764
2012-04-25,0.1742384710676721
2012-04-26,0.16896704175666924
2012-04-27,0.16404082296794298
2012-04-30,0.15872142388474217
2012-05-01,0.15835569153017517
2012-05-02,0.15565943749095332
2012-05-03,0.1512980099009898
2012-05-04,0.15552039930504294
2012-05-07,0.1555351196354058
2012-05-08,0.15563659286941486
2012-05-09,0.1607131444530907
2012-05-10,0.15993415019938675
2012-05-11,0.1569436734628064
2012-05-14,0.17582040495915144
2012-05-15,0.16964643232322923
2012-05-16,0.17831178312158735
2012-05-17,0.18981165717626514
2012-05-18,0.1828406355272263
2012-05-21,0.20436639449772556
2012-05-22,0.2009824917747812
2012-05-23,0.19927907767751238
2012-05-24,0.1947036055136114
2012-05-25,0.18762244641833234
2012-05-29,0.21761362273534257
2012-05-30,0.2209128135713273
2012-05-31,0.21205740166285167
2012-06-01,0.22288798352535744
2012-06-04,0.21403552508871046
2012-06-05,0.20957056090968504
2012-06-06,0.22555949636404138
2012-06-07,0.22120441767740534
2012-06-08,0.22813805294163444
2012-06-11,0.21883105538291406
2012-06-12,0.23148396575141006
2012-06-13,0.22457738710742894
2012-06-14,0.21544356662476602
2012-06-15,0.2144826958055125
2012-06-18,0.20638795604395138
2012-06-19,0.20388331957273995
2012-06-20,0.1959755413310549
2012-06-21,0.22391172010415175
2012-06-22,0.2176375344466115
2012-06-25,0.2190003287668765
2012-06-26,0.21242476126854892
2012-06-27,0.21291171409765128
2012-06-28,0.20517419135943976
2012-06-29,0.2337699561534801
2012-07-02,0.22458215601423015
2012-07-03,0.22396725385645108
2012-07-05,0.21531878413180772
2012-07-06,0.20716500380131778
2012-07-09,0.20023387126058367
2012-07-10,0.19759713560676936
2012-07-11,0.19585829877745797
2012-07-12,0.2009960954844646
2012-07-13,0.19872975519534058
2012-07-16,0.19190855322262215
2012-07-17,0.2025314731097367
2012-07-18,0.19493643579382486
2012-07-19,0.18950565690765012
2012-07-20,0.18905839098014138
2012-07-23,0.1991285383866411
2012-07-24,0.19143511276670222
2012-07-25,0.18496158844473626
2012-07-26,0.18311208698499395
2012-07-27,0.1950708978807449
2012-07-30,0.18810019138746245
2012-07-31,0.18110580333053936
2012-08-01,0.17444516846275795
2012-08-02,0.1689967183113329
2012-08-03,0.18275537091970787
2012-08-06,0.17699407108714124
2012-08-07,0.1740719230663004
2012-08-08,0.16783206606605305
2012-08-09,0.16374506771197722
2012-08-10,0.16384260984249488
2012-08-13,0.15856364841917583
2012-08-14,0.15438844011129849
2012-08-15,0.14953740909886062
2012-08-16,0.14480533429401005
2012-08-17,0.14199457567104457
2012-08-20,0.13838235638982305
2012-08-21,0.1347729824556836
2012-08-22,0.13491196863140054
2012-08-23,0.13120877592600275
2012-08-24,0.1279033933873531
2012-08-27,0.12565462665576624
2012-08-28,0.12358022463161328
2012-08-29,0.12055122595809635
2012-08-30,0.14188908287814112
2012-08-31,0.14707097143896208
2012-09-04,0.15066486133136686
2012-09-05,0.14794622320289222
2012-09-06,0.158898907485231
2012-09-07,0.19051770626374862
2012-09-10,0.1834629586592345
2012-09-11,0.1823207788487094
2012-09-12,0.18052177375596554
2012-09-13,0.18642276148582287
2012-09-14,0.19220745042791657
2012-09-17,0.1866016495103942
2012-09-18,0.18047598067332948
2012-09-19,0.17533693963338132
2012-09-20,0.1744500077386069
2012-09-21,0.16884522379978653
2012-09-24,0.163863295463017
2012-09-25,0.16804649356651272
2012-09-26,0.16238294738056702
2012-09-27,0.17930507856722855
2012-09-28,0.1727364570668277
2012-10-01,0.17023661180838862
2012-10-02,0.1642743132689953
2012-10-03,0.15956597005627485
2012-10-04,0.15420206379941873
2012-10-05,0.1496830571574485
2012-10-08,0.14801828170871326
2012-10-09,0.14447659007603966
2012-10-10,0.1405882660822019
2012-10-11,0.13727667347368233
2012-10-12,0.1344903633722506
2012-10-15,0.13543513871961
2012-10-16,0.14482332754083507
2012-10-17,0.14148566019211983
2012-10-18,0.13769233704168143
2012-10-19,0.14845164667325184
2012-10-22,0.15697289396580547
2012-10-23,0.1558050235390374
2012-10-24,0.1780782311232903
2012-10-25,0.17713952128195445
2012-10-26,0.18315460682166854
2012-10-31,0.17931765668778965
2012-11-01,0.19902771465301008
2012-11-02,0.1915678887496545
2012-11-05,0.18745858102524943
2012-11-06,0.18744883461894343
2012-11-07,0.2049362076354493
2012-11-08,0.20960536920603917
2012-11-09,0.20131648814739442
2012-11-12,0.19593323148460548
2012-11-13,0.19233137341577947
2012-11-14,0.1878028753773488
2012-11-15,0.181347059529511
2012-11-16,0.1747323312956134
2012-11-19,0.18410952827053792
2012-11-20,0.17915238429895372
2012-11-21,0.1757708064497629
2012-11-23,0.19313490207624306
2012-11-26,0.18582804955119125
2012-11-27,0.1815795296832768
2012-11-28,0.1768810583414742
2012-11-29,0.17072492612386747
2012-11-30,0.16511022136742476
2012-12-03,0.16249402450551834
2012-12-04,0.15842068501303735
2012-12-05,0.16840339070220647
2012-12-06,0.16337691513797167
2012-12-07,0.15785990877990524
2012-12-10,0.15262068391931677
2012-12-11,0.14890394998118756
2012-12-12,0.14427009170302763
2012-12-13,0.1432910586184637
2012-12-14,0.14539810040024595
2012-12-17,0.1420069803918103
2012-12-18,0.13776870704191138
2012-12-19,0.13431449154875286
2012-12-20,0.13421382417620029
2012-12-21,0.1347219830614143
2012-12-24,0.13092789435410623
2012-12-26,0.12887492168765807
2012-12-27,0.1255617378025647
2012-12-28,0.12276625350640949
2012-12-31,0.1317937361182238
2013-01-02,0.16628878494955696
2013-01-03,0.17333487012139248
2013-01-04,0.16986561629711883
2013-01-07,0.16411746159382312
2013-01-08,0.16049692707338667
2013-01-09,0.1664382912673643
2013-01-10,0.16346457964953753
2013-01-11,0.1598887650837294
2013-01-14,0.15464927313117252
2013-01-15,0.1495874089621182
2013-01-16,0.14574653587650035
2013-01-17,0.14310327794987787
2013-01-18,0.13905711891161848
2013-01-22,0.13546205992823232
2013-01-23,0.1317912695135759
2013-01-24,0.13261934790972243
2013-01-25,0.12905196767194213
2013-01-28,0.12855208423047834
2013-01-29,0.13031336999709583
2013-01-30,0.12683898675091979
2013-01-31,0.12410493898310414
2013-02-01,0.121401402957297
2013-02-04,0.14183801267643312
2013-02-05,0.13828093274200895
2013-02-06,0.13622977868292968
2013-02-07,0.13576162756832286
2013-02-08,0.14140353658943614
2013-02-11,0.1376468956424372
2013-02-12,0.13396693666722398
2013-02-13,0.1303969703635786
2013-02-14,0.1272196965882249
2013-02-15,0.12402590551977437
2013-02-19,0.12204129202855893
2013-02-20,0.12278966210556978
2013-02-21,0.13113132394664517
2013-02-22,0.13371085819782924
2013-02-25,0.13016958031736908
2013-02-26,0.1270288494791636
2013-02-27,0.15215131560390796
2013-02-28,0.14940437945388346
2013-03-01,0.14465367758892272
2013-03-04,0.14761895122239557
2013-03-05,0.14327802636831652
2013-03-06,0.139104065217376
2013-03-07,0.1388051844853066
2013-03-08,0.13955282483704873
2013-03-11,0.13581164279987193
2013-03-12,0.13862387067168483
2013-03-13,0.14383282671212438
2013-03-14,0.13945980582232287
2013-03-15,0.14751537086012426
2013-03-18,0.15381660898615598
2013-03-19,0.14886917625888849
2013-03-20,0.1507566165712139
2013-03-21,0.14672677179029053
2013-03-22,0.14411259098357784
2013-03-25,0.14417249543515573
2013-03-26,0.1588327611042508
2013-03-27,0.1541403351494994
2013-03-28,0.14999906399707968
2013-04-01,0.15125863029923284
2013-04-02,0.1643870250354328
2013-04-03,0.16418140211363771
2013-04-04,0.15867666860632032
2013-04-05,0.1764152850520612
2013-04-08,0.17015710152679497
2013-04-09,0.16427669098201364
2013-04-10,0.17097117651814883
2013-04-11,0.1648931217486042
2013-04-12,0.15925454718782758
2013-04-15,0.18185993071592216
2013-04-16,0.18088205881181252
2013-04-17,0.17716910904556696
2013-04-18,0.1707587245208865
2013-04-19,0.18655133770627325
2013-04-22,0.18333867677061488
2013-04-23,0.17677167985851128
2013-04-24,0.17487829367877536
2013-04-25,0.180325046513234
2013-04-26,0.17392832661760418
2013-04-29,0.16984810979224935
2013-04-30,0.16461466641827513
2013-05-01,0.1666352315688372
2013-05-02,0.16162159137936985
2013-05-03,0.16131819860139776
2013-05-06,0.15744206934615665
2013-05-07,0.15746864487890913
2013-05-08,0.15227170190156805
2013-05-09,0.14937823335412695
2013-05-10,0.14633884747393633
2013-05-13,0.14568673378176888
2013-05-14,0.14123858410505252
2013-05-15,0.1392178591991703
2013-05-16,0.13604327282155482
2013-05-17,0.13633146210614774
2013-05-20,0.13892337729842305
2013-05-21,0.134869252685703
2013-05-22,0.13986316212641556
2013-05-23,0.16025345175689665
2013-05-24,0.15805159410774697
2013-05-28,0.16138605887746313
2013-05-29,0.18041166924564497
2013-05-30,0.17819048459443618
2013-05-31,0.1791383175091248
2013-06-03,0.1786938711875704
2013-06-04,0.17401444078006859
2013-06-05,0.22000624718402886
2013-06-06,0.21180502260333675
2013-06-07,0.20389277476163792
2013-06-10,0.19923538239981373
2013-06-11,0.20419899705924122
2013-06-12,0.19633025034364926
2013-06-13,0.20615051782617477
2013-06-14,0.20391279606733853
2013-06-17,0.21545824560689247
2013-06-18,0.21171321168032947
2013-06-19,0.22476391614313895
2013-06-20,0.294206413254368
2013-06-21,0.2814684543603421
2013-06-24,0.2785231602578141
2013-06-25,0.2793410947211312
2013-06-26,0.27690770953514454
2013-06-27,0.26584142115178366
2013-06-28,0.2545212376207534
2013-07-01,0.24402986210707905
2013-07-02,0.2338956151790794
2013-07-03,0.2274968738246748
2013-07-05,0.22000538811583684
2013-07-08,0.2116770237886011
2013-07-09,0.21070196676822928
2013-07-10,0.20258658593302767
2013-07-11,0.2486338174907026
2013-07-12,0.24705212567391524
2013-07-15,0.2367003574141788
2013-07-16,0.22691963511340307
2013-07-17,0.21879518093413303
2013-07-18,0.21067050956410582
2013-07-19,0.20268756646622407
2013-07-22,0.1986813096393317
2013-07-23,0.20277420546016203
2013-07-24,0.19555911842713958
2013-07-25,0.1881859133941752
2013-07-26,0.1811124126060939
2013-07-29,0.17719108329710045
2013-07-30,0.1711496503063912
2013-07-31,0.16548121826962722
2013-08-01,0.18370914402935964
2013-08-02,0.17875027160818527
2013-08-05,0.17450092034141254
2013-08-06,0.1776793606472063
2013-08-07,0.1823683887081311
2013-08-08,0.18907811718969492
2013-08-09,0.18219260577751228
2013-08-12,0.18773161055080734
2013-08-13,0.1866871822059565
2013-08-14,0.17969963939863653
2013-08-15,0.18137318214113132
2013-08-16,0.17469591180104932
2013-08-19,0.17497510222885995
2013-08-20,0.1790788027657098
2013-08-21,0.19156611286968267
2013-08-22,0.1927141717674131
2013-08-23,0.18541996009060083
2013-08-26,0.17957163027605447
2013-08-27,0.18203319697242037
2013-08-28,0.1755855483802696
2013-08-29,0.17106017888450836
2013-08-30,0.16715909547493968
2013-09-03,0.1934838132764599
2013-09-04,0.18949368854924958
2013-09-05,0.18678920311409866
2013-09-06,0.17992142284897594
2013-09-09,0.17683532000140695
2013-09-10,0.17051623148545125
2013-09-11,0.16468040320572452
2013-09-12,0.17037666389502995
2013-09-13,0.16673508808886026
2013-09-16,0.16968898491062995
2013-09-17,0.16370451062814365
2013-09-18,0.20104354453699827
2013-09-19,0.19451785316520437
2013-09-20,0.1923983804505641
2013-09-23,0.18511520845138577
2013-09-24,0.18063704271272824
2013-09-25,0.17453745271431
2013-09-26,0.16902109690804876
2013-09-27,0.16346558169841138
2013-09-30,0.1643726911624921
2013-10-01,0.16519086415416565
2013-10-02,0.16176061201664638
2013-10-03,0.15705964039179512
2013-10-04,0.1551633955544928
2013-10-07,0.16219366202167088
2013-10-08,0.15679966696393202
2013-10-09,0.15165520643881633
2013-10-10,0.160986216801315
2013-10-11,0.15745440940157884
2013-10-14,0.15261839705618718
2013-10-15,0.15312118612393255
2013-10-16,0.14876360361324945
2013-10-17,0.1441721895512446
2013-10-18,0.15367241886558564
2013-10-21,0.14865255678931324
2013-10-22,0.14454990750602367
2013-10-23,0.14934975420133775
2013-10-24,0.14914996064364214
2013-10-25,0.14457896610503201
2013-10-28,0.1412918953089667
2013-10-29,0.13714055242706294
2013-10-30,0.13932705666883227
2013-10-31,0.13535459430695362
2013-11-01,0.13736015448447922
2013-11-04,0.13369802302203274
2013-11-05,0.14883463145383874
2013-11-06,0.14457893124518525
2013-11-07,0.15627104530270475
2013-11-08,0.15287154372217218
2013-11-11,0.14931851030598986
2013-11-12,0.15040158363527958
2013-11-13,0.14560633928507372
2013-11-14,0.14203550358977152
2013-11-15,0.15927582867466114
2013-11-18,0.17384231475679332
2013-11-19,0.1728983157812707
2013-11-20,0.16725946789344992
2013-11-21,0.16298651846088377
2013-11-22,0.1579721562807826
2013-11-25,0.16051247054356868
2013-11-26,0.15918656978526802
2013-11-27,0.16081370090884672
2013-11-29,0.15560901619122203
2013-12-02,0.15281055565634202
2013-12-03,0.148272772820906
2013-12-04,0.14366454176309476
2013-12-05,0.14044566565045716
2013-12-06,0.13980070815271287
2013-12-09,0.13630718073527895
2013-12-10,0.13257959978820272
2013-12-11,0.16292875989216882
2013-12-12,0.15775660696148355
2013-12-13,0.15488323808598528
2013-12-16,0.1500655356835806
2013-12-17,0.1454340419571704
2013-12-18,0.15253465114523979
2013-12-19,0.17006814516540128
2013-12-20,0.16404412577108637
2013-12-23,0.16037448924314615
2013-12-24,0.16423964076921257
2013-12-26,0.16050956607006325
2013-12-27,0.15685163346296396
2013-12-30,0.1520520492463025
2013-12-31,0.1500628152474823
2014-01-02,0.15357443107496768
2014-01-03,0.1616699192799947
2014-01-06,0.15630602637134627
2014-01-07,0.15546597788583844
2014-01-08,0.15238612259651468
2014-01-09,0.14993420156855472
2014-01-10,0.14960230038338315
2014-01-13,0.16007510862092209
2014-01-14,0.16401539683822366
2014-01-15,0.15997219758445527
2014-01-16,0.15462803937190692
2014-01-17,0.1651984152466361
2014-01-21,0.16305097975786592
2014-01-22,0.1578549121186921
2014-01-23,0.1951137821887526
2014-01-24,0.21187889465447002
2014-01-27,0.20412364194281857
2014-01-28,0.19664190601191803
2014-01-29,0.20690720528778112
2014-01-30,0.1996844620895677
2014-01-31,0.19247970074789705
2014-02-03,0.2017892236964105
2014-02-04,0.2055607180372748
2014-02-05,0.21057491303571751
2014-02-06,0.21849286487205938
2014-02-07,0.21037011384700063
2014-02-10,0.2066449999395098
2014-02-11,0.22840702878852043
2014-02-12,0.22565365851233168
2014-02-13,0.21651141124661305
2014-02-14,0.20829320392177944
2014-02-18,0.2000746670620746
2014-02-19,0.1923192533263376
2014-02-20,0.18499169602984886
2014-02-21,0.1790564972292265
2014-02-24,0.17376488943397053
2014-02-25,0.16753638530182033
2014-02-26,0.1622676788519513
2014-02-27,0.17241067600354684
2014-02-28,0.16663946591369044
2014-03-03,0.16548251267127895
2014-03-04,0.16892550073923118
2014-03-05,0.1632247591513003
2014-03-06,0.15958847326796505
2014-03-07,0.1669402072599648
2014-03-10,0.1634659671001888
2014-03-11,0.15896645306478974
2014-03-12,0.15474249280659788
2014-03-13,0.17438231791096254
2014-03-14,0.16978392856804791
2014-03-17,0.1692862014459537
2014-03-18,0.1657496280538813
2014-03-19,0.16495859480487823
2014-03-20,0.16937236964747232
2014-03-21,0.16968928192434546
2014-03-24,0.16375737907037963
2014-03-25,0.16648991320797785
2014-03-26,0.1615291044982297
2014-03-27,0.15609419002640681
2014-03-28,0.1611033407474842
2014-03-31,0.15578012966999352
2014-04-01,0.18568574097113652
2014-04-02,0.1861689297385576
2014-04-03,0.1792524376403289
2014-04-04,0.17291784523293136
2014-04-07,0.16970138479104996
2014-04-08,0.165934401496495
2014-04-09,0.16768500469630554
2014-04-10,0.16966188022063175
2014-04-11,0.16653342367224663
2014-04-14,0.16606192098130143
2014-04-15,0.18286516672127578
2014-04-16,0.17746436036568017
2014-04-17,0.17150942014944837
2014-04-21,0.166115025208438
2014-04-22,0.16216235198097
2014-04-23,0.15851297448474053
2014-04-24,0.15377582592852493
2014-04-25,0.15994462791853936
2014-04-28,0.1546842055285542
2014-04-29,0.16070553941915008
2014-04-30,0.17742821759799088
2014-05-01,0.1717027454643635
2014-05-02,0.16947105947624214
2014-05-05,0.1729822476440863
2014-05-06,0.16692382813726744
2014-05-07,0.16239505164874946
2014-05-08,0.16884746252164998
2014-05-09,0.16878670800747317
2014-05-12,0.1948921547933626
2014-05-13,0.1877524828064865
2014-05-14,0.1806878855928089
2014-05-15,0.17403442418096485
2014-05-16,0.17542128491149528
2014-05-19,0.1690927213099369
2014-05-20,0.16326288861832625
2014-05-21,0.16206675291372996
2014-05-22,0.15658919043152372
2014-05-23,0.15267044979301003
2014-05-27,0.14771345152016455
2014-05-28,0.14307040574486396
2014-05-29,0.141237504650854
2014-05-30,0.13763223953710846
2014-06-02,0.136146511523432
2014-06-03,0.1339999452238694
2014-06-04,0.13202341565040648
2014-06-05,0.12929461659326733
2014-06-06,0.137009105974749
2014-06-09,0.13751460460620174
2014-06-10,0.13416433087821816
2014-06-11,0.13220453698720025
2014-06-12,0.1295203713706844
2014-06-13,0.13277518472967756
2014-06-16,0.12976580504894192
2014-06-17,0.127221439702591
2014-06-18,0.12401454704993281
2014-06-19,0.12097453037726577
2014-06-20,0.11831079122379327
2014-06-23,0.1281123928431594
2014-06-24,0.1247674414260387
2014-06-25,0.13157388357877106
2014-06-26,0.1370377959542549
2014-06-27,0.13618788316146194
2014-06-30,0.1331825326384808
2014-07-01,0.13016268820211113
2014-07-02,0.14803273516354418
2014-07-03,0.14343134845632596
2014-07-07,0.1392076135848898
2014-07-08,0.13807547110185792
2014-07-09,0.13707748305246928
2014-07-10,0.13314874419235054
2014-07-11,0.13012184105675725
2014-07-14,0.12665687774455836
2014-07-15,0.1234126551047339
2014-07-16,0.12477367222294934
2014-07-17,0.13535441743807256
2014-07-18,0.13676228032611917
2014-07-21,0.13347074376057097
2014-07-22,0.14144427920562924
2014-07-23,0.13887885584206114
2014-07-24,0.13618555165655422
2014-07-25,0.13230999009900954
2014-07-28,0.1304282644214819
2014-07-29,0.1351353228434372
2014-07-30,0.1321532900839022
2014-07-31,0.1288098104959401
2014-08-01,0.12548338089165434
2014-08-04,0.12318620150000568
2014-08-05,0.138981057989929
2014-08-06,0.1349768060075508
2014-08-07,0.13288438553870804
2014-08-08,0.13309771883845342
2014-08-11,0.13483091544597628
2014-08-12,0.13145183361216384
2014-08-13,0.13337819701885312
2014-08-14,0.13009415375027428
2014-08-15,0.12905477953179417
2014-08-18,0.12648378125277565
2014-08-19,0.1430471978054796
2014-08-20,0.14580527644773353
2014-08-21,0.15411226998522862
2014-08-22,0.14919824931948766
2014-08-25,0.14688344236162224
2014-08-26,0.14322010557180861
2014-08-27,0.14273146002195872
2014-08-28,0.15027505421725856
2014-08-29,0.14978831823610278
2014-09-02,0.14597386423603373
2014-09-03,0.17569100375374944
2014-09-04,0.1711215988705108
2014-09-05,0.165245010817271
2014-09-08,0.16483534329748584
2014-09-09,0.16077452036936699
2014-09-10,0.15623392730133875
2014-09-11,0.15105419636673456
2014-09-12,0.14877504589143972
2014-09-15,0.15359016648210264
2014-09-16,0.15046042456406933
2014-09-17,0.15313324903494993
2014-09-18,0.14912827337564127
2014-09-19,0.1444653568160893
2014-09-22,0.14793794482822858
2014-09-23,0.14411742587209916
2014-09-24,0.1430306725146743
2014-09-25,0.15857579790119297
2014-09-26,0.16079097735880582
2014-09-29,0.2351581034113007
2014-09-30,0.22563366770054508
2014-10-01,0.22540454032694196
2014-10-02,0.21622915344606056
2014-10-03,0.223227982116938
2014-10-06,0.2357832589477039
2014-10-07,0.2264270266553885
2014-10-08,0.22040672312794815
2014-10-09,0.2117898524481284
2014-10-10,0.21544573052163277
2014-10-13,0.21477293963625865
2014-10-14,0.2062907414306323
2014-10-15,0.19818247046598245
2014-10-16,0.19156841493315124
2014-10-17,0.19237558888798756
2014-10-20,0.18634846712543682
2014-10-21,0.18164772830949472
2014-10-22,0.17514525171982254
2014-10-23,0.17120338431234355
2014-10-24,0.16511136605333987
2014-10-27,0.16921279738837722
2014-10-28,0.1802395006650873
2014-10-29,0.1737270341656704
2014-10-30,0.16750178625913217
2014-10-31,0.1689729327436794
2014-11-03,0.16470289614939987
2014-11-04,0.15970393983869025
2014-11-05,0.15553752563288387
2014-11-06,0.15065425676030533
2014-11-07,0.14640037991753985
2014-11-10,0.14958171479161483
2014-11-11,0.14672453046440465
2014-11-12,0.14374258617403543
2014-11-13,0.15150239760479042
2014-11-14,0.16194954769927578
2014-11-17,0.17537811151908325
2014-11-18,0.18555425621634228
2014-11-19,0.17926424629579654
2014-11-20,0.17527900958186635
2014-11-21,0.19239170044469173
2014-11-24,0.18505999891926944
2014-11-25,0.1783570015446548
2014-11-26,0.18315866564266078
2014-11-28,0.1903665926574303
2014-12-01,0.21827032688847106
2014-12-02,0.21867859154476005
2014-12-03,0.21305381573677576
2014-12-04,0.20474392298673968
2014-12-05,0.20586941686418603
2014-12-08,0.2187681128501135
2014-12-09,0.21221290064461207
2014-12-10,0.20520575430528257
2014-12-11,0.19715857577087537
2014-12-12,0.19058283868176587
2014-12-15,0.19173448516112068
2014-12-16,0.18993283128516777
2014-12-17,0.18276977977773023
2014-12-18,0.17811947675647377
2014-12-19,0.17497949479867633
2014-12-22,0.16866259336319953
2014-12-23,0.1627817581917581
2014-12-24,0.1612882810374021
2014-12-26,0.16341709090544967
2014-12-29,0.15785353920644288
2014-12-30,0.16101251255725438
2014-12-31,0.15555742026660124
2015-01-02,0.15049154022734965
2015-01-05,0.1495654228757436
2015-01-06,0.1611786400240429
2015-01-07,0.17819508074018206
2015-01-08,0.17263014568724663
2015-01-09,0.1671991160263714
2015-01-12,0.16683254358787436
2015-01-13,0.1804998559556212
2015-01-14,0.1755221729582904
2015-01-15,0.17274119832859794
2015-01-16,0.16707804523635056
2015-01-20,0.16766561722666937
2015-01-21,0.16702487000443977
2015-01-22,0.16750569781353708
2015-01-23,0.16335786482443998
2015-01-26,0.16096038643094768
2015-01-27,0.15690602397613676
2015-01-28,0.1519204917053654
2015-01-29,0.1513737418444824
2015-01-30,0.15725544213158413
2015-02-02,0.16387613615166793
2015-02-03,0.16023041284350484
2015-02-04,0.1548170362718522
2015-02-05,0.15046323830092187
2015-02-06,0.14578745625052933
2015-02-09,0.14228759833520277
2015-02-10,0.14210866180497234
2015-02-11,0.13822695250927006
2015-02-12,0.13526986626739898
2015-02-13,0.13311738924723546
2015-02-17,0.13006547243600047
2015-02-18,0.12686725534983406
2015-02-19,0.12475681704820783
2015-02-20,0.1223185375975367
2015-02-23,0.12210763907307357
2015-02-24,0.12010994013819172
2015-02-25,0.1191996489927718
2015-02-26,0.1166450153242735
2015-02-27,0.11427930206297202
2015-03-02,0.11753564310454934
2015-03-03,0.11502205475472956
2015-03-04,0.11548867580849649
2015-03-05,0.12686559675499107
2015-03-06,0.12479504845946413
2015-03-09,0.12185593198527514
2015-03-10,0.14353696304436708
2015-03-11,0.13958657055748594
2015-03-12,0.13590336684571136
2015-03-13,0.1366021371721541
2015-03-16,0.13723265529749107
2015-03-17,0.1362590396267345
2015-03-18,0.13813055954422251
2015-03-19,0.14801105445202395
2015-03-20,0.14340903360667348
2015-03-23,0.13986515305822247
2015-03-24,0.14001529216482034
2015-03-25,0.13756120717702358
2015-03-26,0.1339953282767724
2015-03-27,0.13575011867398126
2015-03-30,0.13977541586416403
2015-03-31,0.13979510206012227
2015-04-01,0.15134212486944937
2015-04-02,0.14700911971711145
2015-04-06,0.14627766815204568
2015-04-07,0.1424365462934285
2015-04-08,0.2040163934589571
2015-04-09,0.30482667993468027
2015-04-10,0.2970132300083618
2015-04-13,0.2840911170733784
2015-04-14,0.2718104699970183
2015-04-15,0.265366461332249
2015-04-16,0.25430089579079346
2015-04-17,0.25529357688747284
2015-04-20,0.24456836835535378
2015-04-21,0.24028001415015773
2015-04-22,0.23043361473535065
2015-04-23,0.22119086057068452
2015-04-24,0.21574454894620165
2015-04-27,0.20742679479758636
2015-04-28,0.19939127563662357
2015-04-29,0.19283260720116815
