,"美国iShares安硕MSCI德国指数ETF - GJR-GARCH模型波动率预测"
2011-02-28,0.17975894859505606
2011-03-01,0.20040898183464734
2011-03-02,0.19436874748786134
2011-03-03,0.19455574316889238
2011-03-04,0.1993956358599656
2011-03-07,0.1934816642475457
2011-03-08,0.1865594425377606
2011-03-09,0.18219516459006257
2011-03-10,0.22082661524372466
2011-03-11,0.21232556322779414
2011-03-14,0.2146890886840782
2011-03-15,0.28227334624438066
2011-03-16,0.34177059674582894
2011-03-17,0.3428260130153486
2011-03-18,0.3292837117137743
2011-03-21,0.3248185770549462
2011-03-22,0.31281832491080186
2011-03-23,0.29945280496265186
2011-03-24,0.2954355950118401
2011-03-25,0.28519652382173244
2011-03-28,0.27321785153975575
2011-03-29,0.26183551096060287
2011-03-30,0.25501051743016406
2011-03-31,0.24488392678981608
2011-04-01,0.239261802216735
2011-04-04,0.22951327020457882
2011-04-05,0.22080510320189614
2011-04-06,0.2162479743257726
2011-04-07,0.20832102822326892
2011-04-08,0.20130860190265093
2011-04-11,0.19429366536251252
2011-04-12,0.19251779554108758
2011-04-13,0.1860375155714567
2011-04-14,0.17967614866754017
2011-04-15,0.17501693518057046
2011-04-18,0.24791158504595948
2011-04-19,0.2388259960724544
2011-04-20,0.2549216138345276
2011-04-21,0.2453080977057219
2011-04-25,0.23521601731174685
2011-04-26,0.22928895394239995
2011-04-27,0.22809160002069345
2011-04-28,0.22000716351973634
2011-04-29,0.2117011894156478
2011-05-02,0.20374236672817955
2011-05-03,0.19773775360309928
2011-05-04,0.20528807758854384
2011-05-05,0.24334802485329526
2011-05-06,0.2336687655635644
2011-05-09,0.22421785655919557
2011-05-10,0.21888989286853788
2011-05-11,0.24461457683466045
2011-05-12,0.23470587380804941
2011-05-13,0.25766522000456327
2011-05-16,0.2470863452317833
2011-05-17,0.23748162960532337
2011-05-18,0.22896279872503303
2011-05-19,0.22155439332136925
2011-05-20,0.2668297007456254
2011-05-23,0.2951641807536951
2011-05-24,0.2828409227816937
2011-05-25,0.2710145804195782
2011-05-26,0.2595739802060291
2011-05-27,0.24966064167185026
2011-05-31,0.255491068337036
2011-06-01,0.294181144195205
2011-06-02,0.2818253203670671
2011-06-03,0.271283681779793
2011-06-06,0.27300627685091783
2011-06-07,0.263392913344304
2011-06-08,0.26046294400547654
2011-06-09,0.2530552406096345
2011-06-10,0.2921287736598365
2011-06-13,0.27977621056837554
2011-06-14,0.2745048065152958
2011-06-15,0.32676050128496253
2011-06-16,0.31234856106599884
2011-06-17,0.3021556929796293
2011-06-20,0.2890470653717142
2011-06-21,0.28618664748726486
2011-06-22,0.27922749434824645
2011-06-23,0.2758239025175302
2011-06-24,0.2843368094355706
2011-06-27,0.2736766537357544
2011-06-28,0.2649124345892431
2011-06-29,0.2578407624872375
2011-06-30,0.2519436436983477
2011-07-01,0.24284344586584997
2011-07-05,0.23632664090195163
2011-07-06,0.22897160347955814
2011-07-07,0.2215737285871229
2011-07-08,0.23188439792275806
2011-07-11,0.35118778053912986
2011-07-12,0.34035781524742464
2011-07-13,0.33026897401966177
2011-07-14,0.3184140587348492
2011-07-15,0.3051020117927773
2011-07-18,0.30463966452187413
2011-07-19,0.2941035246303587
2011-07-20,0.28172086184732575
2011-07-21,0.27649236951496514
2011-07-22,0.26481662561100655
2011-07-25,0.25378592159534774
2011-07-26,0.24419467070351886
2011-07-27,0.2920449999571984
2011-07-28,0.29069600616451546
2011-07-29,0.2783411963759587
2011-08-01,0.3149206700107187
2011-08-02,0.39234291786650105
2011-08-03,0.37512006238003315
2011-08-04,0.6003966788715607
2011-08-05,0.5749340449129796
2011-08-08,0.8264135236066747
2011-08-09,0.8033708732584224
2011-08-10,0.8743240268916325
2011-08-11,0.8430644601689719
2011-08-12,0.8057294086726635
2011-08-15,0.7704606985434105
2011-08-16,0.7467153192482394
2011-08-17,0.7114680990740203
2011-08-18,0.7654738062141644
2011-08-19,0.7459689510964916
2011-08-22,0.7102589049072177
2011-08-23,0.6851506374513564
2011-08-24,0.6537493556402179
2011-08-25,0.65240364805847
2011-08-26,0.6228370798210395
2011-08-29,0.5981477911018314
2011-08-30,0.5724832643842089
2011-08-31,0.546366108026477
2011-09-01,0.5403695069117057
2011-09-02,0.5475517948103175
2011-09-06,0.6073458915642717
2011-09-07,0.5889874565727186
2011-09-08,0.5941368327245837
2011-09-09,0.6455926393632443
2011-09-12,0.6149938828964073
2011-09-13,0.5868054294227346
2011-09-14,0.5712582323258021
2011-09-15,0.5541740448631639
2011-09-16,0.5280153406862342
2011-09-19,0.5442456430693773
2011-09-20,0.5194373301948947
2011-09-21,0.5414303390095535
2011-09-22,0.5694270278095342
2011-09-23,0.5437427958143446
2011-09-26,0.5275708255770024
2011-09-27,0.5126974546455249
2011-09-28,0.5021312856215991
2011-09-29,0.48676358902448735
2011-09-30,0.5576100250174848
2011-10-03,0.5932201850915054
2011-10-04,0.5678480324875662
2011-10-05,0.5489656382689175
2011-10-06,0.5340836563685506
2011-10-07,0.5114891083884386
2011-10-10,0.5135360357365392
2011-10-11,0.4894571850529932
2011-10-12,0.47268356434299685
2011-10-13,0.45132004785960933
2011-10-14,0.43213180489290537
2011-10-17,0.4652611627892446
2011-10-18,0.4489251884223027
2011-10-19,0.44735951716712147
2011-10-20,0.42775595705963
2011-10-21,0.42403291759013234
2011-10-24,0.4068536026631693
2011-10-25,0.39409309052557623
2011-10-26,0.3773935468446698
2011-10-27,0.4137340798145591
2011-10-28,0.396744350432366
2011-10-31,0.5311831887400053
2011-11-01,0.5946777951126139
2011-11-02,0.570060186296149
2011-11-03,0.5551951116499496
2011-11-04,0.5553494143329946
2011-11-07,0.5291873808019235
2011-11-08,0.5069953490910938
2011-11-09,0.6540584285826457
2011-11-10,0.6274205192691741
2011-11-11,0.6080665950370897
2011-11-14,0.6005446128307205
2011-11-15,0.5734453661858294
2011-11-16,0.5627973134264235
2011-11-17,0.5384795929280886
2011-11-18,0.5131956118284723
2011-11-21,0.5165795117888436
2011-11-22,0.49718758431803184
2011-11-23,0.506693055014572
2011-11-25,0.484950132694074
2011-11-28,0.48811956322196304
2011-11-29,0.46579211886849264
2011-11-30,0.48036426053568976
2011-12-01,0.46103233205492217
2011-12-02,0.4406388521226879
2011-12-05,0.42058390411426827
2011-12-06,0.40179201037352646
2011-12-07,0.3833532929296421
2011-12-08,0.44509003358871113
2011-12-09,0.4340402239424361
2011-12-12,0.5001092824573445
2011-12-13,0.495735871205625
2011-12-14,0.47654527004262676
2011-12-15,0.45492622786557385
2011-12-16,0.4356058098786103
2011-12-19,0.42152922603302373
2011-12-20,0.4244839841501679
2011-12-21,0.4076982207466694
2011-12-22,0.3894130675773477
2011-12-23,0.3717420654163314
2011-12-27,0.35484887205682364
2011-12-28,0.3720937914021141
2011-12-29,0.3583319857339001
2011-12-30,0.34245478708874844
2012-01-03,0.34898635216867724
2012-01-04,0.33772839205491745
2012-01-05,0.32952560993039676
2012-01-06,0.33223733203840894
2012-01-09,0.31761530315776665
2012-01-10,0.3077015281080028
2012-01-11,0.29422859684265906
2012-01-12,0.28548487385499083
2012-01-13,0.30786847191617395
2012-01-17,0.30591704757989546
2012-01-18,0.299833105577086
2012-01-19,0.28886148029808334
2012-01-20,0.2763537993225351
2012-01-23,0.26561002466021494
2012-01-24,0.25472862736645835
2012-01-25,0.24670032265888914
2012-01-26,0.23742379072030673
2012-01-27,0.2289478298652337
2012-01-30,0.23882868671916277
2012-01-31,0.22906716831532187
2012-02-01,0.2300246317245177
2012-02-02,0.22196604064586098
2012-02-03,0.2190963897466136
2012-02-06,0.2117282087960884
2012-02-07,0.20464198689418553
2012-02-08,0.1974047871759953
2012-02-09,0.1905366201022785
2012-02-10,0.23941957814681736
2012-02-13,0.23159998445595803
2012-02-14,0.22758126548554036
2012-02-15,0.22029184460619508
2012-02-16,0.21615198819349318
2012-02-17,0.21040317297987693
2012-02-21,0.20347286305549447
2012-02-22,0.1988750844123014
2012-02-23,0.19284802721314007
2012-02-24,0.18843823178962385
2012-02-27,0.18592037650564286
2012-02-28,0.18223755266135463
2012-02-29,0.19612850073357518
2012-03-01,0.191668100632317
2012-03-02,0.1956373859976666
2012-03-05,0.19041768300239345
2012-03-06,0.33326074656340793
2012-03-07,0.3205382342248737
2012-03-08,0.3226851710258778
2012-03-09,0.3100895257824746
2012-03-12,0.2968020613135967
2012-03-13,0.2859131959179219
2012-03-14,0.27355475941756163
2012-03-15,0.26542405015371157
2012-03-16,0.25481072504900576
2012-03-19,0.2443394638612437
2012-03-20,0.24689335835538387
2012-03-21,0.23700140505912617
2012-03-22,0.24164943202912767
2012-03-23,0.23370564563142243
2012-03-26,0.23239027088068898
2012-03-27,0.2287592044049813
2012-03-28,0.2300534972566164
2012-03-29,0.23305453610689494
2012-03-30,0.22601971329952616
2012-04-02,0.22099897827818119
2012-04-03,0.24395110903621653
2012-04-04,0.2962018548220115
2012-04-05,0.29236090231082545
2012-04-09,0.28357803370501034
2012-04-10,0.2952360587733145
2012-04-11,0.2873152609939124
2012-04-12,0.2804975679038947
2012-04-13,0.3324216707737328
2012-04-16,0.32009708152371524
2012-04-17,0.3118985315771782
2012-04-18,0.30254321608656176
2012-04-19,0.2944186305246324
2012-04-20,0.28417373277627195
2012-04-23,0.3194221989780923
2012-04-24,0.30560435598989755
2012-04-25,0.29908499661467475
2012-04-26,0.28773328274636567
2012-04-27,0.2759089023572817
2012-04-30,0.26618960610812736
2012-05-01,0.25527511747132736
2012-05-02,0.25711503806662106
2012-05-03,0.25468628231610746
2012-05-04,0.2837387439177103
2012-05-07,0.27180625158373384
2012-05-08,0.2756987072875025
2012-05-09,0.2699937865951733
2012-05-10,0.25877716900839615
2012-05-11,0.24793110091313675
2012-05-14,0.27160331956734257
2012-05-15,0.2778153624261985
2012-05-16,0.2668680887629692
2012-05-17,0.27242755367253146
2012-05-18,0.260814057903327
2012-05-21,0.2589858212335185
2012-05-22,0.2504015806659375
2012-05-23,0.24476318840871478
2012-05-24,0.25548332548328867
2012-05-25,0.24479237488124506
2012-05-29,0.23896813678815007
2012-05-30,0.29308602218461394
2012-05-31,0.2804032646029643
2012-06-01,0.3352484469762686
2012-06-04,0.3202712550323553
2012-06-05,0.30681259752493867
2012-06-06,0.3076671292159759
2012-06-07,0.2943727922210203
2012-06-08,0.2815714403131113
2012-06-11,0.27811757226036615
2012-06-12,0.27049858631793255
2012-06-13,0.26230922667721773
2012-06-14,0.25174817417411394
2012-06-15,0.24898810092050586
2012-06-18,0.24375367566459383
2012-06-19,0.24534266322839166
2012-06-20,0.23554373097155443
2012-06-21,0.2770147562856535
2012-06-22,0.2652391803636861
2012-06-25,0.30212203891805045
2012-06-26,0.28895101730224104
2012-06-27,0.27744707170918204
2012-06-28,0.27056374479963125
2012-06-29,0.3025256822155765
2012-07-02,0.2902658429784669
2012-07-03,0.27923674471673676
2012-07-05,0.2997205458422896
2012-07-06,0.31582456079285537
2012-07-09,0.3019197436405907
2012-07-10,0.2899584349523221
2012-07-11,0.27803052853958327
2012-07-12,0.2681251372027621
2012-07-13,0.2638815961752543
2012-07-16,0.2527381190085896
2012-07-17,0.2437022371665882
2012-07-18,0.23555475032357126
2012-07-19,0.22842241921492734
2012-07-20,0.2772192266059481
2012-07-23,0.32658770521867475
2012-07-24,0.3227398326826114
2012-07-25,0.3108310119663094
2012-07-26,0.31274089914816067
2012-07-27,0.3129675631754831
2012-07-30,0.3017517635408284
2012-07-31,0.28854165938387477
2012-08-01,0.278131299209564
2012-08-02,0.30589995423340616
2012-08-03,0.33166379482843766
2012-08-06,0.31769483281916944
2012-08-07,0.30406537257635896
2012-08-08,0.29178144354979124
2012-08-09,0.2804492296298922
2012-08-10,0.2684662302785958
2012-08-13,0.2576812100251006
2012-08-14,0.247074871243516
2012-08-15,0.2387938114776009
2012-08-16,0.23234591539340646
2012-08-17,0.2235152692770675
2012-08-20,0.21462187866105356
2012-08-21,0.20867057195493574
2012-08-22,0.20074857708088495
2012-08-23,0.202955257138119
2012-08-24,0.19593233117584244
2012-08-27,0.1898515483213134
2012-08-28,0.18317875204291573
2012-08-29,0.17720039841941668
2012-08-30,0.2012816862012041
2012-08-31,0.19725224257280322
2012-09-04,0.1900784564331266
2012-09-05,0.1840991939145851
2012-09-06,0.19716963153589348
2012-09-07,0.1996575167630811
2012-09-10,0.19955929645095466
2012-09-11,0.2008280219491294
2012-09-12,0.1948273635811972
2012-09-13,0.19138699328846775
2012-09-14,0.18743115536110855
2012-09-17,0.18126053624548286
2012-09-18,0.18241453560503343
2012-09-19,0.17646355997769056
2012-09-20,0.17213794003647193
2012-09-21,0.16737641769377193
2012-09-24,0.16580769584069374
2012-09-25,0.173279033930825
2012-09-26,0.1820938911660685
2012-09-27,0.1780227502315364
2012-09-28,0.19871846919700242
2012-10-01,0.19231184986890434
2012-10-02,0.1865648455631446
2012-10-03,0.17985838429164208
2012-10-04,0.17644178076634798
2012-10-05,0.1713413225115296
2012-10-08,0.1816515433460448
2012-10-09,0.20727542546090696
2012-10-10,0.19947783034713407
2012-10-11,0.19392529076940945
2012-10-12,0.1867751043367397
2012-10-15,0.18141659571274069
2012-10-16,0.18299761965665018
2012-10-17,0.17782623428504582
2012-10-18,0.17182129088096154
2012-10-19,0.1848173855458409
2012-10-22,0.17847755152959713
2012-10-23,0.22831869305862804
2012-10-24,0.22059940616420526
2012-10-25,0.21248673652724773
2012-10-26,0.20440973264499906
2012-10-31,0.19738825496974233
2012-11-01,0.19143169016649253
2012-11-02,0.19466885112929597
2012-11-05,0.18748929569444758
2012-11-06,0.18256008435580875
2012-11-07,0.21805934971929086
2012-11-08,0.21909794248235195
2012-11-09,0.21549204440071562
2012-11-12,0.20737764681855178
2012-11-13,0.20681236713504345
2012-11-14,0.20435313846378772
2012-11-15,0.19658025536660592
2012-11-16,0.19335795716752904
2012-11-19,0.1973889571379311
2012-11-20,0.19122958243953783
2012-11-21,0.18458564841287092
2012-11-23,0.19622927304558818
2012-11-26,0.18893692280758678
2012-11-27,0.18268972384893467
2012-11-28,0.17755628178129887
2012-11-29,0.172121762714655
2012-11-30,0.16704297411145433
2012-12-03,0.16191780136847214
2012-12-04,0.15777301138027378
2012-12-05,0.1528988724615064
2012-12-06,0.14864177474720894
2012-12-07,0.14775347752252738
2012-12-10,0.1436252360833569
2012-12-11,0.1432872686598499
2012-12-12,0.14048231817563375
2012-12-13,0.13845817288986592
2012-12-14,0.13671636390717828
2012-12-17,0.1337783121436356
2012-12-18,0.13365610693118365
2012-12-19,0.13052667727326855
2012-12-20,0.12825159227081745
2012-12-21,0.13072651926828008
2012-12-24,0.12946636860590474
2012-12-26,0.12664430267485385
2012-12-27,0.12438004630968748
2012-12-28,0.1470886532673408
2012-12-31,0.15161554564094012
2013-01-02,0.15077525340718217
2013-01-03,0.17203169824192283
2013-01-04,0.16698631680470108
2013-01-07,0.16230199629086514
2013-01-08,0.16268946616176475
2013-01-09,0.15749135176256504
2013-01-10,0.15929750280528568
2013-01-11,0.1556468094115649
2013-01-14,0.1516069606581439
2013-01-15,0.16151623323988212
2013-01-16,0.1580720730552997
2013-01-17,0.1581573243324507
2013-01-18,0.15531000637434797
2013-01-22,0.15066333927004272
2013-01-23,0.1462799077112096
2013-01-24,0.14375143046244793
2013-01-25,0.1537894351377883
2013-01-28,0.15159071185267256
2013-01-29,0.14780770385876374
2013-01-30,0.1437455401742955
2013-01-31,0.14069464467420215
2013-02-01,0.14303660985915462
2013-02-04,0.2545439097680398
2013-02-05,0.24491860362169307
2013-02-06,0.24398400767263415
2013-02-07,0.23758915126747684
2013-02-08,0.22817781487252436
2013-02-11,0.21906521768642326
2013-02-12,0.21162588594026016
2013-02-13,0.20451566590361725
2013-02-14,0.21510994956068394
2013-02-15,0.20853128398396248
2013-02-19,0.20879781895412605
2013-02-20,0.21653620113043456
2013-02-21,0.23543243871650313
2013-02-22,0.2275135995935188
2013-02-25,0.2435519435356655
2013-02-26,0.23359390916716988
2013-02-27,0.2282978869810231
2013-02-28,0.21971729654262542
2013-03-01,0.21521729019760472
2013-03-04,0.20691682676863185
2013-03-05,0.20363832055877892
2013-03-06,0.1974581403741056
2013-03-07,0.19179986131381846
2013-03-08,0.18512752793682524
2013-03-11,0.17859667970037965
2013-03-12,0.17311811343704045
2013-03-13,0.1687727478001114
2013-03-14,0.16652918663105276
2013-03-15,0.16113860989843495
2013-03-18,0.18039735142179886
2013-03-19,0.1789207746462104
2013-03-20,0.1747697525317239
2013-03-21,0.1869645731148016
2013-03-22,0.1817726811157276
2013-03-25,0.20156749737990992
2013-03-26,0.19412154130853176
2013-03-27,0.2102261382416563
2013-03-28,0.20304972494440865
2013-04-01,0.19740721263418923
2013-04-02,0.19522463061816767
2013-04-03,0.18867632283887661
2013-04-04,0.18187115439233348
2013-04-05,0.19265257226416677
2013-04-08,0.18566667229204062
2013-04-09,0.17910427130585135
2013-04-10,0.18098254832994257
2013-04-11,0.17532112935981223
2013-04-12,0.17375887085268485
2013-04-15,0.21138497297584802
2013-04-16,0.20964443899135507
2013-04-17,0.2861071673342001
2013-04-18,0.27645290231791747
2013-04-19,0.26462990307219625
2013-04-22,0.25382767225028874
2013-04-23,0.24831937097214143
2013-04-24,0.24049350261493554
2013-04-25,0.2310430323554467
2013-04-26,0.2220691594976664
2013-04-29,0.21725892294679178
2013-04-30,0.21001553942506257
2013-05-01,0.20798168092406602
2013-05-02,0.20024224029909374
2013-05-03,0.20261817884878938
2013-05-06,0.1954148694444719
2013-05-07,0.18918470974156448
2013-05-08,0.18638146045140866
2013-05-09,0.18848135504606287
2013-05-10,0.18173434458021412
2013-05-13,0.17668555458780438
2013-05-14,0.17124680084603042
2013-05-15,0.16618615826837085
2013-05-16,0.16150094241211105
2013-05-17,0.15798776471613238
2013-05-20,0.1534720295037503
2013-05-21,0.14918781920786964
2013-05-22,0.14808043516953887
2013-05-23,0.14444228577532273
2013-05-24,0.14332714174223946
2013-05-28,0.14177537995011688
2013-05-29,0.14236912347837222
2013-05-30,0.14195511825925827
2013-05-31,0.16003047209828508
2013-06-03,0.15747858254378594
2013-06-04,0.15876746014218404
2013-06-05,0.16922292397899288
2013-06-06,0.1667715083579926
2013-06-07,0.16426035309836637
2013-06-10,0.15974693236491272
2013-06-11,0.1640100960307017
2013-06-12,0.1620664419304626
2013-06-13,0.1599321806266644
2013-06-14,0.16648105838202734
2013-06-17,0.16577851247975414
2013-06-18,0.16218371804839105
2013-06-19,0.20375108637747186
2013-06-20,0.27418731042847333
2013-06-21,0.2757081674524714
2013-06-24,0.275350100054458
2013-06-25,0.2655913808842448
2013-06-26,0.2551425554469501
2013-06-27,0.2450772621031988
2013-06-28,0.2378865847415529
2013-07-01,0.22880827520000235
2013-07-02,0.23767022447079902
2013-07-03,0.22857174628549348
2013-07-05,0.22725936812373654
2013-07-08,0.22278241582315242
2013-07-09,0.2146160077906585
2013-07-10,0.20774557901433188
2013-07-11,0.21691950119802506
2013-07-12,0.20871844959178862
2013-07-15,0.2009857517337983
2013-07-16,0.19371915031818618
2013-07-17,0.18672922535050585
2013-07-18,0.18158376248993188
2013-07-19,0.17534757483352884
2013-07-22,0.16936731089557985
2013-07-23,0.1640185465122771
2013-07-24,0.15888312685744826
2013-07-25,0.1549344160604738
2013-07-26,0.15711430374093888
2013-07-29,0.15302684705632538
2013-07-30,0.14872780587368323
2013-07-31,0.14502531103224706
2013-08-01,0.14667382956751351
2013-08-02,0.14272739919160582
2013-08-05,0.13991811405246998
2013-08-06,0.14824877294601801
2013-08-07,0.14400930594930317
2013-08-08,0.14337249652565864
2013-08-09,0.13947370074677162
2013-08-12,0.13668796596628396
2013-08-13,0.13507027237701122
2013-08-14,0.13182219433767592
2013-08-15,0.12918111332543933
2013-08-16,0.12637717547088953
2013-08-19,0.12678425927535325
2013-08-20,0.12424118447600217
2013-08-21,0.1271941611867463
2013-08-22,0.13242268597185303
2013-08-23,0.12945132166185094
2013-08-26,0.12719075343750424
2013-08-27,0.182764747147802
2013-08-28,0.19059004486069048
2013-08-29,0.18554963864152363
2013-08-30,0.1860778095313893
2013-09-03,0.18004757371317173
2013-09-04,0.17461424684143043
2013-09-05,0.1695991886773047
2013-09-06,0.16455992950897858
2013-09-09,0.16477991503821088
2013-09-10,0.16745318509959733
2013-09-11,0.1633587903970888
2013-09-12,0.16052518680879957
2013-09-13,0.15610306902812643
2013-09-16,0.15603702945134532
2013-09-17,0.1514438783180093
2013-09-18,0.16350689159787732
2013-09-19,0.16159866954897864
2013-09-20,0.15767921803459073
2013-09-23,0.15461818741661668
2013-09-24,0.14995234402969498
2013-09-25,0.14598445492585846
2013-09-26,0.14203413744589713
2013-09-27,0.13845513338262327
2013-09-30,0.14231881871347865
2013-10-01,0.14219219472249522
2013-10-02,0.13850718710594045
2013-10-03,0.13800021130418605
2013-10-04,0.13453680537310228
2013-10-07,0.1348391575173918
2013-10-08,0.13671361746366015
2013-10-09,0.13408267539096916
2013-10-10,0.1445630691428485
2013-10-11,0.1409315706291532
2013-10-14,0.1373769124707642
2013-10-15,0.13403444035023238
2013-10-16,0.13347964563932585
2013-10-17,0.13237705375177375
2013-10-18,0.12973861476060242
2013-10-21,0.12683674168000375
2013-10-22,0.1326425470201775
2013-10-23,0.1303424897721384
2013-10-24,0.12909020567029864
2013-10-25,0.12630107030425358
2013-10-28,0.12417878804369126
2013-10-29,0.12173259514197503
2013-10-30,0.12166382732759973
2013-10-31,0.1256220130391167
2013-11-01,0.12624582020803699
2013-11-04,0.12453827122615761
2013-11-05,0.1351906680211323
2013-11-06,0.13356652814234563
2013-11-07,0.14480455987295426
2013-11-08,0.14128069422252992
2013-11-11,0.1388603826870717
2013-11-12,0.13642562589191226
2013-11-13,0.1336997947642404
2013-11-14,0.13098800891684706
2013-11-15,0.12951948610151293
2013-11-18,0.12683473499006492
2013-11-19,0.12423461256831768
2013-11-20,0.13445936813773893
2013-11-21,0.13284664211036726
2013-11-22,0.1311941977375524
2013-11-25,0.1288271916949213
2013-11-26,0.1269727252601912
2013-11-27,0.12492648686327491
2013-11-29,0.12361665907150218
2013-12-02,0.12361807586271517
2013-12-03,0.14508209427768817
2013-12-04,0.15030545379326726
2013-12-05,0.14593990324787803
2013-12-06,0.1472313493791319
2013-12-09,0.14313990135528248
2013-12-10,0.14257303728265033
2013-12-11,0.1439097904939063
2013-12-12,0.14421732226053846
2013-12-13,0.14037031224585916
2013-12-16,0.14276516045590396
2013-12-17,0.1411167678201283
2013-12-18,0.1423227584049719
2013-12-19,0.13886926571419608
2013-12-20,0.13640519476911428
2013-12-23,0.13696009842286183
2013-12-24,0.1341012899266819
2013-12-26,0.13196665624315862
2013-12-27,0.12907355298433526
2013-12-30,0.12711012957274492
2013-12-31,0.12458118172501015
2014-01-02,0.22230988641983515
2014-01-03,0.21431144159843638
2014-01-06,0.2064148773707942
2014-01-07,0.19876715925927
2014-01-08,0.19205464847277193
2014-01-09,0.18548022536108805
2014-01-10,0.18090950223799745
2014-01-13,0.17843850705495157
2014-01-14,0.1769765577696662
2014-01-15,0.17492137433715754
2014-01-16,0.1691759344587758
2014-01-17,0.17135132330974276
2014-01-21,0.16637067409853218
2014-01-22,0.16176419504946082
2014-01-23,0.15671419973952586
2014-01-24,0.24236349972716603
2014-01-27,0.23316966526544572
2014-01-28,0.2264408823512221
2014-01-29,0.2408002209301312
2014-01-30,0.23128618635794054
2014-01-31,0.246399005679812
2014-02-03,0.25468410551112136
2014-02-04,0.24463708549604657
2014-02-05,0.23455405944046248
2014-02-06,0.2311271649979725
2014-02-07,0.22417694261453386
2014-02-10,0.21643749028299142
2014-02-11,0.21608470839002006
2014-02-12,0.2076383808451607
2014-02-13,0.204112839380574
2014-02-14,0.19654929458026554
2014-02-18,0.18965087924921414
2014-02-19,0.18974659206425817
2014-02-20,0.18292448277909656
2014-02-21,0.17662392929611773
2014-02-24,0.17112653213338952
2014-02-25,0.16587402328273104
2014-02-26,0.1654065826985129
2014-02-27,0.1600686540207045
2014-02-28,0.15703502564714664
2014-03-03,0.2523339786869775
2014-03-04,0.2498199703786709
2014-03-05,0.23978810646068333
2014-03-06,0.23097256200683233
2014-03-07,0.23129125275288734
2014-03-10,0.2312453242770543
2014-03-11,0.22219298638795962
2014-03-12,0.2166801126084256
2014-03-13,0.26764650941120083
2014-03-14,0.2580470957015405
2014-03-17,0.25209208317596965
2014-03-18,0.24295160258784051
2014-03-19,0.2415682338388059
2014-03-20,0.23167907458378714
2014-03-21,0.2223361832900799
2014-03-24,0.2145337400037579
2014-03-25,0.21009801712534082
2014-03-26,0.20211309705212077
2014-03-27,0.19450340768223057
2014-03-28,0.19112327330809298
2014-03-31,0.18419553414781803
2014-04-01,0.178813841746102
2014-04-02,0.17267232783512246
2014-04-03,0.16826034827017328
2014-04-04,0.16353085580403473
2014-04-07,0.1692098933277839
2014-04-08,0.16363707281664508
2014-04-09,0.16203502954608304
2014-04-10,0.19101894984529677
2014-04-11,0.19039663967622958
2014-04-14,0.18353910754931768
2014-04-15,0.19315297253731303
2014-04-16,0.19104559665168944
2014-04-17,0.18620554127092995
2014-04-21,0.1796341381809148
2014-04-22,0.17704652947742297
2014-04-23,0.17209782334474774
2014-04-24,0.16753036859029471
2014-04-25,0.17379186171970193
2014-04-28,0.16906104932834176
2014-04-29,0.16537763331236785
2014-04-30,0.1615486824458807
2014-05-01,0.1564597809023137
2014-05-02,0.1588429941797875
2014-05-05,0.1540703793725452
2014-05-06,0.1538549899093299
2014-05-07,0.15147472541648654
2014-05-08,0.14812629948797074
2014-05-09,0.14465525417350036
2014-05-12,0.145120310776955
2014-05-13,0.14120050382346375
2014-05-14,0.13804204968052308
2014-05-15,0.13845213931174916
2014-05-16,0.13695027272700117
2014-05-19,0.13364423758621244
2014-05-20,0.13292126511585722
2014-05-21,0.13125752138449057
2014-05-22,0.1282233635497057
2014-05-23,0.12561853254993868
2014-05-27,0.13354727297852248
2014-05-28,0.13567094073529526
2014-05-29,0.1329665779058783
2014-05-30,0.1298809704306216
2014-06-02,0.12727149453039358
2014-06-03,0.12666679564905714
2014-06-04,0.12397161320237791
2014-06-05,0.12409683686540927
2014-06-06,0.12191009162493481
2014-06-09,0.12146860779641791
2014-06-10,0.11938851050247674
2014-06-11,0.12757284319164483
2014-06-12,0.12482042861647287
2014-06-13,0.12416705795016647
2014-06-16,0.12177679434112232
2014-06-17,0.11953477017169524
2014-06-18,0.11993824711075281
2014-06-19,0.117963744599771
2014-06-20,0.11643269231620472
2014-06-23,0.11897488793858979
2014-06-24,0.11774275621030791
2014-06-25,0.11574838383320954
2014-06-26,0.11975164149188101
2014-06-27,0.11817425506429055
2014-06-30,0.11625971959367527
2014-07-01,0.11526503008284862
2014-07-02,0.11358428359592714
2014-07-03,0.11485844366001136
2014-07-07,0.1356163768871592
2014-07-08,0.15061059285455325
2014-07-09,0.1468389489202371
2014-07-10,0.1655204265340082
2014-07-11,0.16040905460727584
2014-07-14,0.15826063528243528
2014-07-15,0.15875007905509844
2014-07-16,0.15606853494538867
2014-07-17,0.17600978268266798
2014-07-18,0.1703169727302596
2014-07-21,0.17601243137915001
2014-07-22,0.17038058340080892
2014-07-23,0.16485177706048545
2014-07-24,0.1597739052536427
2014-07-25,0.1748182656360599
2014-07-28,0.1703935984713041
2014-07-29,0.16497272501841026
2014-07-30,0.16104584564651148
2014-07-31,0.20835253778152069
2014-08-01,0.22194980513620644
2014-08-04,0.213326335926908
2014-08-05,0.22499884799705086
2014-08-06,0.21607981025537765
2014-08-07,0.21955925031753956
2014-08-08,0.21426428447130427
2014-08-11,0.20658932305421787
2014-08-12,0.20716993025050717
2014-08-13,0.20204357450807486
2014-08-14,0.19496539077487576
2014-08-15,0.19334238231696643
2014-08-18,0.18851872055581112
