,"美国iShares安硕MSCI德国指数ETF - 广义自回归条件异方差（GARCH）模型波动率预测"
2010-08-09,0.2205003428568763
2010-08-10,0.21798375719305327
2010-08-11,0.31422913677760694
2010-08-12,0.30153823041199934
2010-08-13,0.29000197309673603
2010-08-16,0.2771816357553292
2010-08-17,0.27589657192506034
2010-08-18,0.2630786262697903
2010-08-19,0.27028124685223726
2010-08-20,0.2756804258557361
2010-08-23,0.26376176751000135
2010-08-24,0.2600106282443085
2010-08-25,0.24822345175264968
2010-08-26,0.23733185626881192
2010-08-27,0.2414743290704004
2010-08-30,0.2513709147853029
2010-08-31,0.2412181485709564
2010-09-01,0.295633334385688
2010-09-02,0.28389093046450076
2010-09-03,0.2768513716780179
2010-09-07,0.281698945684928
2010-09-08,0.26981372907989687
2010-09-09,0.2600020992222948
2010-09-10,0.24920833693919633
2010-09-13,0.2559556539715425
2010-09-14,0.2502301348758778
2010-09-15,0.23915139723614412
2010-09-16,0.22919386641007652
2010-09-17,0.22367835031580505
2010-09-20,0.2269896984446651
2010-09-21,0.22150530828853743
2010-09-22,0.21228971713203634
2010-09-23,0.21749275022400175
2010-09-24,0.26798318081551314
2010-09-27,0.25693963726914537
2010-09-28,0.24824400899115373
2010-09-29,0.23717741966721873
2010-09-30,0.22687271056696087
2010-10-01,0.2215571799784426
2010-10-04,0.23307372824923878
2010-10-05,0.2563293116286157
2010-10-06,0.2502360261832816
2010-10-07,0.23904505265744366
2010-10-08,0.2299969130227621
2010-10-11,0.22002314151016023
2010-10-12,0.21174933388324982
2010-10-13,0.22293862922338067
2010-10-14,0.22344084586306057
2010-10-15,0.21384187709613847
2010-10-18,0.2107095014468973
2010-10-19,0.25142288917280387
2010-10-20,0.2674825841059563
2010-10-21,0.257663361772682
2010-10-22,0.24629313023306193
2010-10-25,0.2382015793398524
2010-10-26,0.23171643446246967
2010-10-27,0.22800242367132853
2010-10-28,0.22509038984372481
2010-10-29,0.21525487311556965
2010-11-01,0.20763850220997068
2010-11-02,0.21964009470039844
2010-11-03,0.21163207790880856
2010-11-04,0.22287170210683993
2010-11-05,0.21695318849927048
2010-11-08,0.21017974307720522
2010-11-09,0.2080613313424674
2010-11-10,0.19949677892136503
2010-11-11,0.19798178097996796
2010-11-12,0.19007461166605077
2010-11-15,0.18249588598102698
2010-11-16,0.20536177833277547
2010-11-17,0.19876532091891683
2010-11-18,0.23632946663503476
2010-11-19,0.22797534340362335
2010-11-22,0.21944788994200878
2010-11-23,0.27659064843193815
2010-11-24,0.27415661144681525
2010-11-26,0.2634125737317792
2010-11-29,0.27208443395387394
2010-11-30,0.2732483793181581
2010-12-01,0.31652705855898006
2010-12-02,0.31586130247309496
2010-12-03,0.30949171943688575
2010-12-06,0.29667157598934213
2010-12-07,0.282677250588016
2010-12-08,0.26964481304115606
2010-12-09,0.2576699633251808
2010-12-10,0.24684946505917324
2010-12-13,0.24547671905905866
2010-12-14,0.23443036578054474
2010-12-15,0.2387010322558325
2010-12-16,0.22928137037273658
2010-12-17,0.22068849086438558
2010-12-20,0.21111788460478662
2010-12-21,0.20326797485093415
2010-12-22,0.19483803427462515
2010-12-23,0.1868463968076452
2010-12-27,0.1832858194187428
2010-12-28,0.17674295233473952
2010-12-29,0.17450474721336381
2010-12-30,0.17246803529929827
2010-12-31,0.1692970679013668
2011-01-03,0.17027598303930006
2011-01-04,0.1641596820172359
2011-01-05,0.1734664647705717
2011-01-06,0.1725640055167937
2011-01-07,0.17185531356347408
2011-01-10,0.17242441474454828
2011-01-11,0.17747969574010433
2011-01-12,0.22680388885554853
2011-01-13,0.22190557721697757
2011-01-14,0.2168562362488107
2011-01-18,0.21004229574064365
2011-01-19,0.20124957043432418
2011-01-20,0.1947264481265963
2011-01-21,0.19482406524862372
2011-01-24,0.1881971615088814
2011-01-25,0.18071842628796878
2011-01-26,0.18085488989795107
2011-01-27,0.1762893224219777
2011-01-28,0.19277065336819296
2011-01-31,0.18766542142866915
2011-02-01,0.20541539572291068
2011-02-02,0.19708116805012094
2011-02-03,0.19252623821183437
2011-02-04,0.18491941596273764
2011-02-07,0.18142492992970952
2011-02-08,0.18282816194448817
2011-02-09,0.18184039155259207
2011-02-10,0.1814252077303482
2011-02-11,0.17461706102211202
2011-02-14,0.16800352496301976
2011-02-15,0.16324220410175794
2011-02-16,0.1651972711639027
2011-02-17,0.15912252260443838
2011-02-18,0.15769266615794153
2011-02-22,0.18536259816910206
2011-02-23,0.1825854123417312
2011-02-24,0.17600190794420387
2011-02-25,0.17213171816954595
2011-02-28,0.18511752267141002
2011-03-01,0.19605756297577503
2011-03-02,0.19233464898452388
2011-03-03,0.20501366100823626
2011-03-04,0.2042853034361503
2011-03-07,0.19675304622800635
2011-03-08,0.1887791376185409
2011-03-09,0.18275323362392254
2011-03-10,0.2072712917892876
2011-03-11,0.1992284889266593
2011-03-14,0.19871358685303833
2011-03-15,0.2480244915325904
2011-03-16,0.2930776388604221
2011-03-17,0.3303894701711906
2011-03-18,0.3199241128767883
2011-03-21,0.33367482973697615
2011-03-22,0.3192219466139507
2011-03-23,0.3042452037419818
2011-03-24,0.31462617818611344
2011-03-25,0.3013065648139781
2011-03-28,0.2872656575367129
2011-03-29,0.2745817714270195
2011-03-30,0.2731785569915765
2011-03-31,0.261961223084639
2011-04-01,0.26174545955947354
2011-04-04,0.24984932259263784
2011-04-05,0.23887099447191154
2011-04-06,0.23909138002027594
2011-04-07,0.2287516583546445
2011-04-08,0.22127663229541433
2011-04-11,0.21202329305998432
2011-04-12,0.20637428037427533
2011-04-13,0.19923127164177817
2011-04-14,0.19179894160291916
2011-04-15,0.1850395038903855
2011-04-18,0.23222028593557453
2011-04-19,0.2255465362181384
2011-04-20,0.2864845566518377
2011-04-21,0.275725944372306
2011-04-25,0.2630117571516528
2011-04-26,0.260125597356354
2011-04-27,0.26801327056696284
2011-04-28,0.25824779960340416
2011-04-29,0.24738550078773816
2011-05-02,0.23636582494091657
2011-05-03,0.2268754874374929
2011-05-04,0.22599289723351926
2011-05-05,0.24586538023886165
2011-05-06,0.23501816185137692
2011-05-09,0.22464436694473336
2011-05-10,0.2249405441444472
2011-05-11,0.23852344790397442
2011-05-12,0.22840934569320934
2011-05-13,0.2415562890922114
2011-05-16,0.2309058353528555
2011-05-17,0.22116892819743011
2011-05-18,0.21511885273029882
2011-05-19,0.2112773551519424
2011-05-20,0.24194687350738797
2011-05-23,0.26125427613725294
2011-05-24,0.2510012709131171
2011-05-25,0.24080315114217257
2011-05-26,0.23037717855725207
2011-05-27,0.223435657852546
2011-05-31,0.2616088071911953
2011-06-01,0.2835553279344262
2011-06-02,0.2716308745338055
2011-06-03,0.2637550318003431
2011-06-06,0.2610236403086893
2011-06-07,0.2551132689610637
2011-06-08,0.24929791334866808
2011-06-09,0.24847768350497798
2011-06-10,0.2726297335214925
2011-06-13,0.2610474370684378
2011-06-14,0.2691703386333643
2011-06-15,0.3025960198019796
2011-06-16,0.28835644816788825
2011-06-17,0.28574356685671853
2011-06-20,0.27274252473715943
2011-06-21,0.28829382511597434
2011-06-22,0.2784494115633933
2011-06-23,0.271395732464606
2011-06-24,0.27308191078868627
2011-06-27,0.26519053150518024
2011-06-28,0.2615189668073809
2011-06-29,0.2613200520434664
2011-06-30,0.26298071184024124
2011-07-01,0.25471373814539333
2011-07-05,0.24538780165281243
2011-07-06,0.23583369988192954
2011-07-07,0.230323463850299
2011-07-08,0.23290559460863108
2011-07-11,0.31580995867768324
2011-07-12,0.30452313015598664
2011-07-13,0.30622045000293496
2011-07-14,0.29379524298395304
2011-07-15,0.28238540897149766
2011-07-18,0.27876295736700746
2011-07-19,0.2744960852179863
2011-07-20,0.26303839187464634
2011-07-21,0.27146708087722166
2011-07-22,0.25940825661493505
2011-07-25,0.24806543410963167
2011-07-26,0.23979488484953135
2011-07-27,0.27054334661935414
2011-07-28,0.2664148239118837
2011-07-29,0.2549629314233738
2011-08-01,0.2800010749979364
2011-08-02,0.338106186278808
2011-08-03,0.324218082160758
2011-08-04,0.5031818359201771
2011-08-05,0.4880672883937214
2011-08-08,0.6893955352335841
2011-08-09,0.7093463047059596
2011-08-10,0.7583579893427641
2011-08-11,0.7543722476337527
2011-08-12,0.7258136785704717
2011-08-15,0.6993939576519088
2011-08-16,0.6736014043928352
2011-08-17,0.6396329541229094
2011-08-18,0.6744508432791823
2011-08-19,0.6533691728265116
2011-08-22,0.6200920899350354
2011-08-23,0.6169200175063215
2011-08-24,0.5896632903615419
2011-08-25,0.5823720666378153
2011-08-26,0.5576443705445254
2011-08-29,0.5449129178134796
2011-08-30,0.5194164687416062
2011-08-31,0.49629104364273996
2011-09-01,0.48626696001270747
2011-09-02,0.4867483423700588
2011-09-06,0.5286640142850656
2011-09-07,0.5354770583321007
2011-09-08,0.533380629569541
2011-09-09,0.5675397431017497
2011-09-12,0.5389169806194642
2011-09-13,0.5150241819565369
2011-09-14,0.5277933686586068
2011-09-15,0.5312301535116395
2011-09-16,0.5044455530580084
2011-09-19,0.5087040475561405
2011-09-20,0.48574131634029244
2011-09-21,0.4955626257094052
2011-09-22,0.5109145682009861
2011-09-23,0.4891623926673022
2011-09-26,0.49398022592002605
2011-09-27,0.49886223789739786
2011-09-28,0.4833152101889615
2011-09-29,0.48291674934713125
2011-09-30,0.5248245306766824
2011-10-03,0.5438185653322255
2011-10-04,0.52485598024601
2011-10-05,0.5225800225802744
2011-10-06,0.5285622347462975
2011-10-07,0.5036834005603124
2011-10-10,0.5504303334664615
2011-10-11,0.5227439526192531
2011-10-12,0.512639698033619
2011-10-13,0.4872823378699458
2011-10-14,0.4675602587902441
2011-10-17,0.47852755406559405
2011-10-18,0.46924661277413604
2011-10-19,0.45847334884374685
2011-10-20,0.4363646099307322
2011-10-21,0.4581478953351199
2011-10-24,0.4416062119128308
2011-10-25,0.4233769341851301
2011-10-26,0.40596231894105644
2011-10-27,0.5163594561930671
2011-10-28,0.4914972724237643
2011-10-31,0.5588647492909175
2011-11-01,0.5897278185739587
2011-11-02,0.5700451561060755
2011-11-03,0.5750078955979648
2011-11-04,0.5634115334282748
2011-11-07,0.5349492461907017
2011-11-08,0.5156012296339101
2011-11-09,0.6098003706132031
2011-11-10,0.592521402145104
2011-11-11,0.593501760738753
2011-11-14,0.5783874272492444
2011-11-15,0.5500680757869885
2011-11-16,0.5340400097370983
2011-11-17,0.5087407040919765
2011-11-18,0.4834443173727456
2011-11-21,0.4792410337189419
2011-11-22,0.45883037257792775
2011-11-23,0.46032377735676444
2011-11-25,0.4388645440224125
2011-11-28,0.4936826980966621
2011-11-29,0.4703571141164977
2011-11-30,0.5430972841029496
2011-12-01,0.5175598400185238
2011-12-02,0.4921554449561642
2011-12-05,0.46842662861968043
2011-12-06,0.4453796524314958
2011-12-07,0.4232179821321395
2011-12-08,0.45329284044643814
2011-12-09,0.4570895496508316
2011-12-12,0.4920773024637491
2011-12-13,0.480682640834886
2011-12-14,0.459441881417008
2011-12-15,0.4383896458631294
2011-12-16,0.41788739679487824
2011-12-19,0.401538106286315
2011-12-20,0.4453687887582604
2011-12-21,0.42502461434603994
2011-12-22,0.405214498753438
2011-12-23,0.38558780945460397
2011-12-27,0.3666579725029855
2011-12-28,0.3710915019237169
2011-12-29,0.36188781023958244
2011-12-30,0.34515754489797845
2012-01-03,0.387220216414381
2012-01-04,0.37094173504743305
2012-01-05,0.35712696565787355
2012-01-06,0.35083660812406675
2012-01-09,0.3343744930463447
2012-01-10,0.3293730480777078
2012-01-11,0.3136910001896771
2012-01-12,0.309496849095431
2012-01-13,0.3171845847452237
2012-01-17,0.3331411376579002
2012-01-18,0.33603622304745656
2012-01-19,0.32525022674857584
2012-01-20,0.309651187628919
2012-01-23,0.2977096249703728
2012-01-24,0.28387757079417175
2012-01-25,0.2772853504965598
2012-01-26,0.2667464369021637
2012-01-27,0.25752023765133486
2012-01-30,0.2575837386171728
2012-01-31,0.2458316057792407
2012-02-01,0.26097401249932917
2012-02-02,0.2520465956921458
2012-02-03,0.25530389186222757
2012-02-06,0.24442231894816807
2012-02-07,0.236205475804436
2012-02-08,0.22707488896837535
2012-02-09,0.21833981863141685
2012-02-10,0.24432853128523488
2012-02-13,0.23883290728038295
2012-02-14,0.2317191532869046
2012-02-15,0.22271216042237119
2012-02-16,0.22566432327685296
2012-02-17,0.22314392037427325
2012-02-21,0.21663940361808606
2012-02-22,0.20931819318922093
2012-02-23,0.20427043838989525
2012-02-24,0.20283825970462277
2012-02-27,0.19709542460442858
2012-02-28,0.19690508170181897
2012-02-29,0.20194133603598843
2012-03-01,0.2012459390894634
2012-03-02,0.20008373547092728
2012-03-05,0.19312779085362106
2012-03-06,0.29484829048173233
2012-03-07,0.2878524121837439
2012-03-08,0.32327210458064587
2012-03-09,0.3089563017645052
2012-03-12,0.29532229783746433
2012-03-13,0.2872580254753555
2012-03-14,0.27379821767133544
2012-03-15,0.271117726458452
2012-03-16,0.26033273324728107
2012-03-19,0.24893460587069852
2012-03-20,0.24621489638118974
2012-03-21,0.23534047590671692
2012-03-22,0.23480994442314404
2012-03-23,0.2301456017394206
2012-03-26,0.242867882602867
2012-03-27,0.23575557596799276
2012-03-28,0.2322817530500405
2012-03-29,0.23037542837724687
2012-03-30,0.2270787176289315
2012-04-02,0.2283343101682268
2012-04-03,0.23976025525511938
2012-04-04,0.2737049206718798
2012-04-05,0.26772930508257775
2012-04-09,0.2583073169695353
2012-04-10,0.2645136525777072
2012-04-11,0.26773217587731213
2012-04-12,0.27218837815013336
2012-04-13,0.30581624482685676
2012-04-16,0.2990220500230711
2012-04-17,0.30278242485322693
2012-04-18,0.2915338999156016
2012-04-19,0.2814646045242634
2012-04-20,0.2759318263629624
2012-04-23,0.2972034333583648
2012-04-24,0.2842011330026677
2012-04-25,0.29151557419801777
2012-04-26,0.28280327720873394
2012-04-27,0.27142799708209914
2012-04-30,0.26032382756866496
2012-05-01,0.24948626254766013
2012-05-02,0.24700147610894962
2012-05-03,0.2418174261710682
2012-05-04,0.25999492687358344
2012-05-07,0.24905827992660673
2012-05-08,0.249376190523474
2012-05-09,0.24269973300356143
2012-05-10,0.2326896387895258
2012-05-11,0.22249282325504346
2012-05-14,0.23882910877864116
2012-05-15,0.2420057660470097
2012-05-16,0.23191803034693098
2012-05-17,0.23493772877083835
2012-05-18,0.22451723408237506
2012-05-21,0.24360548269692128
2012-05-22,0.23433451474334718
2012-05-23,0.22742486143779445
2012-05-24,0.23284721428438865
2012-05-25,0.22255482560483836
2012-05-29,0.22597460919315693
2012-05-30,0.26339219578415757
2012-05-31,0.25134354497380673
2012-06-01,0.29159867900935355
2012-06-04,0.27792691053584573
2012-06-05,0.2655742065788769
2012-06-06,0.2977706486542957
2012-06-07,0.2838729990682453
2012-06-08,0.27064550836841905
2012-06-11,0.2643082677480975
2012-06-12,0.26489383684789647
2012-06-13,0.255035517526481
2012-06-14,0.24492076433001755
2012-06-15,0.25587663199284144
2012-06-18,0.24761566024789303
2012-06-19,0.26782750642904474
2012-06-20,0.2563410103748521
2012-06-21,0.2780493805064129
2012-06-22,0.26539945892936556
2012-06-25,0.28687155174398177
2012-06-26,0.2736122826190374
2012-06-27,0.26398624055052566
2012-06-28,0.25545925702545996
2012-06-29,0.3589283449380949
2012-07-02,0.34384389248611064
2012-07-03,0.3309700506088127
2012-07-05,0.3343256155307278
2012-07-06,0.33648583625466316
2012-07-09,0.32029108261080264
2012-07-10,0.3057735985987018
2012-07-11,0.29301813186217673
2012-07-12,0.28054001425821595
2012-07-13,0.28654273817355763
2012-07-16,0.2731590459787118
2012-07-17,0.2644626786523951
2012-07-18,0.2572512367317211
2012-07-19,0.2518622623578213
2012-07-20,0.27816445854925465
2012-07-23,0.3082063808554262
2012-07-24,0.3013068993567854
2012-07-25,0.29436971039833565
2012-07-26,0.32514948869712224
2012-07-27,0.34670375827210187
2012-07-30,0.33150822614227843
2012-07-31,0.3155603416147219
2012-08-01,0.3018046222310056
2012-08-02,0.31322190153308244
2012-08-03,0.3980963873234722
2012-08-06,0.38045280863728687
2012-08-07,0.36282839910900033
2012-08-08,0.3457431370251621
2012-08-09,0.3297744756648095
2012-08-10,0.3141144351983844
2012-08-13,0.2994969402180931
2012-08-14,0.2858551948102396
2012-08-15,0.273621078135439
2012-08-16,0.2691312958390384
2012-08-17,0.2580999713289407
2012-08-20,0.2463086819419892
2012-08-21,0.2412125593745069
2012-08-22,0.23067926824922955
2012-08-23,0.22638807035707512
2012-08-24,0.21687755900507552
2012-08-27,0.21059860683299877
2012-08-28,0.20223499993819072
2012-08-29,0.1941052487698362
2012-08-30,0.2056758605184381
2012-08-31,0.20681559612369665
2012-09-04,0.19819798283534573
2012-09-05,0.1925643237985687
2012-09-06,0.2345470221512096
2012-09-07,0.24722913905929453
2012-09-10,0.24020952603924767
2012-09-11,0.24986586321464566
2012-09-12,0.2421477573714033
2012-09-13,0.23989942642699255
2012-09-14,0.23608579626906825
2012-09-17,0.22590668516004567
2012-09-18,0.2202085502427188
2012-09-19,0.21184332984543083
2012-09-20,0.2038057457482492
2012-09-21,0.19778114268048913
2012-09-24,0.19190389157075477
2012-09-25,0.19186541220345057
2012-09-26,0.1933131190581746
2012-09-27,0.19170609379985812
2012-09-28,0.20147883859105403
2012-10-01,0.1959721980281897
2012-10-02,0.19155427324912386
2012-10-03,0.18376894188083034
2012-10-04,0.1844031648318434
2012-10-05,0.17973560582143985
2012-10-08,0.18335695678102862
2012-10-09,0.19833747603516588
2012-10-10,0.19023509770807276
2012-10-11,0.18825265575815922
2012-10-12,0.18068649091727915
2012-10-15,0.17757302835734937
2012-10-16,0.19297460765603333
2012-10-17,0.18864413163414334
2012-10-18,0.1811467769517305
2012-10-19,0.1864536467865405
2012-10-22,0.1797245292106784
2012-10-23,0.21233772815964666
2012-10-24,0.20432773380038258
2012-10-25,0.1976241068291012
2012-10-26,0.19000167893995046
2012-10-31,0.18462796537902917
2012-11-01,0.1815267848004806
2012-11-02,0.18178966307246405
2012-11-05,0.17463942853777323
2012-11-06,0.17348186302896335
2012-11-07,0.1976991987844159
2012-11-08,0.19678243824081457
2012-11-09,0.19249279259234617
2012-11-12,0.18565099514950087
2012-11-13,0.18387600822293265
2012-11-14,0.18076896746953
2012-11-15,0.1736822788887801
2012-11-16,0.17019930434640443
2012-11-19,0.19743267814624813
2012-11-20,0.19268880195797575
2012-11-21,0.18581238602418299
2012-11-23,0.22628257643928312
2012-11-26,0.2163666887485225
2012-11-27,0.20741008943636277
2012-11-28,0.20198731544332182
2012-11-29,0.19534412404779417
2012-11-30,0.18915333779767146
2012-12-03,0.18242392935138746
2012-12-04,0.17776755609503103
2012-12-05,0.17087615515337415
2012-12-06,0.16518293132161085
2012-12-07,0.16120037096731507
2012-12-10,0.15559359832589514
2012-12-11,0.15946818240639732
2012-12-12,0.1565739656520202
2012-12-13,0.15211334971001064
2012-12-14,0.15161797228561
2012-12-17,0.1477407109770357
2012-12-18,0.1507796824509191
2012-12-19,0.14573473477520726
2012-12-20,0.14280646750060025
2012-12-21,0.14156591157478554
2012-12-24,0.1382263235422255
2012-12-26,0.13424622765649694
2012-12-27,0.13149453859381385
2012-12-28,0.1447203146762748
2012-12-31,0.16396230420435057
2013-01-02,0.16740396769491458
2013-01-03,0.1775803367493147
2013-01-04,0.17277226860813052
2013-01-07,0.1667190666960441
2013-01-08,0.16426418842827553
2013-01-09,0.15825869265225212
2013-01-10,0.17090808055794202
2013-01-11,0.1679722477077687
2013-01-14,0.1635549705756447
2013-01-15,0.1668846475862894
2013-01-16,0.1618085090469596
2013-01-17,0.16950332386121517
2013-01-18,0.16445676027454756
2013-01-22,0.15847288323243192
2013-01-23,0.15286121587897958
2013-01-24,0.15189550039418548
2013-01-25,0.1821495155085514
2013-01-28,0.1763682828628776
2013-01-29,0.17123480720928208
2013-01-30,0.1648439043458993
2013-01-31,0.15931593140674916
2013-02-01,0.16858891778524474
2013-02-04,0.23920918711454206
2013-02-05,0.2315982435166554
2013-02-06,0.22800922086617462
2013-02-07,0.22066468136065634
2013-02-08,0.21195541606668133
2013-02-11,0.20294085345242835
2013-02-12,0.19810266429303774
2013-02-13,0.19321656450729063
2013-02-14,0.19872677524681973
2013-02-15,0.19184255732240435
2013-02-19,0.2085896440382408
2013-02-20,0.2106521473899566
2013-02-21,0.22120743658385447
2013-02-22,0.21657291520409472
2013-02-25,0.22550228734981823
2013-02-26,0.2158565356897956
2013-02-27,0.21916740177316515
2013-02-28,0.21009675770939445
2013-03-01,0.2041454305146211
2013-03-04,0.19591496726896598
2013-03-05,0.20151448186172627
2013-03-06,0.19755236672841964
2013-03-07,0.19422108433432247
2013-03-08,0.18650621437367712
2013-03-11,0.17928835321905326
2013-03-12,0.1727861973654146
2013-03-13,0.16725095515422328
2013-03-14,0.17050256068458328
2013-03-15,0.16423879687820414
2013-03-18,0.17494780821719375
2013-03-19,0.1716509295052025
2013-03-20,0.1712588672156861
2013-03-21,0.17761389472673586
2013-03-22,0.1752939611053387
2013-03-25,0.18741589473681253
2013-03-26,0.18039853879674303
2013-03-27,0.190590573743824
2013-03-28,0.18581937035734464
2013-04-01,0.17993024648457526
2013-04-02,0.18857278382629875
2013-04-03,0.18145902678015222
2013-04-04,0.1744063049319032
2013-04-05,0.18009529477473865
2013-04-08,0.1733173505451777
2013-04-09,0.1669741680620089
2013-04-10,0.1844352081355401
2013-04-11,0.17905896012207823
2013-04-12,0.17505875813566144
2013-04-15,0.19889681445412843
2013-04-16,0.20955354542455254
2013-04-17,0.2613289237723218
2013-04-18,0.25138008751689145
2013-04-19,0.24005709820790555
2013-04-22,0.230570983430266
2013-04-23,0.23599077778591265
2013-04-24,0.23282724582831799
2013-04-25,0.22372076345301525
2013-04-26,0.21498755219779586
2013-04-29,0.21731696850453258
2013-04-30,0.2115959952362048
2013-05-01,0.20670535551842867
2013-05-02,0.19869716354291522
2013-05-03,0.2177268472191705
2013-05-06,0.20862576350968737
2013-05-07,0.2024801412484691
2013-05-08,0.20468748276335805
2013-05-09,0.2016189366106269
2013-05-10,0.1934092996729992
2013-05-13,0.18638274490950069
2013-05-14,0.18069674153121856
2013-05-15,0.17405129243990117
2013-05-16,0.16787402777082583
2013-05-17,0.1660094828616727
2013-05-20,0.16090284024839335
2013-05-21,0.15595382662826843
2013-05-22,0.1526012321051177
2013-05-23,0.14777107768436962
2013-05-24,0.14480605650317255
2013-05-28,0.14667214582189764
2013-05-29,0.14478094239229142
2013-05-30,0.1495152302610005
2013-05-31,0.15911650448649256
2013-06-03,0.16045052321510203
2013-06-04,0.15884307350337942
2013-06-05,0.16386091175139972
2013-06-06,0.16703384686942943
2013-06-07,0.16911589398989083
2013-06-10,0.16496080989131937
2013-06-11,0.16510037674093903
2013-06-12,0.1613053105139443
2013-06-13,0.16401601141352026
2013-06-14,0.16582372930313682
2013-06-17,0.1729466252923138
2013-06-18,0.1712609272426142
2013-06-19,0.19650883949583542
2013-06-20,0.2459470552781635
2013-06-21,0.2449648489069401
2013-06-24,0.24274608956685584
2013-06-25,0.23833901736811786
2013-06-26,0.23024916156199138
2013-06-27,0.2220201882712471
2013-06-28,0.21456322145232626
2013-07-01,0.20734750830429577
2013-07-02,0.2122453759213614
2013-07-03,0.20363658806805818
2013-07-05,0.20112938820570203
2013-07-08,0.20724910228997373
2013-07-09,0.20057690395456798
2013-07-10,0.19678743252555536
2013-07-11,0.23643356868262172
2013-07-12,0.22610833421172252
2013-07-15,0.2169963354529288
2013-07-16,0.20845967091982082
2013-07-17,0.2000254133853996
2013-07-18,0.19587444550017238
2013-07-19,0.18825125019505184
2013-07-22,0.1807562812186619
2013-07-23,0.17441670791526825
2013-07-24,0.168140116569485
2013-07-25,0.16456460008154852
2013-07-26,0.16299417167494057
2013-07-29,0.15755729357919296
2013-07-30,0.15217022047693826
2013-07-31,0.14856353065271438
2013-08-01,0.1589299883596548
2013-08-02,0.15376264162663178
2013-08-05,0.1491285183993994
2013-08-06,0.1519810742164958
2013-08-07,0.14680224412453646
2013-08-08,0.15108213739552404
2013-08-09,0.14597751539192602
2013-08-12,0.14177191386166724
2013-08-13,0.14225833740065993
2013-08-14,0.13780882366525013
2013-08-15,0.13392482249381554
2013-08-16,0.13009277843139488
2013-08-19,0.12855220184812083
2013-08-20,0.12552473365835118
2013-08-21,0.126000879996927
2013-08-22,0.14446721455056852
2013-08-23,0.14021247476597792
2013-08-26,0.13627462933356305
2013-08-27,0.1722205597482484
2013-08-28,0.1761119791496308
2013-08-29,0.1707258117567464
2013-08-30,0.16961152083511308
2013-09-03,0.16524989077152213
2013-09-04,0.1618541343308845
2013-09-05,0.15669874587883592
2013-09-06,0.1530587252004929
2013-09-09,0.1641614473620405
2013-09-10,0.18014370263764426
2013-09-11,0.17682334913692818
2013-09-12,0.1715098609409966
2013-09-13,0.16671672381617866
2013-09-16,0.17285465802228184
2013-09-17,0.1667120379576712
2013-09-18,0.20085537483473026
2013-09-19,0.19436965503905182
2013-09-20,0.18709991555316105
2013-09-23,0.18064785412509057
2013-09-24,0.1735595598058488
2013-09-25,0.16788791260838287
2013-09-26,0.16171067497230973
2013-09-27,0.15644704024045963
2013-09-30,0.15552372102029968
2013-10-01,0.15963362803620043
2013-10-02,0.1540128767343822
2013-10-03,0.15058696557139334
2013-10-04,0.14566603598643027
2013-10-07,0.1432084746095705
2013-10-08,0.1420086928325164
2013-10-09,0.13806272226781566
2013-10-10,0.16929156033305381
2013-10-11,0.16380876899604613
2013-10-14,0.15826192504831982
2013-10-15,0.1527335974826757
2013-10-16,0.15418417623089603
2013-10-17,0.15401875067666276
2013-10-18,0.1498828546565617
2013-10-21,0.14490674766897502
2013-10-22,0.16085287190473163
2013-10-23,0.15554338250147448
2013-10-24,0.1542292629820943
2013-10-25,0.14910527314619024
2013-10-28,0.14444536503467326
2013-10-29,0.13994548738705367
2013-10-30,0.13697225076635047
2013-10-31,0.13673716320006057
2013-11-01,0.13469887081932055
2013-11-04,0.13330878260639845
2013-11-05,0.1380878081511905
2013-11-06,0.13859900908736686
2013-11-07,0.1440747893283207
2013-11-08,0.14082080783747836
2013-11-11,0.1402247675697842
2013-11-12,0.13665880608288658
2013-11-13,0.13451953434352945
2013-11-14,0.13201527457078593
2013-11-15,0.13261496793348782
2013-11-18,0.12945154552959187
2013-11-19,0.12620408471994876
2013-11-20,0.1316181189654373
2013-11-21,0.13267768945832603
2013-11-22,0.13313128362635135
2013-11-25,0.13117011809097376
2013-11-26,0.13028611023436074
2013-11-27,0.12853803794986138
2013-11-29,0.12851359787975747
2013-12-02,0.12666566164513568
2013-12-03,0.13978948672915284
2013-12-04,0.14207312947915238
2013-12-05,0.1376037192811299
2013-12-06,0.1490665314549178
2013-12-09,0.14431190221184115
2013-12-10,0.1419312130575935
2013-12-11,0.14103873553034996
2013-12-12,0.13960491151818408
2013-12-13,0.13564159008209836
2013-12-16,0.1488602551388382
2013-12-17,0.14535521538630802
2013-12-18,0.15399453353934353
2013-12-19,0.1496704131082693
2013-12-20,0.1476168600126693
2013-12-23,0.1530259413302202
2013-12-24,0.14928888036287233
2013-12-26,0.1471410951434031
2013-12-27,0.14280391759332095
2013-12-30,0.14062489935996397
2013-12-31,0.13676685914358053
2014-01-02,0.20267071914808021
2014-01-03,0.19480867229155896
2014-01-06,0.18826945477161186
2014-01-07,0.1814729831131896
2014-01-08,0.174875555753227
2014-01-09,0.1685078075342505
2014-01-10,0.16860266901801998
2014-01-13,0.16514699997275156
2014-01-14,0.17323110806087919
2014-01-15,0.17818298908706184
2014-01-16,0.17141168338243457
2014-01-17,0.17021781105395523
2014-01-21,0.1660306574100097
2014-01-22,0.16046779863885466
2014-01-23,0.15497030050948474
2014-01-24,0.21592289457118713
2014-01-27,0.2072207084246167
2014-01-28,0.20702719821318163
